id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_eoh_acc,2959639.0,ails2_eoh_omega2,2959420.0,219.0,7201.695191860199
2,ails2_eoh_omega2,2959420.0,ails2_eoh_acc,2959183.0,237.0,10803.737500429153
3,ails2_eoh_acc,2959183.0,ails2_eoh_acc_large,2959176.0,7.0,14405.451671361923
4,ails2_eoh_acc_large,2959176.0,ails2_eoh_acc_large,2959166.0,10.0,18007.10923743248
5,ails2_eoh_acc_large,2959166.0,ails2_eoh_acc_large,2959159.0,7.0,21608.784726381302
6,ails2_eoh_acc_large,2959159.0,ails2_eoh_acc,2959157.0,2.0,25210.40175819397
7,ails2_eoh_acc,2959157.0,ails2_eoh_acc,2959156.0,1.0,28812.115004062653
8,ails2_eoh_acc,2959156.0,ails2_eoh_acc,2959145.0,11.0,32413.89049077034
9,ails2_eoh_acc,2959145.0,ails2_eoh_acc_large,2959140.0,5.0,36015.54484510422
10,ails2_eoh_acc_large,2959140.0,ails2_eoh_acc_large,2959139.0,1.0,43217.443197250366
11,ails2_eoh_acc_large,2959139.0,ails2_eoh_acc_large,2959138.0,1.0,50419.15776658058
12,ails2_eoh_acc_large,2959138.0,ails2_eoh_acc,2959137.0,1.0,54021.03426647186
13,ails2_eoh_acc,2959137.0,ails2_eoh_acc_large,2959136.0,1.0,57622.535897016525
14,ails2_eoh_acc_large,2959136.0,ails2_eoh_omega2,2959130.0,6.0,64824.167937755585
15,ails2_eoh_omega2,2959130.0,ails2_eoh_acc,2959011.0,119.0,68426.24911355972
16,ails2_eoh_acc,2959011.0,ails2_etaMax1.000_stoppingTime86400.00,2958996.0,15.0,72027.9431154728
17,ails2_etaMax1.000_stoppingTime86400.00,2958996.0,ails2_eoh_acc_large,2958660.0,336.0,75629.92735743523
18,ails2_eoh_acc_large,2958660.0,ails2_eoh_acc_large,2958656.0,4.0,79231.49946403503
19,ails2_eoh_acc_large,2958656.0,ails2_etaMax0.020_stoppingTime86400.00,2958647.0,9.0,144034.70766806602
20,ails2_etaMax0.020_stoppingTime86400.00,2958647.0,HGS-TV,2958620.0,27.0,180038.69596600533
21,HGS-TV,2958620.0,HGS-TV,2958615.0,5.0,205245.13848471642
22,HGS-TV,2958615.0,HGS-TV,2958614.0,1.0,208846.05024576187
23,HGS-TV,2958614.0,HGS-TV,2958613.0,1.0,216048.1074795723
24,HGS-TV,2958613.0,HGS-TV,2958612.0,1.0,219649.09573435783
25,HGS-TV,2958612.0,ails2_etaMax0.005_stoppingTime86400.00,2958610.0,2.0,226851.00368356705
