id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.005_stoppingTime86400.00,527352.0,ails2_etaMax0.005_stoppingTime86400.00,527083.0,269.0,7202.83261179924
2,ails2_etaMax0.005_stoppingTime86400.00,527083.0,ails2_eoh_acc,526758.0,325.0,10804.922167539597
3,ails2_eoh_acc,526758.0,ails2_eoh_acc_large,526738.0,20.0,14406.397425413132
4,ails2_eoh_acc_large,526738.0,ails2_eoh_acc,526723.0,15.0,18007.67007303238
5,ails2_eoh_acc,526723.0,ails2_eoh_acc_large,526706.0,17.0,21609.61447119713
6,ails2_eoh_acc_large,526706.0,ails2_eoh_acc_large,526693.0,13.0,25212.00633788109
7,ails2_eoh_acc_large,526693.0,ails2_eoh_acc_large,526661.0,32.0,28814.178657770157
8,ails2_eoh_acc_large,526661.0,ails2_eoh_acc,526652.0,9.0,32416.157990455627
9,ails2_eoh_acc,526652.0,ails2_eoh_acc,526623.0,29.0,36018.10150766373
10,ails2_eoh_acc,526623.0,ails2_etaMax1.000_stoppingTime86400.00,526591.0,32.0,39620.79532337189
11,ails2_etaMax1.000_stoppingTime86400.00,526591.0,ails2_eoh_acc_large,525949.0,642.0,43222.84683942795
12,ails2_eoh_acc_large,525949.0,ails2_eoh_acc_large,525914.0,35.0,46824.22617793083
13,ails2_eoh_acc_large,525914.0,ails2_eoh_acc_large,525905.0,9.0,50426.0612077713
14,ails2_eoh_acc_large,525905.0,ails2_eoh_acc_large,525902.0,3.0,54028.38008141518
15,ails2_eoh_acc_large,525902.0,ails2_eoh_acc_large,525899.0,3.0,57630.44579792023
16,ails2_eoh_acc_large,525899.0,ails2_eoh_acc_large,525881.0,18.0,61232.52326083183
17,ails2_eoh_acc_large,525881.0,ails2_eoh_acc_large,525878.0,3.0,64833.59896731377
18,ails2_eoh_acc_large,525878.0,ails2_eoh_acc_large,525876.0,2.0,68434.7383544445
19,ails2_eoh_acc_large,525876.0,ails2_etaMax1.000_stoppingTime86400.00,525848.0,28.0,72035.86498236656
20,ails2_etaMax1.000_stoppingTime86400.00,525848.0,ails2_eoh_acc_large,525826.0,22.0,75637.30253624916
21,ails2_eoh_acc_large,525826.0,ails2_eoh_acc_large,525824.0,2.0,79238.5982837677
22,ails2_eoh_acc_large,525824.0,ails2_eoh_acc_large,525823.0,1.0,82839.78098225594
23,ails2_eoh_acc_large,525823.0,ails2_etaMax1.000_stoppingTime432000.00,525818.0,5.0,334847.42463707924
24,ails2_etaMax1.000_stoppingTime432000.00,525818.0,HGS-TV,525815.0,3.0,338447.67882823944
25,HGS-TV,525815.0,HGS-TV,525813.0,2.0,342048.4065928459
26,HGS-TV,525813.0,HGS-TV,525812.0,1.0,349249.182567358
27,HGS-TV,525812.0,HGS-TV,525811.0,1.0,352849.82259845734
28,HGS-TV,525811.0,ails2_etaMax1.000_stoppingTime432000.00,525808.0,3.0,356450.5100488663
29,ails2_etaMax1.000_stoppingTime432000.00,525808.0,HGS-TV,525807.0,1.0,363651.43835926056
30,HGS-TV,525807.0,ails2_etaMax1.000_stoppingTime432000.00,525803.0,4.0,370852.22647070885
31,ails2_etaMax1.000_stoppingTime432000.00,525803.0,ails2_etaMax1.000_stoppingTime432000.00,525802.0,1.0,374452.87687277794
