id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.005_stoppingTime86400.00,702373.0,ails2_eoh_acc,702176.0,197.0,7202.000948905945
2,ails2_eoh_acc,702176.0,ails2_eoh_acc,702100.0,76.0,10803.522737026215
3,ails2_eoh_acc,702100.0,ails2_eoh_acc,702078.0,22.0,14405.100648641586
4,ails2_eoh_acc,702078.0,ails2_eoh_acc,702059.0,19.0,18006.540365219116
5,ails2_eoh_acc,702059.0,ails2_eoh_acc_large,702053.0,6.0,21608.105618953705
6,ails2_eoh_acc_large,702053.0,ails2_eoh_omega2,702032.0,21.0,25209.440469503403
7,ails2_eoh_omega2,702032.0,ails2_eoh_acc_large,701906.0,126.0,28811.09608054161
8,ails2_eoh_acc_large,701906.0,ails2_eoh_acc_large,701890.0,16.0,32412.487313508987
9,ails2_eoh_acc_large,701890.0,ails2_eoh_acc,701873.0,17.0,36014.031327962875
10,ails2_eoh_acc,701873.0,ails2_eoh_acc_large,701864.0,9.0,39615.265833854675
11,ails2_eoh_acc_large,701864.0,ails2_eoh_acc_large,701863.0,1.0,43216.692727565765
12,ails2_eoh_acc_large,701863.0,ails2_eoh_acc_large,701861.0,2.0,46818.152707099915
13,ails2_eoh_acc_large,701861.0,ails2_eoh_acc_large,701859.0,2.0,50419.68457889557
14,ails2_eoh_acc_large,701859.0,ails2_eoh_acc_large,701847.0,12.0,54021.01603484154
15,ails2_eoh_acc_large,701847.0,ails2_eoh_acc_large,701841.0,6.0,57622.49825620651
16,ails2_eoh_acc_large,701841.0,ails2_eoh_omega2,701839.0,2.0,61224.22827553749
17,ails2_eoh_omega2,701839.0,ails2_eoh_acc,701748.0,91.0,64826.24172234535
18,ails2_eoh_acc,701748.0,ails2_eoh_acc,701738.0,10.0,68427.7334561348
19,ails2_eoh_acc,701738.0,ails2_eoh_acc,701736.0,2.0,72029.35079932213
20,ails2_eoh_acc,701736.0,ails2_eoh_acc,701735.0,1.0,75631.23014783859
21,ails2_eoh_acc,701735.0,ails2_eoh_acc_large,701727.0,8.0,79233.10422587395
22,ails2_eoh_acc_large,701727.0,ails2_eoh_acc_large,701723.0,4.0,82834.69345998764
23,ails2_eoh_acc_large,701723.0,ails2_eoh_omega2,701719.0,4.0,93636.54046154022
24,ails2_eoh_omega2,701719.0,HGS-TV,701709.0,10.0,100837.77466034889
25,HGS-TV,701709.0,HGS-TV,701708.0,1.0,104438.78000092506
26,HGS-TV,701708.0,ails2_eoh_omega2,701704.0,4.0,111639.61889314651
27,ails2_eoh_omega2,701704.0,HGS-TV,701698.0,6.0,118840.57165408134
28,HGS-TV,701698.0,ails2_eoh_omega2,701694.0,4.0,126041.51843214035
29,ails2_eoh_omega2,701694.0,ails2_eoh_omega2,701688.0,6.0,133242.5456149578
30,ails2_eoh_omega2,701688.0,HGS-TV,701686.0,2.0,147643.76019501686
31,HGS-TV,701686.0,ails2_eoh_omega2,701682.0,4.0,154844.91096758842
32,ails2_eoh_omega2,701682.0,HGS-TV,701680.0,2.0,158445.96070623398
33,HGS-TV,701680.0,HGS-TV,701679.0,1.0,165646.92866063118
34,HGS-TV,701679.0,HGS-TV,701678.0,1.0,180049.3599061966
35,HGS-TV,701678.0,ails2_etaMax0.010_stoppingTime172800.00,701673.0,5.0,262868.3003745079
