id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_eoh_acc_large,106488.0,ails2_eoh_acc_large,106470.0,18.0,7201.6200704574585
2,ails2_eoh_acc_large,106470.0,ails2_eoh_acc_large,106465.0,5.0,10803.172831773758
3,ails2_eoh_acc_large,106465.0,ails2_eoh_acc,106443.0,22.0,14404.74128651619
4,ails2_eoh_acc,106443.0,ails2_eoh_acc_large,106438.0,5.0,18006.306508541107
5,ails2_eoh_acc_large,106438.0,ails2_eoh_acc_large,106432.0,6.0,21607.949945926666
6,ails2_eoh_acc_large,106432.0,ails2_eoh_acc_large,106429.0,3.0,25209.500767946243
7,ails2_eoh_acc_large,106429.0,ails2_eoh_acc_large,106427.0,2.0,28811.12548518181
8,ails2_eoh_acc_large,106427.0,ails2_eoh_acc_large,106423.0,4.0,32412.640815496445
9,ails2_eoh_acc_large,106423.0,ails2_eoh_acc_large,106417.0,6.0,36014.2844786644
10,ails2_eoh_acc_large,106417.0,ails2_eoh_acc_large,106416.0,1.0,39615.87287950516
11,ails2_eoh_acc_large,106416.0,ails2_eoh_acc_large,106414.0,2.0,43217.416290044785
12,ails2_eoh_acc_large,106414.0,ails2_eoh_acc_large,106413.0,1.0,46818.998817920685
13,ails2_eoh_acc_large,106413.0,ails2_eoh_acc,106412.0,1.0,61221.059339523315
14,ails2_eoh_acc,106412.0,ails2_eoh_acc_large,106410.0,2.0,64823.07663702965
15,ails2_eoh_acc_large,106410.0,ails2_eoh_acc,106409.0,1.0,68424.97688794136
16,ails2_eoh_acc,106409.0,ails2_eoh_acc,106408.0,1.0,72026.96078848839
17,ails2_eoh_acc,106408.0,ails2_eoh_acc_large,106406.0,2.0,82829.01525259018
18,ails2_eoh_acc_large,106406.0,ails2_eoh_acc_large,106405.0,1.0,86430.6490573883
19,ails2_eoh_acc_large,106405.0,ails2_etaMax0.010_stoppingTime172800.00,106404.0,1.0,104432.11761760712
20,ails2_etaMax0.010_stoppingTime172800.00,106404.0,ails2_etaMax0.010_stoppingTime172800.00,106401.0,3.0,111633.28458571434
21,ails2_etaMax0.010_stoppingTime172800.00,106401.0,ails2_etaMax0.010_stoppingTime172800.00,106400.0,1.0,118834.54479169846
22,ails2_etaMax0.010_stoppingTime172800.00,106400.0,ails2_etaMax0.020_stoppingTime86400.00,106399.0,1.0,165636.93478226662
23,ails2_etaMax0.020_stoppingTime86400.00,106399.0,ails2_etaMax0.010_stoppingTime172800.00,106397.0,2.0,262869.2051575184
