id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.010_stoppingTime172800.00,448443.0,ails2_eoh_acc_large,448366.0,77.0,7201.731554985046
2,ails2_eoh_acc_large,448366.0,ails2_etaMax0.010_stoppingTime172800.00,448269.0,97.0,10802.978383779526
3,ails2_etaMax0.010_stoppingTime172800.00,448269.0,ails2_eoh_acc_large,448202.0,67.0,14404.386812925339
4,ails2_eoh_acc_large,448202.0,ails2_etaMax0.010_stoppingTime172800.00,448190.0,12.0,18005.57596564293
5,ails2_etaMax0.010_stoppingTime172800.00,448190.0,ails2_eoh_acc_large,448145.0,45.0,21607.06140756607
6,ails2_eoh_acc_large,448145.0,ails2_eoh_acc,448128.0,17.0,25208.297031879425
7,ails2_eoh_acc,448128.0,ails2_eoh_acc,448124.0,4.0,28809.618623256683
8,ails2_eoh_acc,448124.0,ails2_eoh_acc,448118.0,6.0,32410.80794763565
9,ails2_eoh_acc,448118.0,ails2_eoh_acc,448110.0,8.0,36011.98858976364
10,ails2_eoh_acc,448110.0,ails2_eoh_acc,448100.0,10.0,39613.23425936699
11,ails2_eoh_acc,448100.0,ails2_eoh_acc,448099.0,1.0,43214.44336986542
12,ails2_eoh_acc,448099.0,ails2_eoh_omega2,448094.0,5.0,46815.842854976654
13,ails2_eoh_omega2,448094.0,ails2_eoh_acc_large,448077.0,17.0,50417.45390820503
14,ails2_eoh_acc_large,448077.0,ails2_eoh_acc_large,448062.0,15.0,54018.74137043953
15,ails2_eoh_acc_large,448062.0,ails2_eoh_acc_large,448058.0,4.0,57619.85568881035
16,ails2_eoh_acc_large,448058.0,ails2_eoh_acc_large,448049.0,9.0,64821.11629509926
17,ails2_eoh_acc_large,448049.0,ails2_eoh_acc_large,448048.0,1.0,68422.37215471268
18,ails2_eoh_acc_large,448048.0,ails2_eoh_acc_large,448047.0,1.0,72023.4866836071
19,ails2_eoh_acc_large,448047.0,ails2_etaMax1.000_stoppingTime86400.00,448021.0,26.0,75624.64042639732
20,ails2_etaMax1.000_stoppingTime86400.00,448021.0,ails2_etaMax1.000_stoppingTime86400.00,447943.0,78.0,79226.0304710865
21,ails2_etaMax1.000_stoppingTime86400.00,447943.0,ails2_eoh_acc_large,447900.0,43.0,82827.52384114265
22,ails2_eoh_acc_large,447900.0,ails2_eoh_acc_large,447898.0,2.0,86428.6809399128
23,ails2_eoh_acc_large,447898.0,ails2_etaMax0.005_stoppingTime86400.00,447897.0,1.0,108029.96414422989
24,ails2_etaMax0.005_stoppingTime86400.00,447897.0,filo2,447895.0,2.0,111630.85160207748
25,filo2,447895.0,filo2,447894.0,1.0,115231.72218942642
26,filo2,447894.0,ails2_etaMax0.005_stoppingTime86400.00,447892.0,2.0,118832.597189188
27,ails2_etaMax0.005_stoppingTime86400.00,447892.0,HGS-TV,447881.0,11.0,122433.50436592102
28,HGS-TV,447881.0,filo2,447880.0,1.0,126034.41340517998
29,filo2,447880.0,HGS-TV,447878.0,2.0,147635.96638178825
30,HGS-TV,447878.0,HGS-TV,447877.0,1.0,165636.8824045658
31,HGS-TV,447877.0,HGS-TV,447875.0,2.0,176438.20891308784
32,HGS-TV,447875.0,HGS-TV,447873.0,2.0,180038.93273544312
33,HGS-TV,447873.0,HGS-TV,447872.0,1.0,187240.28173160553
34,HGS-TV,447872.0,HGS-TV,447871.0,1.0,190841.1218163967
35,HGS-TV,447871.0,HGS-TV,447870.0,1.0,198042.4742166996
36,HGS-TV,447870.0,HGS-TV,447867.0,3.0,219646.25023913383
