id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_eoh_acc,323896.0,ails2_eoh_acc_large,323855.0,41.0,7202.063164949417
2,ails2_eoh_acc_large,323855.0,ails2_eoh_acc,323832.0,23.0,10803.71693277359
3,ails2_eoh_acc,323832.0,ails2_eoh_acc_large,323826.0,6.0,14405.28569984436
4,ails2_eoh_acc_large,323826.0,ails2_eoh_acc_large,323816.0,10.0,18007.03334736824
5,ails2_eoh_acc_large,323816.0,ails2_eoh_acc_large,323813.0,3.0,21608.61920928955
6,ails2_eoh_acc_large,323813.0,ails2_eoh_acc_large,323803.0,10.0,25210.15401864052
7,ails2_eoh_acc_large,323803.0,ails2_eoh_acc_large,323801.0,2.0,28811.874486923218
8,ails2_eoh_acc_large,323801.0,ails2_eoh_acc_large,323796.0,5.0,32413.539744138718
9,ails2_eoh_acc_large,323796.0,ails2_eoh_acc_large,323793.0,3.0,36015.08923602104
10,ails2_eoh_acc_large,323793.0,ails2_eoh_acc_large,323792.0,1.0,39616.66561770439
11,ails2_eoh_acc_large,323792.0,ails2_eoh_acc_large,323788.0,4.0,46818.19367814064
12,ails2_eoh_acc_large,323788.0,ails2_eoh_acc_large,323784.0,4.0,50419.855298519135
13,ails2_eoh_acc_large,323784.0,ails2_eoh_acc_large,323783.0,1.0,54021.72475147247
14,ails2_eoh_acc_large,323783.0,ails2_eoh_acc_large,323779.0,4.0,57623.709978342056
15,ails2_eoh_acc_large,323779.0,ails2_eoh_acc_large,323777.0,2.0,61225.47474241257
16,ails2_eoh_acc_large,323777.0,ails2_eoh_omega2,323768.0,9.0,64827.21725940704
17,ails2_eoh_omega2,323768.0,ails2_eoh_acc_large,323757.0,11.0,68429.31710910797
18,ails2_eoh_acc_large,323757.0,ails2_eoh_acc_large,323753.0,4.0,72031.05355024338
19,ails2_eoh_acc_large,323753.0,ails2_eoh_omega2,323747.0,6.0,75632.84029817581
20,ails2_eoh_omega2,323747.0,ails2_eoh_acc,323738.0,9.0,79234.9944460392
21,ails2_eoh_acc,323738.0,ails2_eoh_acc_large,323735.0,3.0,82836.72295689583
22,ails2_eoh_acc_large,323735.0,ails2_eoh_acc_large,323734.0,1.0,86438.37282943726
23,ails2_eoh_acc_large,323734.0,ails2_eoh_omega2,323731.0,3.0,93639.5637743473
24,ails2_eoh_omega2,323731.0,ails2_eoh_omega2,323726.0,5.0,97240.77865600586
25,ails2_eoh_omega2,323726.0,ails2_eoh_omega2,323724.0,2.0,104442.04878735542
26,ails2_eoh_omega2,323724.0,ails2_eoh_omega2,323722.0,2.0,108043.2564163208
27,ails2_eoh_omega2,323722.0,ails2_eoh_omega2,323719.0,3.0,111644.43970704079
28,ails2_eoh_omega2,323719.0,ails2_eoh_omega2,323715.0,4.0,115245.58975577354
29,ails2_eoh_omega2,323715.0,ails2_eoh_omega2,323711.0,4.0,118846.8287949562
30,ails2_eoh_omega2,323711.0,ails2_eoh_omega2,323710.0,1.0,129648.42690062523
31,ails2_eoh_omega2,323710.0,ails2_eoh_omega2,323709.0,1.0,136849.7271375656
