id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_eoh_acc_large,1537744.0,ails2_etaMax0.010_stoppingTime172800.00,1537740.0,4.0,7201.91157245636
2,ails2_etaMax0.010_stoppingTime172800.00,1537740.0,ails2_eoh_acc,1537737.0,3.0,10804.023431062698
3,ails2_eoh_acc,1537737.0,ails2_eoh_acc_large,1537736.0,1.0,32406.077402114868
4,ails2_eoh_acc_large,1537736.0,ails2_etaMax0.020_stoppingTime86400.00,1537735.0,1.0,72008.4681084156
5,ails2_etaMax0.020_stoppingTime86400.00,1537735.0,ails2_eoh_acc,1537732.0,3.0,75610.40675926208
6,ails2_eoh_acc,1537732.0,ails2_etaMax0.020_stoppingTime86400.00,1537731.0,1.0,111612.76481151581
7,ails2_etaMax0.020_stoppingTime86400.00,1537731.0,ails2_etaMax0.005_stoppingTime86400.00,1537730.0,1.0,136814.4384894371
8,ails2_etaMax0.005_stoppingTime86400.00,1537730.0,HGS-TV,1537729.0,1.0,147615.74801516533
9,HGS-TV,1537729.0,ails2_etaMax0.010_stoppingTime172800.00,1537728.0,1.0,201623.7250070572
10,ails2_etaMax0.010_stoppingTime172800.00,1537728.0,ails2_etaMax0.010_stoppingTime172800.00,1537727.0,1.0,208825.9127755165
11,ails2_etaMax0.010_stoppingTime172800.00,1537727.0,ails2_etaMax0.010_stoppingTime172800.00,1537726.0,1.0,237634.38382577896
