id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.020_stoppingTime86400.00,422622.0,ails2_eoh_acc_large,422337.0,285.0,7201.049387454987
2,ails2_eoh_acc_large,422337.0,ails2_etaMax0.020_stoppingTime86400.00,422273.0,64.0,10801.915138244629
3,ails2_etaMax0.020_stoppingTime86400.00,422273.0,ails2_eoh_acc,422189.0,84.0,14402.958333730698
4,ails2_eoh_acc,422189.0,ails2_etaMax0.005_stoppingTime86400.00,422076.0,113.0,18003.849189043045
5,ails2_etaMax0.005_stoppingTime86400.00,422076.0,HGS-TV,422042.0,34.0,21604.829320192337
6,HGS-TV,422042.0,ails2_eoh_acc_large,421986.0,56.0,25205.792864084244
7,ails2_eoh_acc_large,421986.0,ails2_eoh_acc_large,421980.0,6.0,28806.613359689713
8,ails2_eoh_acc_large,421980.0,ails2_eoh_acc_large,421963.0,17.0,32407.43071246147
9,ails2_eoh_acc_large,421963.0,ails2_etaMax0.020_stoppingTime86400.00,421954.0,9.0,61208.87166810036
10,ails2_etaMax0.020_stoppingTime86400.00,421954.0,ails2_etaMax1.000_stoppingTime86400.00,421791.0,163.0,64809.64544796944
11,ails2_etaMax1.000_stoppingTime86400.00,421791.0,ails2_eoh_acc,421691.0,100.0,68411.43371486664
12,ails2_eoh_acc,421691.0,ails2_eoh_acc,421675.0,16.0,72012.39333128929
13,ails2_eoh_acc,421675.0,ails2_eoh_acc,421671.0,4.0,79213.3493924141
14,ails2_eoh_acc,421671.0,HGS-TV,421647.0,24.0,82814.16545033455
15,HGS-TV,421647.0,ails2_etaMax1.000_stoppingTime86400.00,421642.0,5.0,86415.15890145302
16,ails2_etaMax1.000_stoppingTime86400.00,421642.0,HGS-TV,421626.0,16.0,90015.76163077354
17,HGS-TV,421626.0,HGS-TV,421623.0,3.0,93616.28418588638
18,HGS-TV,421623.0,ails2_etaMax0.020_stoppingTime86400.00,421575.0,48.0,126017.62522172928
19,ails2_etaMax0.020_stoppingTime86400.00,421575.0,HGS-TV,421558.0,17.0,129618.30146956444
20,HGS-TV,421558.0,HGS-TV,421546.0,12.0,133218.92533564568
21,HGS-TV,421546.0,HGS-TV,421541.0,5.0,136819.5019955635
22,HGS-TV,421541.0,HGS-TV,421540.0,1.0,140420.03908729553
23,HGS-TV,421540.0,ails2_etaMax1.000_stoppingTime432000.00,421523.0,17.0,327625.134093523
24,ails2_etaMax1.000_stoppingTime432000.00,421523.0,HGS-TV,421500.0,23.0,331225.369784832
25,HGS-TV,421500.0,HGS-TV,421476.0,24.0,334825.8691177368
26,HGS-TV,421476.0,ails2_etaMax1.000_stoppingTime432000.00,421468.0,8.0,356426.6230959892
27,ails2_etaMax1.000_stoppingTime432000.00,421468.0,HGS-TV,421448.0,20.0,360027.1628501415
28,HGS-TV,421448.0,HGS-TV,421441.0,7.0,363627.7045171261
29,HGS-TV,421441.0,HGS-TV,421440.0,1.0,367228.150329113
30,HGS-TV,421440.0,HGS-TV,421438.0,2.0,370828.61892843246
31,HGS-TV,421438.0,ails2_etaMax1.000_stoppingTime864000.00,421431.0,7.0,622856.9418783188
32,ails2_etaMax1.000_stoppingTime864000.00,421431.0,HGS-TV,421378.0,53.0,626457.5905315876
33,HGS-TV,421378.0,HGS-TV,421368.0,10.0,630058.1470694542
34,HGS-TV,421368.0,HGS-TV,421359.0,9.0,633658.7059690952
35,HGS-TV,421359.0,HGS-TV,421358.0,1.0,637259.2614057064
36,HGS-TV,421358.0,HGS-TV,421357.0,1.0,640859.7862734795
37,HGS-TV,421357.0,warm_start,421355.0,2.0,1029718.9554002285
38,warm_start,421355.0,HGS-TV,421350.0,5.0,1033319.5469624996
