id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.020_stoppingTime86400.00,762544.0,ails2_eoh_acc_large,762068.0,476.0,7204.753676891327
2,ails2_eoh_acc_large,762068.0,ails2_eoh_acc,761950.0,118.0,10807.149816989899
3,ails2_eoh_acc,761950.0,ails2_eoh_acc,761925.0,25.0,14409.647253990173
4,ails2_eoh_acc,761925.0,ails2_eoh_omega2,761895.0,30.0,18011.88254904747
5,ails2_eoh_omega2,761895.0,ails2_eoh_omega2,761706.0,189.0,21614.66477537155
6,ails2_eoh_omega2,761706.0,ails2_eoh_acc_large,761555.0,151.0,25217.958340406418
7,ails2_eoh_acc_large,761555.0,ails2_eoh_acc,761527.0,28.0,28820.61852622032
8,ails2_eoh_acc,761527.0,ails2_eoh_acc,761516.0,11.0,32422.658610105515
9,ails2_eoh_acc,761516.0,ails2_eoh_acc,761509.0,7.0,36024.8943874836
10,ails2_eoh_acc,761509.0,ails2_eoh_acc,761498.0,11.0,39627.18230366707
11,ails2_eoh_acc,761498.0,ails2_eoh_acc,761493.0,5.0,43229.182272195816
12,ails2_eoh_acc,761493.0,ails2_eoh_acc,761491.0,2.0,46831.63838434219
13,ails2_eoh_acc,761491.0,ails2_eoh_acc,761477.0,14.0,50433.44644570351
14,ails2_eoh_acc,761477.0,ails2_etaMax1.000_stoppingTime86400.00,761452.0,25.0,54035.70231842995
15,ails2_etaMax1.000_stoppingTime86400.00,761452.0,ails2_eoh_acc,760680.0,772.0,57638.65671443939
16,ails2_eoh_acc,760680.0,ails2_eoh_acc_large,760650.0,30.0,61240.55838871002
17,ails2_eoh_acc_large,760650.0,ails2_eoh_acc_large,760633.0,17.0,64841.906527519226
18,ails2_eoh_acc_large,760633.0,ails2_etaMax1.000_stoppingTime86400.00,760552.0,81.0,68443.21009778976
19,ails2_etaMax1.000_stoppingTime86400.00,760552.0,ails2_eoh_acc_large,760443.0,109.0,72045.00653839111
20,ails2_eoh_acc_large,760443.0,ails2_etaMax1.000_stoppingTime86400.00,760417.0,26.0,75646.27010893822
21,ails2_etaMax1.000_stoppingTime86400.00,760417.0,ails2_eoh_acc_large,760341.0,76.0,79247.99544262886
22,ails2_eoh_acc_large,760341.0,ails2_eoh_acc,760316.0,25.0,82849.21144342422
23,ails2_eoh_acc,760316.0,ails2_eoh_acc_large,760310.0,6.0,86450.98461556435
24,ails2_eoh_acc_large,760310.0,HGS-TV,760308.0,2.0,100852.0780415535
25,HGS-TV,760308.0,HGS-TV,760304.0,4.0,108052.87022709846
26,HGS-TV,760304.0,ails2_etaMax0.020_stoppingTime86400.00,760302.0,2.0,172854.91138720512
27,ails2_etaMax0.020_stoppingTime86400.00,760302.0,HGS-TV,760289.0,13.0,176455.82196497917
28,HGS-TV,760289.0,HGS-TV,760288.0,1.0,183656.52218317986
29,HGS-TV,760288.0,HGS-TV,760285.0,3.0,187257.08138084412
30,HGS-TV,760285.0,HGS-TV,760283.0,2.0,190857.74224877357
31,HGS-TV,760283.0,HGS-TV,760281.0,2.0,194458.3422679901
32,HGS-TV,760281.0,filo2,760280.0,1.0,198058.9341468811
33,filo2,760280.0,HGS-TV,760278.0,2.0,216060.02590489388
34,HGS-TV,760278.0,ails2_etaMax0.020_stoppingTime86400.00,760275.0,3.0,295262.65426039696
35,ails2_etaMax0.020_stoppingTime86400.00,760275.0,HGS-TV,760265.0,10.0,309663.7234017849
36,HGS-TV,760265.0,ails2_etaMax1.000_stoppingTime432000.00,760259.0,6.0,313264.3540799618
37,ails2_etaMax1.000_stoppingTime432000.00,760259.0,HGS-TV,760213.0,46.0,316865.17813396454
38,HGS-TV,760213.0,HGS-TV,760204.0,9.0,320465.7659239769
39,HGS-TV,760204.0,HGS-TV,760188.0,16.0,324066.44995093346
40,HGS-TV,760188.0,ails2_etaMax0.005_stoppingTime86400.00,760162.0,26.0,327667.0867655277
41,ails2_etaMax0.005_stoppingTime86400.00,760162.0,filo2,760159.0,3.0,331267.75714063644
42,filo2,760159.0,ails2_etaMax1.000_stoppingTime432000.00,760144.0,15.0,334868.47468590736
43,ails2_etaMax1.000_stoppingTime432000.00,760144.0,ails2_etaMax1.000_stoppingTime432000.00,760068.0,76.0,338469.19041872025
44,ails2_etaMax1.000_stoppingTime432000.00,760068.0,ails2_etaMax1.000_stoppingTime432000.00,760029.0,39.0,342070.0605082512
45,ails2_etaMax1.000_stoppingTime432000.00,760029.0,HGS-TV,759995.0,34.0,349270.95806479454
46,HGS-TV,759995.0,HGS-TV,759991.0,4.0,356471.6942317486
47,HGS-TV,759991.0,HGS-TV,759981.0,10.0,360072.3504226208
48,HGS-TV,759981.0,HGS-TV,759976.0,5.0,363673.0059916973
49,HGS-TV,759976.0,HGS-TV,759974.0,2.0,367273.69861865044
50,HGS-TV,759974.0,ails2_etaMax1.000_stoppingTime432000.00,759933.0,41.0,370874.41561460495
51,ails2_etaMax1.000_stoppingTime432000.00,759933.0,ails2_etaMax1.000_stoppingTime432000.00,759900.0,33.0,374475.2145049572
52,ails2_etaMax1.000_stoppingTime432000.00,759900.0,ails2_etaMax1.000_stoppingTime432000.00,759891.0,9.0,378076.13040709496
53,ails2_etaMax1.000_stoppingTime432000.00,759891.0,ails2_etaMax1.000_stoppingTime432000.00,759885.0,6.0,381676.88203811646
54,ails2_etaMax1.000_stoppingTime432000.00,759885.0,HGS-TV,759873.0,12.0,385277.6820576191
55,HGS-TV,759873.0,filo2,759866.0,7.0,388878.37036561966
56,filo2,759866.0,ails2_etaMax1.000_stoppingTime432000.00,759855.0,11.0,396079.1418478489
57,ails2_etaMax1.000_stoppingTime432000.00,759855.0,ails2_etaMax1.000_stoppingTime432000.00,759850.0,5.0,399679.9742088318
58,ails2_etaMax1.000_stoppingTime432000.00,759850.0,ails2_etaMax1.000_stoppingTime432000.00,759849.0,1.0,403280.7708630562
59,ails2_etaMax1.000_stoppingTime432000.00,759849.0,filo2,759847.0,2.0,406881.4487607479
60,filo2,759847.0,filo2,759846.0,1.0,410482.2142202854
61,filo2,759846.0,ails2_etaMax1.000_stoppingTime432000.00,759835.0,11.0,414082.9958431721
62,ails2_etaMax1.000_stoppingTime432000.00,759835.0,HGS-TV,759829.0,6.0,428484.0901453495
63,HGS-TV,759829.0,HGS-TV,759828.0,1.0,432084.77364492416
64,HGS-TV,759828.0,HGS-TV,759826.0,2.0,435685.4027593136
65,HGS-TV,759826.0,HGS-TV,759822.0,4.0,439286.1103541851
66,HGS-TV,759822.0,HGS-TV,759821.0,1.0,442886.790610075
67,HGS-TV,759821.0,HGS-TV,759820.0,1.0,446487.46265506744
68,HGS-TV,759820.0,HGS-TV,759819.0,1.0,450088.1472334862
69,HGS-TV,759819.0,ails2_etaMax0.005_stoppingTime86400.00,759818.0,1.0,511299.6654560566
