id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.020_stoppingTime86400.00,62318.0,ails2_eoh_acc,62187.0,131.0,7204.502726316452
2,ails2_eoh_acc,62187.0,ails2_eoh_acc_large,62136.0,51.0,10807.116625547409
3,ails2_eoh_acc_large,62136.0,ails2_eoh_acc,62066.0,70.0,14409.120062112808
4,ails2_eoh_acc,62066.0,ails2_eoh_acc,62049.0,17.0,18011.40486931801
5,ails2_eoh_acc,62049.0,ails2_eoh_acc,62034.0,15.0,21613.915524721146
6,ails2_eoh_acc,62034.0,ails2_eoh_acc_large,62024.0,10.0,25215.647147893906
7,ails2_eoh_acc_large,62024.0,ails2_etaMax1.000_stoppingTime86400.00,61884.0,140.0,28817.63919711113
8,ails2_etaMax1.000_stoppingTime86400.00,61884.0,ails2_eoh_acc,61513.0,371.0,32419.795115709305
9,ails2_eoh_acc,61513.0,ails2_eoh_acc_large,61500.0,13.0,36021.72935962677
10,ails2_eoh_acc_large,61500.0,ails2_eoh_acc_large,61492.0,8.0,39623.49744129181
11,ails2_eoh_acc_large,61492.0,ails2_eoh_acc,61491.0,1.0,43225.22147345543
12,ails2_eoh_acc,61491.0,ails2_eoh_acc_large,61489.0,2.0,46827.41874051094
13,ails2_eoh_acc_large,61489.0,ails2_etaMax1.000_stoppingTime86400.00,61453.0,36.0,50429.399097919464
14,ails2_etaMax1.000_stoppingTime86400.00,61453.0,ails2_eoh_acc,61399.0,54.0,54031.71533989906
15,ails2_eoh_acc,61399.0,HGS-TV,61395.0,4.0,57633.91524934769
16,HGS-TV,61395.0,ails2_eoh_acc,61394.0,1.0,61236.62697529793
17,ails2_eoh_acc,61394.0,ails2_etaMax1.000_stoppingTime86400.00,61381.0,13.0,64837.764021635056
18,ails2_etaMax1.000_stoppingTime86400.00,61381.0,ails2_etaMax1.000_stoppingTime86400.00,61371.0,10.0,68439.15177130699
19,ails2_etaMax1.000_stoppingTime86400.00,61371.0,ails2_eoh_acc,61370.0,1.0,72040.28310275078
20,ails2_eoh_acc,61370.0,ails2_etaMax1.000_stoppingTime86400.00,61367.0,3.0,79241.3560860157
21,ails2_etaMax1.000_stoppingTime86400.00,61367.0,HGS-TV,61366.0,1.0,93643.13477730751
22,HGS-TV,61366.0,HGS-TV,61365.0,1.0,108044.01880669594
23,HGS-TV,61365.0,HGS-TV,61364.0,1.0,118844.82188153267
24,HGS-TV,61364.0,ails2_etaMax1.000_stoppingTime432000.00,61359.0,5.0,244848.7118525505
25,ails2_etaMax1.000_stoppingTime432000.00,61359.0,HGS-TV,61358.0,1.0,248449.01142978668
26,HGS-TV,61358.0,ails2_etaMax1.000_stoppingTime432000.00,61357.0,1.0,255649.7067475319
27,ails2_etaMax1.000_stoppingTime432000.00,61357.0,HGS-TV,61353.0,4.0,259250.415017128
28,HGS-TV,61353.0,ails2_etaMax1.000_stoppingTime432000.00,61352.0,1.0,262851.018661499
29,ails2_etaMax1.000_stoppingTime432000.00,61352.0,ails2_etaMax1.000_stoppingTime432000.00,61346.0,6.0,266451.730802536
30,ails2_etaMax1.000_stoppingTime432000.00,61346.0,ails2_etaMax1.000_stoppingTime432000.00,61341.0,5.0,270052.49292874336
31,ails2_etaMax1.000_stoppingTime432000.00,61341.0,ails2_etaMax1.000_stoppingTime432000.00,61340.0,1.0,273653.0454161167
32,ails2_etaMax1.000_stoppingTime432000.00,61340.0,ails2_etaMax1.000_stoppingTime432000.00,61334.0,6.0,277253.6469216347
33,ails2_etaMax1.000_stoppingTime432000.00,61334.0,ails2_etaMax1.000_stoppingTime432000.00,61329.0,5.0,280854.31109428406
34,ails2_etaMax1.000_stoppingTime432000.00,61329.0,ails2_etaMax1.000_stoppingTime432000.00,61328.0,1.0,284454.9749250412
35,ails2_etaMax1.000_stoppingTime432000.00,61328.0,ails2_etaMax1.000_stoppingTime432000.00,61324.0,4.0,288055.670776844
36,ails2_etaMax1.000_stoppingTime432000.00,61324.0,HGS-TV,61323.0,1.0,309656.9239077568
37,HGS-TV,61323.0,HGS-TV,61322.0,1.0,324057.8186597824
38,HGS-TV,61322.0,HGS-TV,61321.0,1.0,327658.45471310616
39,HGS-TV,61321.0,warm_start,61318.0,3.0,943342.3051521778
40,warm_start,61318.0,ails2_etaMax1.000_stoppingTime1728000.00,61315.0,3.0,1047762.097868681
41,ails2_etaMax1.000_stoppingTime1728000.00,61315.0,HGS-TV,61313.0,2.0,1051362.917075634
42,HGS-TV,61313.0,HGS-TV,61312.0,1.0,1058564.1387572289
43,HGS-TV,61312.0,HGS-TV,61310.0,2.0,1062164.7348828316
44,HGS-TV,61310.0,HGS-TV,61307.0,3.0,1065765.2554244995
45,HGS-TV,61307.0,HGS-TV,61306.0,1.0,1069365.8312468529
46,HGS-TV,61306.0,HGS-TV,61300.0,6.0,1072966.396087408
47,HGS-TV,61300.0,HGS-TV,61299.0,1.0,1083768.3123722076
48,HGS-TV,61299.0,HGS-TV,61298.0,1.0,1090969.5508704185
49,HGS-TV,61298.0,HGS-TV,61297.0,1.0,1094570.1517748833
50,HGS-TV,61297.0,HGS-TV,61296.0,1.0,1101771.5427808762
51,HGS-TV,61296.0,HGS-TV,61295.0,1.0,1116173.8921222687
