id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_eoh_acc_large,996710.0,ails2_eoh_acc_large,996700.0,10.0,7201.304306745529
2,ails2_eoh_acc_large,996700.0,ails2_eoh_acc_large,996690.0,10.0,10802.4922144413
3,ails2_eoh_acc_large,996690.0,ails2_eoh_acc,996685.0,5.0,14403.876194477081
4,ails2_eoh_acc,996685.0,ails2_eoh_acc,996675.0,10.0,18004.961539268494
5,ails2_eoh_acc,996675.0,HGS-TV,996619.0,56.0,21606.28812932968
6,HGS-TV,996619.0,ails2_eoh_acc,996560.0,59.0,25207.815810203552
7,ails2_eoh_acc,996560.0,ails2_eoh_acc_large,996550.0,10.0,28809.019563436508
8,ails2_eoh_acc_large,996550.0,ails2_eoh_acc,996549.0,1.0,32410.224417448044
9,ails2_eoh_acc,996549.0,ails2_eoh_acc,996548.0,1.0,39611.34889960289
10,ails2_eoh_acc,996548.0,ails2_eoh_acc,996545.0,3.0,61212.979523181915
11,ails2_eoh_acc,996545.0,ails2_etaMax0.010_stoppingTime172800.00,996537.0,8.0,64814.21172499657
12,ails2_etaMax0.010_stoppingTime172800.00,996537.0,ails2_eoh_acc,996487.0,50.0,68415.83182930946
13,ails2_eoh_acc,996487.0,ails2_eoh_acc,996485.0,2.0,72017.02769255638
14,ails2_eoh_acc,996485.0,ails2_eoh_acc_large,996482.0,3.0,75618.10682988167
15,ails2_eoh_acc_large,996482.0,ails2_etaMax0.020_stoppingTime86400.00,996467.0,15.0,126020.57760739326
16,ails2_etaMax0.020_stoppingTime86400.00,996467.0,HGS-TV,996463.0,4.0,133221.44637560844
17,HGS-TV,996463.0,HGS-TV,996462.0,1.0,154822.55537343025
18,HGS-TV,996462.0,HGS-TV,996460.0,2.0,158423.2586467266
19,HGS-TV,996460.0,HGS-TV,996459.0,1.0,162024.20160365105
20,HGS-TV,996459.0,HGS-TV,996457.0,2.0,165624.76945352554
21,HGS-TV,996457.0,HGS-TV,996456.0,1.0,169225.33582901955
22,HGS-TV,996456.0,ails2_etaMax0.005_stoppingTime86400.00,996455.0,1.0,187228.48562932014
23,ails2_etaMax0.005_stoppingTime86400.00,996455.0,ails2_etaMax0.010_stoppingTime172800.00,996454.0,1.0,237638.88446879387
24,ails2_etaMax0.010_stoppingTime172800.00,996454.0,HGS-TV,996433.0,21.0,241239.5415110588
25,HGS-TV,996433.0,HGS-TV,996429.0,4.0,259242.50674772263
26,HGS-TV,996429.0,HGS-TV,996427.0,2.0,262843.2459435463
