algo_name,seed_count
ails2_etaMax0.020_stoppingTime86400.00,5
ails2_eoh_acc_large,6
ails2_eoh_acc,7
ails2_etaMax1.000_stoppingTime86400.00,3
ails2_etaMax0.005_stoppingTime86400.00,2
HGS-TV,19
ails2_etaMax0.010_stoppingTime172800.00,3
ails2_etaMax1.000_stoppingTime432000.00,1
