id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.010_stoppingTime432000.00,48198.0,ails2_etaMax0.010_stoppingTime432000.00,48163.0,35.0,7201.329117059708
2,ails2_etaMax0.010_stoppingTime432000.00,48163.0,ails2_etaMax0.005_stoppingTime86400.00,48089.0,74.0,10802.473556518555
3,ails2_etaMax0.005_stoppingTime86400.00,48089.0,HGS-TV,48072.0,17.0,14403.413032054901
4,HGS-TV,48072.0,HGS-TV,48071.0,1.0,18004.436048984528
5,HGS-TV,48071.0,ails2_etaMax0.005_stoppingTime86400.00,48067.0,4.0,25205.39861869812
6,ails2_etaMax0.005_stoppingTime86400.00,48067.0,ails2_eoh_acc,48056.0,11.0,28806.29992032051
7,ails2_eoh_acc,48056.0,ails2_etaMax0.020_stoppingTime86400.00,48040.0,16.0,46807.41603970528
8,ails2_etaMax0.020_stoppingTime86400.00,48040.0,ails2_eoh_acc_large,48036.0,4.0,50408.25678563118
9,ails2_eoh_acc_large,48036.0,ails2_eoh_acc,48035.0,1.0,61209.32396149635
10,ails2_eoh_acc,48035.0,HGS-TV,48034.0,1.0,64810.13627529144
11,HGS-TV,48034.0,ails2_etaMax0.020_stoppingTime86400.00,48031.0,3.0,108012.52412486076
12,ails2_etaMax0.020_stoppingTime86400.00,48031.0,HGS-TV,48028.0,3.0,111613.07781744003
13,HGS-TV,48028.0,ails2_etaMax1.000_stoppingTime432000.00,48026.0,2.0,277216.9474711418
14,ails2_etaMax1.000_stoppingTime432000.00,48026.0,HGS-TV,48021.0,5.0,280817.1823146343
15,HGS-TV,48021.0,HGS-TV,48020.0,1.0,284417.6717071533
