id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_eoh_omega2,250959.0,ails2_eoh_acc,250890.0,69.0,7201.328517198563
2,ails2_eoh_acc,250890.0,ails2_etaMax0.005_stoppingTime86400.00,250785.0,105.0,10802.25209569931
3,ails2_etaMax0.005_stoppingTime86400.00,250785.0,ails2_eoh_acc_large,250713.0,72.0,14403.156440973282
4,ails2_eoh_acc_large,250713.0,ails2_etaMax0.005_stoppingTime86400.00,250653.0,60.0,18003.900243759155
5,ails2_etaMax0.005_stoppingTime86400.00,250653.0,HGS-TV,250647.0,6.0,21604.772462129593
6,HGS-TV,250647.0,ails2_etaMax0.020_stoppingTime86400.00,250570.0,77.0,25205.640434265137
7,ails2_etaMax0.020_stoppingTime86400.00,250570.0,HGS-TV,250553.0,17.0,28806.560542583466
8,HGS-TV,250553.0,ails2_etaMax1.000_stoppingTime86400.00,250490.0,63.0,43207.78996038437
9,ails2_etaMax1.000_stoppingTime86400.00,250490.0,ails2_eoh_acc,250317.0,173.0,46808.8961725235
10,ails2_eoh_acc,250317.0,ails2_eoh_acc,250314.0,3.0,50409.744542598724
11,ails2_eoh_acc,250314.0,ails2_eoh_acc_large,250295.0,19.0,54010.6005525589
12,ails2_eoh_acc_large,250295.0,ails2_eoh_acc_large,250292.0,3.0,57611.46219277382
13,ails2_eoh_acc_large,250292.0,ails2_etaMax1.000_stoppingTime86400.00,250289.0,3.0,75612.6059615612
14,ails2_etaMax1.000_stoppingTime86400.00,250289.0,ails2_eoh_acc_large,250277.0,12.0,79213.63641309738
15,ails2_eoh_acc_large,250277.0,ails2_etaMax1.000_stoppingTime86400.00,250261.0,16.0,82814.40450310707
16,ails2_etaMax1.000_stoppingTime86400.00,250261.0,ails2_etaMax1.000_stoppingTime86400.00,250259.0,2.0,86415.37223601341
17,ails2_etaMax1.000_stoppingTime86400.00,250259.0,ails2_etaMax1.000_stoppingTime432000.00,250256.0,3.0,306021.0806772709
18,ails2_etaMax1.000_stoppingTime432000.00,250256.0,HGS-TV,250254.0,2.0,309621.32584786415
19,HGS-TV,250254.0,ails2_etaMax1.000_stoppingTime864000.00,250223.0,31.0,464428.73599100113
20,ails2_etaMax1.000_stoppingTime864000.00,250223.0,ails2_etaMax0.005_stoppingTime86400.00,250166.0,57.0,468029.3042356968
21,ails2_etaMax0.005_stoppingTime86400.00,250166.0,HGS-TV,250163.0,3.0,471629.8775706291
22,HGS-TV,250163.0,HGS-TV,250160.0,3.0,475230.4590961933
23,HGS-TV,250160.0,ails2_etaMax0.020_stoppingTime86400.00,250156.0,4.0,518436.7583334446
24,ails2_etaMax0.020_stoppingTime86400.00,250156.0,HGS-TV,250146.0,10.0,522037.3161802292
25,HGS-TV,250146.0,HGS-TV,250144.0,2.0,525637.8418674469
26,HGS-TV,250144.0,ails2_etaMax0.005_stoppingTime86400.00,250143.0,1.0,619252.6961534023
27,ails2_etaMax0.005_stoppingTime86400.00,250143.0,HGS-TV,250140.0,3.0,622853.2212798595
28,HGS-TV,250140.0,ails2_etaMax0.005_stoppingTime86400.00,250138.0,2.0,1090922.6314558983
29,ails2_etaMax0.005_stoppingTime86400.00,250138.0,HGS-TV,250133.0,5.0,1094523.2253522873
30,HGS-TV,250133.0,ails2_etaMax0.020_stoppingTime86400.00,250131.0,2.0,1112525.977089882
31,ails2_etaMax0.020_stoppingTime86400.00,250131.0,warm_start,250113.0,18.0,1116126.6134796143
