algo_name,seed_count
ails2_eoh_omega2,1
ails2_eoh_acc,3
ails2_etaMax0.005_stoppingTime86400.00,5
ails2_eoh_acc_large,4
HGS-TV,9
ails2_etaMax0.020_stoppingTime86400.00,3
ails2_etaMax1.000_stoppingTime86400.00,4
ails2_etaMax1.000_stoppingTime432000.00,1
ails2_etaMax1.000_stoppingTime864000.00,1
warm_start,1
