id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.020_stoppingTime86400.00,214721.0,ails2_eoh_acc_large,214597.0,124.0,7201.243987321854
2,ails2_eoh_acc_large,214597.0,ails2_eoh_acc_large,214594.0,3.0,10802.03295826912
3,ails2_eoh_acc_large,214594.0,ails2_eoh_acc_large,214591.0,3.0,14402.856962919235
4,ails2_eoh_acc_large,214591.0,HGS-TV,214588.0,3.0,18003.663553237915
5,HGS-TV,214588.0,ails2_eoh_omega2,214553.0,35.0,21604.697674036026
6,ails2_eoh_omega2,214553.0,ails2_eoh_acc,214516.0,37.0,25205.66496157646
7,ails2_eoh_acc,214516.0,ails2_etaMax0.005_stoppingTime86400.00,214492.0,24.0,28806.560890436172
8,ails2_etaMax0.005_stoppingTime86400.00,214492.0,ails2_etaMax0.005_stoppingTime86400.00,214444.0,48.0,32407.60570049286
9,ails2_etaMax0.005_stoppingTime86400.00,214444.0,ails2_eoh_acc,214389.0,55.0,36008.743357896805
10,ails2_eoh_acc,214389.0,ails2_eoh_acc,214383.0,6.0,39610.26894712448
11,ails2_eoh_acc,214383.0,ails2_eoh_acc,214382.0,1.0,43211.249171972275
12,ails2_eoh_acc,214382.0,HGS-TV,214381.0,1.0,46812.597613573074
13,HGS-TV,214381.0,ails2_etaMax1.000_stoppingTime86400.00,214337.0,44.0,50413.71272468567
14,ails2_etaMax1.000_stoppingTime86400.00,214337.0,ails2_eoh_acc_large,214150.0,187.0,54014.724890470505
15,ails2_eoh_acc_large,214150.0,ails2_eoh_acc_large,214136.0,14.0,57615.72133946419
16,ails2_eoh_acc_large,214136.0,ails2_eoh_acc_large,214132.0,4.0,61216.630299568176
17,ails2_eoh_acc_large,214132.0,ails2_etaMax1.000_stoppingTime86400.00,214114.0,18.0,72017.76444983482
18,ails2_etaMax1.000_stoppingTime86400.00,214114.0,ails2_eoh_acc,214085.0,29.0,75618.8235464096
19,ails2_eoh_acc,214085.0,ails2_eoh_acc_large,214083.0,2.0,79220.12489438057
20,ails2_eoh_acc_large,214083.0,ails2_etaMax0.020_stoppingTime86400.00,214080.0,3.0,126022.04906702042
21,ails2_etaMax0.020_stoppingTime86400.00,214080.0,HGS-TV,214076.0,4.0,129622.79322862625
22,HGS-TV,214076.0,HGS-TV,214072.0,4.0,133224.10093331337
23,HGS-TV,214072.0,HGS-TV,214070.0,2.0,136824.80569458008
24,HGS-TV,214070.0,HGS-TV,214069.0,1.0,140425.36550664902
25,HGS-TV,214069.0,HGS-TV,214067.0,2.0,144026.24530434608
26,HGS-TV,214067.0,HGS-TV,214064.0,3.0,147626.88880944252
27,HGS-TV,214064.0,HGS-TV,214063.0,1.0,151227.48838496208
28,HGS-TV,214063.0,ails2_etaMax0.020_stoppingTime86400.00,214062.0,1.0,223229.9656841755
29,ails2_etaMax0.020_stoppingTime86400.00,214062.0,HGS-TV,214061.0,1.0,230430.7208878994
30,HGS-TV,214061.0,ails2_etaMax0.020_stoppingTime86400.00,214059.0,2.0,295232.6449248791
31,ails2_etaMax0.020_stoppingTime86400.00,214059.0,HGS-TV,214055.0,4.0,298833.2395172119
32,HGS-TV,214055.0,ails2_etaMax1.000_stoppingTime864000.00,214050.0,5.0,658882.8194096088
33,ails2_etaMax1.000_stoppingTime864000.00,214050.0,HGS-TV,214043.0,7.0,662483.4394104481
34,HGS-TV,214043.0,HGS-TV,214042.0,1.0,666084.154551506
35,HGS-TV,214042.0,ails2_etaMax1.000_stoppingTime864000.00,214039.0,3.0,709291.0625543594
36,ails2_etaMax1.000_stoppingTime864000.00,214039.0,HGS-TV,214035.0,4.0,712891.7107651234
37,HGS-TV,214035.0,ails2_etaMax1.000_stoppingTime864000.00,214034.0,1.0,842512.5344512463
38,ails2_etaMax1.000_stoppingTime864000.00,214034.0,HGS-TV,214033.0,1.0,846113.1824970245
39,HGS-TV,214033.0,HGS-TV,214032.0,1.0,849713.8336372375
