id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_eoh_acc_large,4079041.0,ails2_eoh_acc_large,4078707.0,334.0,7202.353053569794
2,ails2_eoh_acc_large,4078707.0,ails2_eoh_acc,4078570.0,137.0,10804.255821704865
3,ails2_eoh_acc,4078570.0,ails2_eoh_acc_large,4078482.0,88.0,14406.435178995132
4,ails2_eoh_acc_large,4078482.0,ails2_eoh_acc_large,4078406.0,76.0,18008.46369242668
5,ails2_eoh_acc_large,4078406.0,ails2_eoh_acc_large,4078361.0,45.0,21610.27068567276
6,ails2_eoh_acc_large,4078361.0,ails2_eoh_acc_large,4078323.0,38.0,25212.223378181458
7,ails2_eoh_acc_large,4078323.0,ails2_eoh_omega2,4078277.0,46.0,28813.967936754227
8,ails2_eoh_omega2,4078277.0,ails2_eoh_acc_large,4077765.0,512.0,32416.44731426239
9,ails2_eoh_acc_large,4077765.0,ails2_eoh_acc_large,4077745.0,20.0,36018.41531062126
10,ails2_eoh_acc_large,4077745.0,ails2_eoh_acc_large,4077703.0,42.0,39620.27362990379
11,ails2_eoh_acc_large,4077703.0,ails2_eoh_acc_large,4077691.0,12.0,43222.324828624725
12,ails2_eoh_acc_large,4077691.0,ails2_eoh_acc_large,4077668.0,23.0,46824.244846343994
13,ails2_eoh_acc_large,4077668.0,ails2_eoh_acc_large,4077666.0,2.0,50426.059421777725
14,ails2_eoh_acc_large,4077666.0,ails2_eoh_acc_large,4077657.0,9.0,54028.07831931114
15,ails2_eoh_acc_large,4077657.0,ails2_eoh_acc,4077649.0,8.0,57630.09462881088
16,ails2_eoh_acc,4077649.0,ails2_eoh_acc,4077642.0,7.0,61232.53780198097
17,ails2_eoh_acc,4077642.0,ails2_eoh_acc_large,4077636.0,6.0,64834.39825296402
18,ails2_eoh_acc_large,4077636.0,ails2_eoh_acc_large,4077634.0,2.0,68436.45703697205
19,ails2_eoh_acc_large,4077634.0,ails2_eoh_acc_large,4077624.0,10.0,72038.4690682888
20,ails2_eoh_acc_large,4077624.0,ails2_eoh_acc_large,4077621.0,3.0,75640.52669262886
21,ails2_eoh_acc_large,4077621.0,ails2_eoh_acc_large,4077618.0,3.0,79242.63530111313
22,ails2_eoh_acc_large,4077618.0,ails2_eoh_omega2,4077597.0,21.0,104445.1429014206
23,ails2_eoh_omega2,4077597.0,ails2_etaMax0.010_stoppingTime172800.00,4077565.0,32.0,108047.18469119072
24,ails2_etaMax0.010_stoppingTime172800.00,4077565.0,ails2_etaMax0.010_stoppingTime172800.00,4077537.0,28.0,115248.82607674599
25,ails2_etaMax0.010_stoppingTime172800.00,4077537.0,ails2_etaMax0.010_stoppingTime172800.00,4077508.0,29.0,118850.3323392868
26,ails2_etaMax0.010_stoppingTime172800.00,4077508.0,HGS-TV,4077465.0,43.0,122451.9777393341
27,HGS-TV,4077465.0,filo2,4077464.0,1.0,126053.19016432762
28,filo2,4077464.0,ails2_etaMax0.010_stoppingTime172800.00,4077451.0,13.0,129654.61424398422
29,ails2_etaMax0.010_stoppingTime172800.00,4077451.0,ails2_etaMax0.010_stoppingTime172800.00,4077450.0,1.0,136856.182877779
30,ails2_etaMax0.010_stoppingTime172800.00,4077450.0,ails2_etaMax0.010_stoppingTime172800.00,4077414.0,36.0,144058.20606946945
31,ails2_etaMax0.010_stoppingTime172800.00,4077414.0,filo2,4077413.0,1.0,147659.8300499916
32,filo2,4077413.0,HGS-TV,4077405.0,8.0,172861.9277703762
33,HGS-TV,4077405.0,HGS-TV,4077378.0,27.0,176463.40205717087
34,HGS-TV,4077378.0,HGS-TV,4077376.0,2.0,198070.37554621696
35,HGS-TV,4077376.0,HGS-TV,4077374.0,2.0,201671.67986798286
36,HGS-TV,4077374.0,HGS-TV,4077372.0,2.0,223278.2956557274
37,HGS-TV,4077372.0,HGS-TV,4077371.0,1.0,226879.44295072556
38,HGS-TV,4077371.0,HGS-TV,4077370.0,1.0,234081.93803429604
39,HGS-TV,4077370.0,HGS-TV,4077369.0,1.0,237683.06277561188
