178.2206;2027926.0000
178.6978;2022330.0000
178.9528;2018459.0000
179.0871;2017252.0000
179.3755;2012909.0000
179.5148;2011733.0000
179.8730;2008718.0000
180.0088;2007297.0000
180.5626;2006328.0000
181.3161;2005345.0000
182.3536;2003430.0000
182.5901;2001051.0000
184.5118;1999317.0000
185.0379;1998440.0000
186.0013;1996557.0000
187.4217;1992001.0000
187.5433;1991997.0000
193.3349;1990909.0000
193.6320;1990340.0000
194.0686;1988982.0000
194.8024;1988926.0000
195.0952;1984932.0000
196.2159;1984758.0000
196.2344;1984518.0000
196.2396;1984511.0000
196.2553;1984271.0000
196.2588;1984257.0000
196.2802;1984152.0000
196.2869;1984136.0000
196.3123;1984102.0000
196.3157;1984089.0000
196.3198;1984088.0000
196.3228;1984087.0000
196.3994;1983946.0000
196.4583;1983315.0000
196.4630;1983230.0000
196.4808;1983158.0000
196.5225;1982750.0000
196.5284;1982722.0000
196.6311;1982193.0000
196.6365;1982191.0000
196.6453;1982155.0000
196.6582;1982088.0000
196.6716;1981994.0000
196.7533;1981961.0000
196.7638;1981928.0000
196.7850;1981891.0000
196.8134;1981584.0000
196.9487;1981568.0000
196.9595;1981511.0000
196.9725;1981490.0000
197.0156;1981433.0000
197.0200;1981432.0000
197.0647;1981397.0000
197.0982;1981086.0000
197.1199;1980954.0000
197.1275;1980931.0000
197.1431;1980756.0000
197.1484;1980755.0000
197.1622;1980705.0000
197.1820;1980506.0000
197.1898;1980423.0000
197.2076;1980302.0000
197.2180;1980207.0000
197.2263;1980171.0000
197.2403;1979934.0000
197.2539;1979863.0000
197.2760;1979785.0000
197.2823;1979729.0000
197.2932;1979714.0000
197.3151;1979559.0000
197.3364;1979468.0000
197.3485;1979434.0000
197.4044;1979174.0000
197.4111;1979173.0000
197.4279;1979121.0000
197.4502;1979097.0000
197.4614;1978837.0000
197.5258;1978790.0000
197.5724;1978750.0000
197.6191;1978683.0000
197.6290;1978503.0000
197.7469;1978387.0000
197.7906;1978317.0000
197.8023;1978289.0000
197.8121;1978186.0000
197.8201;1978175.0000
197.8282;1978171.0000
197.8351;1978169.0000
197.9581;1978114.0000
197.9793;1978027.0000
197.9833;1978017.0000
197.9893;1978009.0000
197.9918;1978007.0000
198.0445;1977812.0000
198.0602;1977723.0000
198.1142;1977402.0000
198.1187;1977397.0000
198.3084;1977381.0000
198.3288;1977271.0000
198.3472;1977181.0000
198.3577;1977109.0000
198.5227;1976911.0000
198.5399;1976791.0000
198.5471;1976783.0000
198.5536;1976780.0000
198.5858;1976684.0000
198.5941;1976605.0000
198.5992;1976589.0000
198.6048;1976588.0000
198.6090;1976570.0000
198.6297;1976427.0000
198.6366;1976410.0000
198.6872;1976102.0000
198.6968;1976014.0000
198.7002;1975985.0000
198.7170;1975855.0000
198.8583;1974711.0000
198.8714;1974650.0000
198.8906;1974522.0000
198.9388;1974277.0000
198.9455;1974162.0000
198.9564;1973939.0000
198.9707;1973937.0000
198.9943;1973811.0000
199.0098;1973711.0000
199.0271;1973658.0000
199.0352;1973611.0000
199.3970;1973368.0000
199.4229;1973260.0000
199.4635;1973212.0000
199.4725;1973197.0000
199.5133;1973196.0000
199.5181;1973195.0000
199.5532;1973099.0000
199.5679;1972994.0000
199.5972;1972979.0000
199.6796;1972763.0000
199.6839;1972762.0000
199.6908;1972739.0000
199.7483;1972688.0000
199.9611;1972598.0000
199.9819;1972495.0000
199.9911;1972331.0000
199.9984;1972174.0000
200.2791;1972168.0000
200.5753;1971648.0000
200.5854;1971593.0000
200.5943;1971578.0000
200.6893;1971548.0000
200.7374;1971547.0000
200.8916;1971536.0000
200.8980;1971520.0000
200.9064;1971451.0000
201.0131;1971438.0000
201.0198;1971409.0000
201.0299;1971380.0000
201.1000;1971155.0000
201.1770;1970974.0000
201.2304;1970970.0000
201.2349;1970943.0000
201.2496;1970908.0000
201.2557;1970823.0000
201.2613;1970821.0000
201.2707;1970608.0000
201.2918;1970600.0000
201.3089;1970524.0000
201.3158;1970505.0000
201.3276;1970444.0000
201.5200;1969701.0000
201.5324;1969651.0000
201.5478;1969425.0000
201.5598;1969418.0000
201.5640;1969417.0000
201.8878;1969379.0000
202.1450;1969196.0000
202.1885;1969168.0000
202.1952;1969140.0000
202.2044;1969124.0000
202.2096;1969123.0000
202.2156;1968938.0000
202.2726;1968796.0000
202.2981;1968696.0000
202.3323;1968506.0000
202.3359;1968503.0000
202.3479;1968220.0000
202.3517;1968196.0000
202.3554;1968162.0000
202.3614;1968125.0000
202.3642;1968116.0000
202.3721;1968060.0000
202.3772;1968057.0000
202.4118;1968044.0000
202.4207;1968031.0000
202.4253;1968030.0000
202.4387;1967998.0000
202.4426;1967994.0000
202.4497;1967970.0000
202.4563;1967910.0000
202.5154;1967794.0000
202.6415;1967599.0000
202.8316;1967577.0000
202.8638;1967378.0000
202.8759;1967275.0000
202.8819;1967272.0000
202.8916;1967229.0000
202.9134;1967114.0000
202.9249;1967081.0000
202.9578;1967049.0000
203.7222;1967005.0000
203.7300;1966839.0000
203.7453;1966799.0000
203.7574;1966757.0000
203.8383;1966756.0000
203.8420;1966746.0000
204.0224;1966512.0000
204.0438;1966463.0000
204.0668;1966400.0000
204.0692;1966383.0000
204.0752;1966369.0000
204.0821;1966368.0000
204.0911;1966325.0000
204.2155;1966321.0000
204.2259;1966194.0000
204.2619;1966192.0000
204.2701;1966140.0000
204.2762;1966139.0000
204.2818;1966000.0000
204.2864;1965976.0000
204.2914;1965966.0000
204.3331;1965949.0000
204.3371;1965886.0000
204.3446;1965851.0000
204.4107;1965843.0000
204.5179;1965820.0000
204.5391;1965777.0000
204.5569;1965588.0000
204.7214;1965005.0000
204.7272;1964902.0000
204.7755;1964798.0000
204.8067;1964748.0000
204.8296;1964607.0000
205.0083;1964318.0000
205.0322;1964137.0000
205.0378;1964135.0000
205.0521;1964127.0000
205.1497;1964096.0000
205.1668;1963471.0000
205.1720;1963453.0000
205.1885;1963407.0000
205.2469;1963406.0000
205.2850;1963313.0000
205.5157;1963152.0000
205.5484;1963074.0000
205.5781;1962900.0000
205.5886;1962746.0000
205.6159;1962713.0000
205.6950;1962641.0000
205.6997;1962631.0000
205.7342;1962545.0000
205.7384;1962541.0000
205.7431;1962476.0000
205.8572;1962473.0000
205.8656;1962444.0000
206.0881;1961915.0000
206.0992;1961862.0000
206.1086;1961813.0000
206.1193;1961703.0000
206.1289;1961570.0000
206.1331;1961546.0000
206.2802;1961402.0000
206.2936;1961398.0000
206.3066;1961397.0000
206.3103;1961377.0000
206.3137;1961368.0000
206.3180;1961337.0000
206.3459;1961220.0000
206.5806;1961177.0000
206.5925;1961117.0000
206.6054;1961115.0000
206.6221;1960849.0000
206.6331;1960808.0000
206.6364;1960804.0000
206.6410;1960802.0000
206.6521;1960775.0000
206.6654;1960730.0000
206.6733;1960674.0000
206.7326;1960538.0000
206.8822;1960250.0000
206.9587;1960093.0000
206.9866;1960056.0000
207.3167;1960018.0000
207.3254;1959924.0000
207.3307;1959921.0000
207.3430;1959745.0000
207.6071;1959622.0000
207.6346;1959419.0000
207.7081;1959386.0000
207.7266;1959347.0000
207.7479;1959340.0000
207.7653;1959322.0000
207.7693;1959321.0000
208.8810;1959256.0000
209.3034;1959239.0000
209.3086;1959232.0000
209.3507;1959218.0000
209.3546;1959214.0000
209.3602;1959204.0000
209.3641;1959166.0000
209.5488;1959021.0000
209.5562;1958973.0000
209.5589;1958972.0000
209.9445;1958943.0000
209.9586;1958600.0000
210.1332;1958432.0000
210.1592;1958310.0000
210.1920;1958197.0000
210.6107;1957927.0000
210.6205;1957868.0000
210.6270;1957806.0000
210.6666;1957791.0000
210.6717;1957723.0000
210.6872;1957700.0000
210.7141;1957684.0000
210.7658;1957599.0000
210.7820;1957414.0000
210.7972;1957405.0000
211.2811;1957386.0000
211.2931;1957346.0000
211.3072;1957283.0000
211.3103;1957248.0000
211.3178;1957227.0000
211.4217;1957190.0000
211.4253;1957188.0000
211.4357;1957139.0000
211.7858;1957000.0000
211.8157;1956990.0000
211.8215;1956979.0000
211.8505;1956976.0000
211.8626;1956938.0000
211.8670;1956931.0000
211.8880;1956890.0000
211.9128;1956819.0000
211.9367;1956779.0000
211.9443;1956722.0000
211.9478;1956704.0000
211.9527;1956690.0000
211.9600;1956679.0000
211.9727;1956639.0000
211.9788;1956575.0000
212.0966;1956276.0000
212.0996;1956275.0000
212.1229;1956274.0000
212.1413;1956211.0000
212.1511;1956192.0000
212.1721;1956154.0000
212.1912;1956144.0000
212.2013;1955977.0000
212.2080;1955865.0000
212.5045;1955863.0000
212.5105;1955819.0000
212.5134;1955804.0000
212.5165;1955797.0000
212.5356;1955659.0000
212.5475;1955648.0000
212.5646;1955449.0000
212.8224;1955415.0000
213.5094;1955344.0000
213.5977;1955336.0000
213.8580;1955256.0000
213.8662;1955155.0000
213.8952;1955022.0000
213.9010;1955019.0000
213.9109;1954899.0000
213.9206;1954847.0000
213.9529;1954535.0000
213.9593;1954518.0000
213.9696;1954514.0000
213.9766;1954461.0000
213.9832;1954407.0000
213.9892;1954392.0000
214.4756;1954358.0000
214.4863;1954305.0000
214.6423;1954278.0000
214.6523;1954211.0000
214.6608;1953943.0000
214.6942;1953912.0000
214.7438;1953890.0000
214.7592;1953849.0000
214.8490;1953707.0000
214.8523;1953705.0000
214.8887;1953549.0000
215.6106;1953536.0000
215.6165;1953524.0000
215.6273;1953474.0000
215.6431;1953471.0000
215.6599;1953412.0000
215.6712;1953234.0000
215.6751;1953222.0000
