id,algo_name,score,runningtime
1,filo2,809496.0,61.589009523391724
2,ails2_eoh_acc,787755.0,63.512441162109376
3,ails2_etaMax0.005_stoppingTime86400.00,787471.0,62.534441162109374
4,ails2_etaMax0.020_stoppingTime86400.00,787225.0,63.66344116210937
5,ails2_eoh_omega2,788615.0,63.76444116210938
6,ails2_etaMax0.010_stoppingTime432000.00,787698.0,63.732441162109374
7,ails2_etaMax1.000_stoppingTime86400.00,793083.0,53.658441162109376
8,ails2_etaMax1.000_stoppingTime1728000.00,792781.0,31.611441162109376
9,ails2_etaMax1.000_stoppingTime864000.00,792931.0,38.37344116210937
10,ails2_eoh_acc_large,787601.0,63.625441162109375
11,ails2_etaMax1.000_stoppingTime432000.00,793062.0,41.601441162109374
12,filo2,806797.0,121.76992869377136
13,ails2_eoh_acc_large,786917.0,124.69944116210938
14,ails2_etaMax0.020_stoppingTime86400.00,785975.0,122.58144116210937
15,ails2_eoh_acc,787051.0,124.67944116210937
16,ails2_etaMax1.000_stoppingTime86400.00,792947.0,124.76044116210937
17,ails2_etaMax0.010_stoppingTime432000.00,786338.0,124.68344116210938
18,ails2_etaMax0.005_stoppingTime86400.00,786690.0,124.74144116210938
19,ails2_eoh_omega2,787173.0,124.61144116210937
20,ails2_etaMax1.000_stoppingTime1728000.00,792450.0,112.43044116210937
21,ails2_etaMax1.000_stoppingTime432000.00,792720.0,114.19844116210938
22,ails2_etaMax1.000_stoppingTime864000.00,792787.0,132.54544116210937
23,filo2,805590.0,181.8879370689392
24,ails2_etaMax0.020_stoppingTime86400.00,785575.0,183.69844116210936
25,ails2_etaMax0.010_stoppingTime432000.00,785742.0,185.37244116210937
26,ails2_etaMax1.000_stoppingTime86400.00,792608.0,134.87544116210938
27,ails2_etaMax0.005_stoppingTime86400.00,786162.0,185.60544116210937
28,ails2_eoh_acc,786613.0,185.7694411621094
29,ails2_eoh_acc_large,786503.0,183.46544116210939
30,ails2_eoh_omega2,786621.0,185.57944116210936
31,ails2_etaMax1.000_stoppingTime432000.00,792656.0,151.22344116210937
32,ails2_etaMax1.000_stoppingTime864000.00,792646.0,133.1144411621094
33,filo2,804042.0,242.66061663627625
34,ails2_eoh_acc_large,786318.0,246.4304411621094
35,ails2_etaMax0.005_stoppingTime86400.00,785951.0,238.80144116210937
36,ails2_etaMax0.010_stoppingTime432000.00,785504.0,246.44644116210938
37,ails2_eoh_acc,786385.0,243.58144116210937
38,ails2_eoh_omega2,786211.0,246.58144116210937
39,ails2_etaMax1.000_stoppingTime86400.00,792413.0,197.34444116210938
40,ails2_etaMax0.020_stoppingTime86400.00,785281.0,233.16544116210937
41,ails2_etaMax1.000_stoppingTime432000.00,792637.0,304.99644116210936
42,ails2_etaMax0.005_stoppingTime86400.00,785753.0,307.48444116210936
43,ails2_eoh_omega2,785964.0,302.3154411621094
44,ails2_eoh_acc,786116.0,307.4324411621094
45,ails2_eoh_acc_large,786090.0,307.41044116210935
46,ails2_etaMax0.020_stoppingTime86400.00,785059.0,305.3484411621094
47,ails2_etaMax0.010_stoppingTime432000.00,785366.0,305.01844116210935
48,ails2_etaMax1.000_stoppingTime432000.00,792304.0,324.4114411621094
49,ails2_etaMax0.005_stoppingTime86400.00,785564.0,365.80144116210937
50,ails2_etaMax0.020_stoppingTime86400.00,785033.0,351.5574411621094
51,ails2_eoh_acc_large,785951.0,367.6664411621094
52,ails2_eoh_acc,785850.0,366.62844116210937
53,ails2_etaMax0.010_stoppingTime432000.00,785250.0,347.7284411621094
54,ails2_eoh_omega2,785614.0,368.7284411621094
55,ails2_etaMax1.000_stoppingTime864000.00,792619.0,390.0654411621094
56,ails2_etaMax0.005_stoppingTime86400.00,785464.0,429.5524411621094
57,ails2_etaMax0.020_stoppingTime86400.00,784964.0,411.4254411621094
58,ails2_etaMax0.010_stoppingTime432000.00,785172.0,422.7404411621094
59,ails2_eoh_acc,785770.0,427.42644116210937
60,ails2_eoh_acc_large,785823.0,428.6184411621094
61,ails2_eoh_omega2,785530.0,409.21544116210936
62,ails2_etaMax1.000_stoppingTime864000.00,792589.0,390.1684411621094
63,ails2_eoh_omega2,785465.0,485.4304411621094
64,ails2_eoh_acc,785628.0,489.78044116210935
65,ails2_etaMax0.005_stoppingTime86400.00,785388.0,486.1474411621094
