id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.010_stoppingTime172800.00,1178541.0,ails2_eoh_acc_large,1178106.0,435.0,7201.848640203476
2,ails2_eoh_acc_large,1178106.0,ails2_eoh_acc_large,1177969.0,137.0,10803.213003396988
3,ails2_eoh_acc_large,1177969.0,ails2_eoh_acc,1177850.0,119.0,14404.602502822876
4,ails2_eoh_acc,1177850.0,ails2_eoh_acc,1177781.0,69.0,18006.44119811058
5,ails2_eoh_acc,1177781.0,ails2_eoh_omega2,1177708.0,73.0,21607.846596479416
6,ails2_eoh_omega2,1177708.0,ails2_eoh_acc,1177503.0,205.0,25209.59764957428
7,ails2_eoh_acc,1177503.0,ails2_eoh_acc,1177474.0,29.0,28810.981432199478
8,ails2_eoh_acc,1177474.0,ails2_eoh_acc,1177456.0,18.0,32412.254407167435
9,ails2_eoh_acc,1177456.0,ails2_eoh_acc,1177441.0,15.0,36013.767838954926
10,ails2_eoh_acc,1177441.0,ails2_eoh_acc,1177429.0,12.0,39615.06708884239
11,ails2_eoh_acc,1177429.0,ails2_eoh_acc_large,1177422.0,7.0,43216.4199488163
12,ails2_eoh_acc_large,1177422.0,ails2_eoh_acc_large,1177414.0,8.0,46817.84849572182
13,ails2_eoh_acc_large,1177414.0,ails2_eoh_acc_large,1177408.0,6.0,50419.238340616226
14,ails2_eoh_acc_large,1177408.0,ails2_eoh_acc_large,1177400.0,8.0,54020.56560230255
15,ails2_eoh_acc_large,1177400.0,ails2_eoh_acc_large,1177391.0,9.0,57622.049709796906
16,ails2_eoh_acc_large,1177391.0,ails2_eoh_omega2,1177357.0,34.0,61223.49997830391
17,ails2_eoh_omega2,1177357.0,ails2_eoh_acc_large,1177177.0,180.0,64825.45125293732
18,ails2_eoh_acc_large,1177177.0,ails2_eoh_acc_large,1177157.0,20.0,68426.93871545792
19,ails2_eoh_acc_large,1177157.0,ails2_eoh_acc_large,1177147.0,10.0,72028.19334435463
20,ails2_eoh_acc_large,1177147.0,ails2_eoh_acc_large,1177128.0,19.0,75629.63965153694
21,ails2_eoh_acc_large,1177128.0,ails2_eoh_acc_large,1177124.0,4.0,79231.2684044838
22,ails2_eoh_acc_large,1177124.0,ails2_eoh_acc_large,1177119.0,5.0,82832.70264077187
23,ails2_eoh_acc_large,1177119.0,ails2_etaMax1.000_stoppingTime86400.00,1177093.0,26.0,86434.30109024048
24,ails2_etaMax1.000_stoppingTime86400.00,1177093.0,HGS-TV,1177076.0,17.0,97235.46047234535
25,HGS-TV,1177076.0,HGS-TV,1177074.0,2.0,100836.25195097923
26,HGS-TV,1177074.0,HGS-TV,1177067.0,7.0,104437.03988337517
27,HGS-TV,1177067.0,HGS-TV,1177062.0,5.0,108037.89527893066
28,HGS-TV,1177062.0,filo2,1177055.0,7.0,111638.72016882896
29,filo2,1177055.0,ails2_eoh_omega2,1177034.0,21.0,118839.80550813675
30,ails2_eoh_omega2,1177034.0,HGS-TV,1177018.0,16.0,126040.75185394287
31,HGS-TV,1177018.0,ails2_eoh_omega2,1176991.0,27.0,129641.66644692421
32,ails2_eoh_omega2,1176991.0,filo2,1176988.0,3.0,133242.6423447132
33,filo2,1176988.0,ails2_eoh_omega2,1176959.0,29.0,140443.83276820183
34,ails2_eoh_omega2,1176959.0,HGS-TV,1176941.0,18.0,144045.0844349861
35,HGS-TV,1176941.0,HGS-TV,1176936.0,5.0,151245.9151237011
36,HGS-TV,1176936.0,HGS-TV,1176934.0,2.0,158446.74209022522
37,HGS-TV,1176934.0,HGS-TV,1176932.0,2.0,162047.60931396484
38,HGS-TV,1176932.0,HGS-TV,1176930.0,2.0,165648.53202700615
39,HGS-TV,1176930.0,HGS-TV,1176929.0,1.0,172849.36261343956
40,HGS-TV,1176929.0,HGS-TV,1176928.0,1.0,176449.98504972458
41,HGS-TV,1176928.0,HGS-TV,1176926.0,2.0,180050.66981172562
42,HGS-TV,1176926.0,HGS-TV,1176925.0,1.0,194453.7947666645
43,HGS-TV,1176925.0,HGS-TV,1176921.0,4.0,198054.55858397484
