id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
28,HGS-TV,1040463.0,HGS-TV,1040462.0,1.0,183661.57324790955
29,HGS-TV,1040462.0,HGS-TV,1040455.0,7.0,190862.3532562256
30,HGS-TV,1040455.0,HGS-TV,1040454.0,1.0,208863.3896508217
31,HGS-TV,1040454.0,HGS-TV,1040453.0,1.0,216064.15785813332
32,HGS-TV,1040453.0,HGS-TV,1040452.0,1.0,230465.12560868263
33,HGS-TV,1040452.0,HGS-TV,1040451.0,1.0,252066.4094016552
34,HGS-TV,1040451.0,HGS-TV,1040449.0,2.0,266467.4292485714
35,HGS-TV,1040449.0,ails2_etaMax1.000_stoppingTime432000.00,1040437.0,12.0,320469.6132764816
36,ails2_etaMax1.000_stoppingTime432000.00,1040437.0,HGS-TV,1040397.0,40.0,324070.42572402954
37,HGS-TV,1040397.0,HGS-TV,1040395.0,2.0,327671.0698096752
38,HGS-TV,1040395.0,HGS-TV,1040394.0,1.0,331271.84579873085
39,HGS-TV,1040394.0,HGS-TV,1040393.0,1.0,334872.61758828163
40,HGS-TV,1040393.0,HGS-TV,1040386.0,7.0,338473.34580111504
41,HGS-TV,1040386.0,ails2_etaMax1.000_stoppingTime432000.00,1040380.0,6.0,342074.1164689064
42,ails2_etaMax1.000_stoppingTime432000.00,1040380.0,ails2_etaMax1.000_stoppingTime432000.00,1040374.0,6.0,345675.03859210014
43,ails2_etaMax1.000_stoppingTime432000.00,1040374.0,ails2_etaMax1.000_stoppingTime432000.00,1040352.0,22.0,349275.9813811779
44,ails2_etaMax1.000_stoppingTime432000.00,1040352.0,HGS-TV,1040332.0,20.0,352876.821839571
45,HGS-TV,1040332.0,HGS-TV,1040331.0,1.0,360077.6053261757
46,HGS-TV,1040331.0,HGS-TV,1040328.0,3.0,363678.38641166687
47,HGS-TV,1040328.0,HGS-TV,1040326.0,2.0,370879.297624588
48,HGS-TV,1040326.0,HGS-TV,1040325.0,1.0,378080.1453680992
49,HGS-TV,1040325.0,HGS-TV,1040323.0,2.0,381680.94559431076
50,HGS-TV,1040323.0,HGS-TV,1040321.0,2.0,385281.6918621063
51,HGS-TV,1040321.0,HGS-TV,1040317.0,4.0,388882.3935673237
52,HGS-TV,1040317.0,HGS-TV,1040315.0,2.0,392483.21763157845
53,HGS-TV,1040315.0,HGS-TV,1040314.0,1.0,396083.8977868557
54,HGS-TV,1040314.0,HGS-TV,1040313.0,1.0,399684.6374967098
55,HGS-TV,1040313.0,HGS-TV,1040312.0,1.0,406885.44584560394
56,HGS-TV,1040312.0,HGS-TV,1040311.0,1.0,414086.241669178
57,HGS-TV,1040311.0,HGS-TV,1040310.0,1.0,439288.9230389595
58,HGS-TV,1040310.0,HGS-TV,1040309.0,1.0,450090.90995407104
59,HGS-TV,1040309.0,HGS-TV,1040308.0,1.0,460893.074054718
60,HGS-TV,1040308.0,ails2_etaMax1.000_stoppingTime864000.00,1040307.0,1.0,648129.7069981098
61,ails2_etaMax1.000_stoppingTime864000.00,1040307.0,HGS-TV,1040286.0,21.0,651730.5034584999
62,HGS-TV,1040286.0,HGS-TV,1040284.0,2.0,655331.1381037235
63,HGS-TV,1040284.0,HGS-TV,1040278.0,6.0,658931.8789534569
64,HGS-TV,1040278.0,HGS-TV,1040276.0,2.0,662532.6774814129
65,HGS-TV,1040276.0,HGS-TV,1040272.0,4.0,666133.6129908562
66,HGS-TV,1040272.0,HGS-TV,1040270.0,2.0,669734.4312694073
67,HGS-TV,1040270.0,HGS-TV,1040267.0,3.0,673335.0422933102
68,HGS-TV,1040267.0,ails2_etaMax1.000_stoppingTime864000.00,1040266.0,1.0,676935.7202482224
69,ails2_etaMax1.000_stoppingTime864000.00,1040266.0,HGS-TV,1040258.0,8.0,680536.498906374
70,HGS-TV,1040258.0,HGS-TV,1040256.0,2.0,687737.9587118626
71,HGS-TV,1040256.0,HGS-TV,1040255.0,1.0,691338.8601946831
72,HGS-TV,1040255.0,HGS-TV,1040254.0,1.0,694939.7337181568
73,HGS-TV,1040254.0,HGS-TV,1040252.0,2.0,702141.1106791496
74,HGS-TV,1040252.0,HGS-TV,1040251.0,1.0,705741.94033885
75,HGS-TV,1040251.0,ails2_etaMax1.000_stoppingTime864000.00,1040250.0,1.0,709342.7481966019
76,ails2_etaMax1.000_stoppingTime864000.00,1040250.0,HGS-TV,1040239.0,11.0,712943.6196045876
77,HGS-TV,1040239.0,HGS-TV,1040238.0,1.0,723745.717913866
78,HGS-TV,1040238.0,HGS-TV,1040235.0,3.0,727346.6305248737
79,HGS-TV,1040235.0,HGS-TV,1040234.0,1.0,730947.4500315189
80,HGS-TV,1040234.0,HGS-TV,1040230.0,4.0,734548.2807583809
81,HGS-TV,1040230.0,HGS-TV,1040229.0,1.0,738149.2302877903
82,HGS-TV,1040229.0,HGS-TV,1040228.0,1.0,741749.9597146511
83,HGS-TV,1040228.0,HGS-TV,1040226.0,2.0,745350.8077783585
84,HGS-TV,1040226.0,HGS-TV,1040225.0,1.0,752552.4554114342
85,HGS-TV,1040225.0,HGS-TV,1040224.0,1.0,759753.8117072582
86,HGS-TV,1040224.0,HGS-TV,1040223.0,1.0,766955.1048858166
87,HGS-TV,1040223.0,HGS-TV,1040222.0,1.0,777757.1505765915
88,HGS-TV,1040222.0,HGS-TV,1040221.0,1.0,795760.6656429768
