2.5621;208404.0000
2.5884;208382.0000
2.6432;207979.0000
2.7051;206744.0000
2.7413;206715.0000
2.8469;206063.0000
2.8852;205703.0000
2.9730;205477.0000
3.0050;205395.0000
3.0155;205364.0000
3.0701;205007.0000
3.1349;204484.0000
3.1687;204471.0000
3.1845;204452.0000
3.2385;204370.0000
3.2510;204321.0000
3.2679;204285.0000
3.3269;204215.0000
3.3506;204123.0000
3.3689;204011.0000
3.3867;203980.0000
3.4362;203829.0000
3.5011;203537.0000
3.6473;203513.0000
3.9323;202975.0000
3.9404;202944.0000
3.9467;202929.0000
3.9666;202888.0000
3.9704;202886.0000
3.9743;202884.0000
3.9795;202865.0000
4.0041;202813.0000
4.0341;202771.0000
4.0399;202768.0000
4.0456;202760.0000
4.0673;202517.0000
4.0841;202367.0000
4.0878;202365.0000
4.0986;202322.0000
4.1087;202286.0000
4.1135;202279.0000
4.1216;202273.0000
4.1345;202234.0000
4.1498;202210.0000
4.1649;202125.0000
4.1673;202115.0000
4.1727;202113.0000
4.1967;202082.0000
4.2096;202060.0000
4.2135;202058.0000
4.2393;202048.0000
4.2445;202039.0000
4.2546;202038.0000
4.2570;202037.0000
4.2613;202013.0000
4.2678;201996.0000
4.2725;201993.0000
4.2791;201991.0000
4.2849;201979.0000
4.2977;201956.0000
4.3032;201953.0000
4.3118;201936.0000
4.3291;201914.0000
4.3384;201888.0000
4.3461;201870.0000
4.3500;201865.0000
4.3592;201850.0000
4.3959;201845.0000
4.4170;201805.0000
4.4571;201667.0000
4.4759;201656.0000
4.4927;201614.0000
4.5059;201598.0000
4.5575;201548.0000
4.9402;201252.0000
4.9507;201215.0000
4.9595;201205.0000
5.0414;201138.0000
5.0549;201097.0000
5.1448;201096.0000
5.1475;201089.0000
5.1521;201082.0000
5.1666;201018.0000
5.1740;201008.0000
5.1792;200977.0000
5.1922;200963.0000
5.2006;200918.0000
5.2199;200851.0000
5.2335;200839.0000
5.2433;200783.0000
5.2488;200767.0000
5.2633;200635.0000
5.2692;200615.0000
5.2721;200611.0000
5.2756;200606.0000
5.3541;200602.0000
5.3795;200448.0000
5.3903;200426.0000
5.3928;200425.0000
5.4757;200423.0000
5.5635;200355.0000
5.5690;200341.0000
5.5792;200187.0000
5.5816;200169.0000
5.5850;200165.0000
5.5939;200142.0000
5.6108;200119.0000
5.6150;200107.0000
5.6203;200097.0000
5.6230;200077.0000
5.6250;200075.0000
5.6594;199940.0000
5.6842;199932.0000
5.6936;199922.0000
5.7063;199830.0000
5.7104;199798.0000
5.7139;199795.0000
5.7250;199792.0000
5.7297;199773.0000
5.7443;199731.0000
5.7605;199687.0000
5.7834;199665.0000
5.8672;199663.0000
5.8703;199656.0000
5.8748;199633.0000
5.8781;199614.0000
5.8825;199541.0000
5.8890;199537.0000
5.9191;199500.0000
5.9255;199487.0000
5.9322;199485.0000
5.9643;199406.0000
5.9740;199397.0000
5.9828;199394.0000
5.9874;199392.0000
5.9940;199381.0000
6.0115;199248.0000
6.0279;199244.0000
6.1080;199227.0000
6.1096;199213.0000
6.1232;199192.0000
6.1355;199178.0000
6.1630;199145.0000
6.1661;199123.0000
6.1716;199065.0000
6.1733;199046.0000
6.1820;199044.0000
6.4104;199029.0000
6.4172;198992.0000
6.4215;198991.0000
6.5707;198983.0000
6.5793;198951.0000
6.5823;198947.0000
6.5975;198929.0000
6.6112;198888.0000
6.6169;198876.0000
6.6247;198837.0000
6.6314;198832.0000
6.6789;198789.0000
6.6924;198773.0000
6.7047;198749.0000
6.7234;198705.0000
6.7336;198691.0000
6.7531;198542.0000
6.7559;198541.0000
6.7928;198509.0000
6.8336;198405.0000
6.8414;198398.0000
6.8648;198396.0000
6.8740;198312.0000
6.8788;198294.0000
6.8871;198287.0000
7.7809;198115.0000
7.7964;198112.0000
7.8747;198081.0000
7.9536;198079.0000
7.9793;198031.0000
8.0093;197996.0000
