algo_name,seed_count
ails2_etaMax0.005_stoppingTime86400.00,1
ails2_eoh_acc_large,9
ails2_eoh_omega2,1
ails2_eoh_acc,1
ails2_etaMax0.020_stoppingTime86400.00,2
ails2_etaMax1.000_stoppingTime86400.00,1
HGS-TV,18
ails2_etaMax0.010_stoppingTime172800.00,2
ails2_etaMax1.000_stoppingTime432000.00,1
warm_start,1
