id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.005_stoppingTime86400.00,1453541.0,ails2_eoh_acc_large,1453295.0,246.0,7202.2487885952
2,ails2_eoh_acc_large,1453295.0,ails2_eoh_acc_large,1453289.0,6.0,10803.644704341888
3,ails2_eoh_acc_large,1453289.0,ails2_eoh_acc_large,1453272.0,17.0,14404.951888561249
4,ails2_eoh_acc_large,1453272.0,ails2_eoh_omega2,1453190.0,82.0,18005.80995988846
5,ails2_eoh_omega2,1453190.0,ails2_eoh_acc,1453060.0,130.0,21607.181233406067
6,ails2_eoh_acc,1453060.0,ails2_etaMax0.020_stoppingTime86400.00,1453058.0,2.0,43209.236000299454
7,ails2_etaMax0.020_stoppingTime86400.00,1453058.0,ails2_eoh_acc_large,1452857.0,201.0,46810.55172610283
8,ails2_eoh_acc_large,1452857.0,ails2_eoh_acc_large,1452852.0,5.0,50411.67458987236
9,ails2_eoh_acc_large,1452852.0,ails2_eoh_acc_large,1452833.0,19.0,57612.81733441353
10,ails2_eoh_acc_large,1452833.0,ails2_eoh_acc_large,1452829.0,4.0,61213.76023244858
11,ails2_eoh_acc_large,1452829.0,ails2_etaMax1.000_stoppingTime86400.00,1452796.0,33.0,75615.52679157257
12,ails2_etaMax1.000_stoppingTime86400.00,1452796.0,ails2_eoh_acc_large,1452694.0,102.0,79217.29124760628
13,ails2_eoh_acc_large,1452694.0,ails2_eoh_acc_large,1452680.0,14.0,82818.6726155281
14,ails2_eoh_acc_large,1452680.0,ails2_etaMax0.020_stoppingTime86400.00,1452653.0,27.0,136821.5513291359
15,ails2_etaMax0.020_stoppingTime86400.00,1452653.0,HGS-TV,1452640.0,13.0,140422.5110721588
16,HGS-TV,1452640.0,HGS-TV,1452636.0,4.0,144023.14407277107
17,HGS-TV,1452636.0,HGS-TV,1452629.0,7.0,147623.74011182785
18,HGS-TV,1452629.0,HGS-TV,1452621.0,8.0,151224.44851231575
19,HGS-TV,1452621.0,HGS-TV,1452620.0,1.0,154825.12335944176
20,HGS-TV,1452620.0,HGS-TV,1452618.0,2.0,158425.7433745861
21,HGS-TV,1452618.0,HGS-TV,1452615.0,3.0,165626.43103694916
22,HGS-TV,1452615.0,ails2_etaMax0.010_stoppingTime172800.00,1452614.0,1.0,234039.5514729023
23,ails2_etaMax0.010_stoppingTime172800.00,1452614.0,HGS-TV,1452600.0,14.0,237640.81741166115
24,HGS-TV,1452600.0,HGS-TV,1452597.0,3.0,241241.61225295067
25,HGS-TV,1452597.0,HGS-TV,1452591.0,6.0,244842.43594312668
26,HGS-TV,1452591.0,HGS-TV,1452586.0,5.0,248443.57560110092
27,HGS-TV,1452586.0,HGS-TV,1452583.0,3.0,252044.54302430153
28,HGS-TV,1452583.0,ails2_etaMax0.010_stoppingTime172800.00,1452579.0,4.0,295253.3816514015
29,ails2_etaMax0.010_stoppingTime172800.00,1452579.0,HGS-TV,1452570.0,9.0,298854.38108086586
30,HGS-TV,1452570.0,HGS-TV,1452569.0,1.0,302455.3258728981
31,HGS-TV,1452569.0,ails2_etaMax1.000_stoppingTime432000.00,1452562.0,7.0,352866.4282836914
32,ails2_etaMax1.000_stoppingTime432000.00,1452562.0,HGS-TV,1452540.0,22.0,356467.3004860878
33,HGS-TV,1452540.0,warm_start,1452490.0,50.0,360068.48896598816
34,warm_start,1452490.0,HGS-TV,1452482.0,8.0,363669.5804758072
35,HGS-TV,1452482.0,HGS-TV,1452476.0,6.0,370871.1371643543
36,HGS-TV,1452476.0,HGS-TV,1452474.0,2.0,381673.60399746895
