id,algo_name,score,runningtime
1,filo2,32708.0,61.97536253929138
2,ails2_etaMax1.000_stoppingTime1728000.00,31866.0,35.7330556640625
3,ails2_etaMax1.000_stoppingTime432000.00,31981.0,63.7940556640625
4,ails2_etaMax1.000_stoppingTime86400.00,31925.0,25.7070556640625
5,ails2_eoh_acc,31641.0,63.0410556640625
6,ails2_etaMax1.000_stoppingTime864000.00,32001.0,60.0800556640625
7,ails2_eoh_omega2,31611.0,54.0580556640625
8,ails2_eoh_acc_large,31563.0,64.8330556640625
9,ails2_etaMax0.005_stoppingTime86400.00,31579.0,63.0930556640625
10,ails2_etaMax0.020_stoppingTime86400.00,31593.0,59.5380556640625
11,ails2_etaMax0.010_stoppingTime432000.00,31550.0,64.5800556640625
12,filo2,32618.0,122.08302783966064
13,ails2_etaMax1.000_stoppingTime86400.00,31862.0,101.8820556640625
14,ails2_eoh_acc,31552.0,120.6120556640625
15,ails2_etaMax1.000_stoppingTime432000.00,31911.0,80.2070556640625
16,ails2_etaMax1.000_stoppingTime864000.00,31967.0,91.2390556640625
17,ails2_eoh_omega2,31590.0,125.6630556640625
18,ails2_etaMax0.010_stoppingTime432000.00,31445.0,116.3200556640625
19,ails2_eoh_acc_large,31553.0,124.3270556640625
20,ails2_etaMax0.020_stoppingTime86400.00,31547.0,123.3550556640625
21,ails2_etaMax0.005_stoppingTime86400.00,31502.0,119.2200556640625
22,ails2_etaMax1.000_stoppingTime1728000.00,31852.0,136.0280556640625
23,ails2_etaMax1.000_stoppingTime432000.00,31833.0,159.0950556640625
24,ails2_eoh_acc,31551.0,126.8170556640625
25,ails2_eoh_omega2,31567.0,184.8580556640625
26,ails2_etaMax0.005_stoppingTime86400.00,31467.0,186.4680556640625
27,ails2_etaMax1.000_stoppingTime864000.00,31949.0,184.0360556640625
28,ails2_etaMax0.010_stoppingTime432000.00,31429.0,159.6680556640625
29,ails2_eoh_acc_large,31542.0,169.9620556640625
30,ails2_etaMax0.020_stoppingTime86400.00,31521.0,171.2960556640625
31,HGS-TV,31541.0,189.36067295074463
32,ails2_etaMax1.000_stoppingTime432000.00,31804.0,193.4770556640625
33,ails2_etaMax0.020_stoppingTime86400.00,31519.0,209.0660556640625
34,ails2_etaMax0.010_stoppingTime432000.00,31419.0,237.2170556640625
35,ails2_eoh_acc_large,31532.0,226.0870556640625
36,ails2_etaMax1.000_stoppingTime864000.00,31922.0,240.7640556640625
37,ails2_eoh_omega2,31557.0,239.3720556640625
38,ails2_etaMax0.005_stoppingTime86400.00,31444.0,243.5240556640625
39,ails2_eoh_acc,31550.0,297.2730556640625
40,ails2_eoh_acc_large,31526.0,300.8850556640625
41,ails2_eoh_omega2,31551.0,300.5200556640625
42,ails2_etaMax1.000_stoppingTime864000.00,31856.0,282.2850556640625
43,ails2_etaMax0.005_stoppingTime86400.00,31421.0,295.1840556640625
44,ails2_etaMax0.020_stoppingTime86400.00,31516.0,323.3300556640625
45,ails2_etaMax1.000_stoppingTime86400.00,31856.0,349.8030556640625
46,ails2_eoh_acc,31536.0,350.5510556640625
47,ails2_eoh_omega2,31543.0,356.6360556640625
48,ails2_eoh_acc_large,31487.0,332.5730556640625
49,ails2_etaMax0.020_stoppingTime86400.00,31515.0,323.3730556640625
50,ails2_etaMax1.000_stoppingTime86400.00,31792.0,356.0340556640625
51,ails2_eoh_acc,31515.0,417.7570556640625
52,ails2_eoh_acc_large,31486.0,372.3310556640625
53,ails2_eoh_omega2,31539.0,400.4880556640625
