id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_eoh_acc_large,48298.0,ails2_etaMax0.020_stoppingTime86400.00,48189.0,109.0,7200.836788654327
2,ails2_etaMax0.020_stoppingTime86400.00,48189.0,HGS-TV,48086.0,103.0,10801.690424203873
3,HGS-TV,48086.0,ails2_eoh_acc,48020.0,66.0,14402.485160589218
4,ails2_eoh_acc,48020.0,ails2_eoh_acc_large,48007.0,13.0,18003.20371413231
5,ails2_eoh_acc_large,48007.0,ails2_eoh_acc_large,48003.0,4.0,21604.0934715271
6,ails2_eoh_acc_large,48003.0,HGS-TV,48002.0,1.0,28805.021187782288
7,HGS-TV,48002.0,ails2_eoh_acc,47996.0,6.0,32405.796598672867
8,ails2_eoh_acc,47996.0,ails2_eoh_acc,47992.0,4.0,36006.496334552765
9,ails2_eoh_acc,47992.0,ails2_etaMax1.000_stoppingTime86400.00,47984.0,8.0,57607.745416879654
10,ails2_etaMax1.000_stoppingTime86400.00,47984.0,ails2_eoh_acc,47977.0,7.0,61208.61633038521
11,ails2_eoh_acc,47977.0,HGS-TV,47975.0,2.0,64809.30835604668
12,HGS-TV,47975.0,ails2_etaMax1.000_stoppingTime432000.00,47973.0,2.0,313215.973105669
13,ails2_etaMax1.000_stoppingTime432000.00,47973.0,HGS-TV,47972.0,1.0,316816.2055673599
14,HGS-TV,47972.0,ails2_etaMax0.020_stoppingTime86400.00,47969.0,3.0,360017.62065052986
15,ails2_etaMax0.020_stoppingTime86400.00,47969.0,HGS-TV,47968.0,1.0,363618.125133276
16,HGS-TV,47968.0,ails2_etaMax1.000_stoppingTime864000.00,47967.0,1.0,608441.7793228626
17,ails2_etaMax1.000_stoppingTime864000.00,47967.0,HGS-TV,47966.0,1.0,612042.3243219852
