id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_eoh_acc,118330.0,ails2_eoh_acc,118290.0,40.0,7201.574958086014
2,ails2_eoh_acc,118290.0,ails2_eoh_acc,118273.0,17.0,10802.94745850563
3,ails2_eoh_acc,118273.0,ails2_eoh_acc,118259.0,14.0,14404.355428934097
4,ails2_eoh_acc,118259.0,ails2_eoh_acc,118249.0,10.0,18005.791343450546
5,ails2_eoh_acc,118249.0,ails2_eoh_acc,118243.0,6.0,21607.676243782043
6,ails2_eoh_acc,118243.0,ails2_eoh_acc,118237.0,6.0,25209.087252616882
7,ails2_eoh_acc,118237.0,ails2_eoh_acc,118234.0,3.0,28810.44956922531
8,ails2_eoh_acc,118234.0,ails2_eoh_acc,118229.0,5.0,32411.936202287674
9,ails2_eoh_acc,118229.0,ails2_eoh_acc,118225.0,4.0,36013.33619904518
10,ails2_eoh_acc,118225.0,ails2_eoh_acc,118223.0,2.0,39614.75887799263
11,ails2_eoh_acc,118223.0,ails2_etaMax0.010_stoppingTime172800.00,118219.0,4.0,43216.26437616348
12,ails2_etaMax0.010_stoppingTime172800.00,118219.0,ails2_eoh_acc_large,118201.0,18.0,46818.14349150658
13,ails2_eoh_acc_large,118201.0,ails2_eoh_acc,118190.0,11.0,50419.740412950516
14,ails2_eoh_acc,118190.0,ails2_eoh_acc_large,118185.0,5.0,54021.297850847244
15,ails2_eoh_acc_large,118185.0,ails2_eoh_acc_large,118181.0,4.0,57622.713982105255
16,ails2_eoh_acc_large,118181.0,ails2_eoh_acc,118179.0,2.0,61224.34501886368
17,ails2_eoh_acc,118179.0,ails2_eoh_acc,118176.0,3.0,64825.94288468361
18,ails2_eoh_acc,118176.0,ails2_etaMax0.010_stoppingTime172800.00,118173.0,3.0,68427.44557595253
19,ails2_etaMax0.010_stoppingTime172800.00,118173.0,ails2_etaMax0.010_stoppingTime172800.00,118167.0,6.0,72029.45507478714
20,ails2_etaMax0.010_stoppingTime172800.00,118167.0,ails2_eoh_acc,118161.0,6.0,75631.33289146423
21,ails2_eoh_acc,118161.0,ails2_eoh_acc,118160.0,1.0,79233.17062687874
22,ails2_eoh_acc,118160.0,ails2_etaMax0.010_stoppingTime172800.00,118153.0,7.0,82834.83280491829
23,ails2_etaMax0.010_stoppingTime172800.00,118153.0,ails2_eoh_acc_large,118152.0,1.0,86436.82748889923
24,ails2_eoh_acc_large,118152.0,ails2_etaMax0.010_stoppingTime172800.00,118150.0,2.0,93638.03905892372
25,ails2_etaMax0.010_stoppingTime172800.00,118150.0,ails2_etaMax0.010_stoppingTime172800.00,118145.0,5.0,97239.06994104385
26,ails2_etaMax0.010_stoppingTime172800.00,118145.0,ails2_etaMax0.010_stoppingTime172800.00,118143.0,2.0,100840.28764224052
27,ails2_etaMax0.010_stoppingTime172800.00,118143.0,ails2_etaMax0.010_stoppingTime172800.00,118140.0,3.0,104441.31201958656
28,ails2_etaMax0.010_stoppingTime172800.00,118140.0,ails2_etaMax0.010_stoppingTime172800.00,118137.0,3.0,108042.44870328903
29,ails2_etaMax0.010_stoppingTime172800.00,118137.0,ails2_etaMax0.010_stoppingTime172800.00,118132.0,5.0,111643.53997325897
30,ails2_etaMax0.010_stoppingTime172800.00,118132.0,ails2_etaMax0.010_stoppingTime172800.00,118130.0,2.0,122444.69520354271
31,ails2_etaMax0.010_stoppingTime172800.00,118130.0,HGS-TV,118129.0,1.0,151246.3560860157
32,HGS-TV,118129.0,ails2_etaMax0.010_stoppingTime172800.00,118128.0,1.0,158447.27483177185
33,ails2_etaMax0.010_stoppingTime172800.00,118128.0,ails2_etaMax0.010_stoppingTime172800.00,118127.0,1.0,162048.3265631199
