id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_eoh_omega2,219910.0,ails2_etaMax0.020_stoppingTime86400.00,219522.0,388.0,7204.450536251068
2,ails2_etaMax0.020_stoppingTime86400.00,219522.0,ails2_eoh_acc,219335.0,187.0,10808.721841096878
3,ails2_eoh_acc,219335.0,ails2_eoh_omega2,219310.0,25.0,14411.627776622772
4,ails2_eoh_omega2,219310.0,ails2_eoh_acc_large,219258.0,52.0,18014.852870702744
5,ails2_eoh_acc_large,219258.0,ails2_etaMax0.005_stoppingTime86400.00,219223.0,35.0,21617.665931224823
6,ails2_etaMax0.005_stoppingTime86400.00,219223.0,ails2_eoh_acc,219101.0,122.0,25220.719487190247
7,ails2_eoh_acc,219101.0,ails2_etaMax1.000_stoppingTime86400.00,218993.0,108.0,28822.64883351326
8,ails2_etaMax1.000_stoppingTime86400.00,218993.0,ails2_etaMax0.005_stoppingTime86400.00,217775.0,1218.0,32425.85850906372
9,ails2_etaMax0.005_stoppingTime86400.00,217775.0,ails2_eoh_acc,217665.0,110.0,36029.56022191048
10,ails2_eoh_acc,217665.0,ails2_eoh_acc_large,217640.0,25.0,39631.918289899826
11,ails2_eoh_acc_large,217640.0,ails2_eoh_acc,217598.0,42.0,43234.58326435089
12,ails2_eoh_acc,217598.0,ails2_eoh_acc,217586.0,12.0,46836.95896458626
13,ails2_eoh_acc,217586.0,ails2_eoh_acc,217584.0,2.0,50439.65373945236
14,ails2_eoh_acc,217584.0,ails2_eoh_acc,217578.0,6.0,54041.527829408646
15,ails2_eoh_acc,217578.0,ails2_eoh_acc_large,217576.0,2.0,57644.47996759415
16,ails2_eoh_acc_large,217576.0,ails2_eoh_acc,217571.0,5.0,61246.9758708477
17,ails2_eoh_acc,217571.0,ails2_etaMax1.000_stoppingTime86400.00,217500.0,71.0,64848.32374596596
18,ails2_etaMax1.000_stoppingTime86400.00,217500.0,ails2_eoh_acc,217397.0,103.0,68450.04409980774
19,ails2_eoh_acc,217397.0,ails2_eoh_acc_large,217385.0,12.0,72051.43666267395
20,ails2_eoh_acc_large,217385.0,ails2_eoh_acc_large,217377.0,8.0,75652.95559358597
21,ails2_eoh_acc_large,217377.0,ails2_etaMax1.000_stoppingTime86400.00,217373.0,4.0,79254.16662406921
22,ails2_etaMax1.000_stoppingTime86400.00,217373.0,ails2_eoh_acc_large,217358.0,15.0,82856.04370856285
23,ails2_eoh_acc_large,217358.0,ails2_eoh_acc,217353.0,5.0,86457.37563109398
24,ails2_eoh_acc,217353.0,ails2_etaMax0.005_stoppingTime86400.00,217342.0,11.0,100858.5077753067
25,ails2_etaMax0.005_stoppingTime86400.00,217342.0,ails2_etaMax0.005_stoppingTime86400.00,217340.0,2.0,104459.29600667953
26,ails2_etaMax0.005_stoppingTime86400.00,217340.0,filo2,217339.0,1.0,108060.07169604301
27,filo2,217339.0,HGS-TV,217335.0,4.0,111660.90396642685
28,HGS-TV,217335.0,HGS-TV,217334.0,1.0,129662.0853638649
29,HGS-TV,217334.0,HGS-TV,217332.0,2.0,133262.79977178574
30,HGS-TV,217332.0,HGS-TV,217331.0,1.0,140463.5518810749
31,HGS-TV,217331.0,HGS-TV,217329.0,2.0,162064.7837882042
32,HGS-TV,217329.0,HGS-TV,217328.0,1.0,169265.62295222282
33,HGS-TV,217328.0,HGS-TV,217326.0,2.0,190866.8078224659
34,HGS-TV,217326.0,HGS-TV,217325.0,1.0,198067.4035744667
35,HGS-TV,217325.0,HGS-TV,217324.0,1.0,212468.28954434395
36,HGS-TV,217324.0,filo2,217323.0,1.0,216068.98072886467
37,filo2,217323.0,HGS-TV,217321.0,2.0,241270.33944392204
38,HGS-TV,217321.0,HGS-TV,217320.0,1.0,248471.07188892365
39,HGS-TV,217320.0,HGS-TV,217319.0,1.0,255671.78528690338
40,HGS-TV,217319.0,ails2_etaMax1.000_stoppingTime432000.00,217302.0,17.0,288073.2319815159
41,ails2_etaMax1.000_stoppingTime432000.00,217302.0,ails2_etaMax0.005_stoppingTime86400.00,217260.0,42.0,291674.0520579815
42,ails2_etaMax0.005_stoppingTime86400.00,217260.0,ails2_etaMax0.005_stoppingTime86400.00,217230.0,30.0,295274.8837635517
43,ails2_etaMax0.005_stoppingTime86400.00,217230.0,HGS-TV,217213.0,17.0,302475.7931087017
44,HGS-TV,217213.0,ails2_etaMax1.000_stoppingTime432000.00,217200.0,13.0,324076.98383688927
45,ails2_etaMax1.000_stoppingTime432000.00,217200.0,ails2_etaMax1.000_stoppingTime432000.00,217199.0,1.0,327677.8158404827
46,ails2_etaMax1.000_stoppingTime432000.00,217199.0,ails2_etaMax1.000_stoppingTime432000.00,217190.0,9.0,331278.5635063648
47,ails2_etaMax1.000_stoppingTime432000.00,217190.0,HGS-TV,217183.0,7.0,338479.4718389511
48,HGS-TV,217183.0,HGS-TV,217180.0,3.0,345680.28461813927
49,HGS-TV,217180.0,ails2_etaMax1.000_stoppingTime432000.00,217177.0,3.0,349281.0239138603
50,ails2_etaMax1.000_stoppingTime432000.00,217177.0,ails2_etaMax1.000_stoppingTime432000.00,217176.0,1.0,352881.90392255783
51,ails2_etaMax1.000_stoppingTime432000.00,217176.0,ails2_etaMax1.000_stoppingTime432000.00,217167.0,9.0,356482.72448182106
52,ails2_etaMax1.000_stoppingTime432000.00,217167.0,ails2_etaMax1.000_stoppingTime432000.00,217160.0,7.0,360083.5597872734
53,ails2_etaMax1.000_stoppingTime432000.00,217160.0,ails2_etaMax1.000_stoppingTime432000.00,217156.0,4.0,363684.3039894104
54,ails2_etaMax1.000_stoppingTime432000.00,217156.0,ails2_etaMax1.000_stoppingTime432000.00,217150.0,6.0,367285.13628554344
55,ails2_etaMax1.000_stoppingTime432000.00,217150.0,ails2_etaMax1.000_stoppingTime432000.00,217147.0,3.0,374486.0238184929
56,ails2_etaMax1.000_stoppingTime432000.00,217147.0,ails2_etaMax1.000_stoppingTime432000.00,217145.0,2.0,378086.86401867867
57,ails2_etaMax1.000_stoppingTime432000.00,217145.0,ails2_etaMax1.000_stoppingTime432000.00,217140.0,5.0,381687.70418810844
58,ails2_etaMax1.000_stoppingTime432000.00,217140.0,ails2_etaMax1.000_stoppingTime432000.00,217136.0,4.0,385288.56938648224
59,ails2_etaMax1.000_stoppingTime432000.00,217136.0,ails2_etaMax1.000_stoppingTime432000.00,217135.0,1.0,388889.3197245598
60,ails2_etaMax1.000_stoppingTime432000.00,217135.0,ails2_etaMax1.000_stoppingTime432000.00,217134.0,1.0,392490.15580916405
61,ails2_etaMax1.000_stoppingTime432000.00,217134.0,ails2_etaMax1.000_stoppingTime432000.00,217131.0,3.0,396091.0319018364
62,ails2_etaMax1.000_stoppingTime432000.00,217131.0,ails2_etaMax1.000_stoppingTime432000.00,217125.0,6.0,403291.91591501236
63,ails2_etaMax1.000_stoppingTime432000.00,217125.0,HGS-TV,217124.0,1.0,421293.10796260834
64,HGS-TV,217124.0,ails2_etaMax1.000_stoppingTime432000.00,217123.0,1.0,428493.8917939663
65,ails2_etaMax1.000_stoppingTime432000.00,217123.0,HGS-TV,217122.0,1.0,536518.2649562359
66,HGS-TV,217122.0,ails2_etaMax0.010_stoppingTime432000.00,217116.0,6.0,561723.1104457378
67,ails2_etaMax0.010_stoppingTime432000.00,217116.0,ails2_etaMax0.020_stoppingTime86400.00,217115.0,1.0,572525.820291996
68,ails2_etaMax0.020_stoppingTime86400.00,217115.0,HGS-TV,217114.0,1.0,626537.4063704014
69,HGS-TV,217114.0,ails2_etaMax0.010_stoppingTime432000.00,217109.0,5.0,630138.1903483868
70,ails2_etaMax0.010_stoppingTime432000.00,217109.0,ails2_etaMax1.000_stoppingTime864000.00,217106.0,3.0,633739.0249757767
71,ails2_etaMax1.000_stoppingTime864000.00,217106.0,ails2_etaMax1.000_stoppingTime864000.00,217100.0,6.0,637339.90590024
72,ails2_etaMax1.000_stoppingTime864000.00,217100.0,ails2_etaMax0.005_stoppingTime86400.00,217093.0,7.0,640940.7622652054
73,ails2_etaMax0.005_stoppingTime86400.00,217093.0,ails2_etaMax0.005_stoppingTime86400.00,217089.0,4.0,651742.8528447151
