id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.020_stoppingTime86400.00,1886177.0,ails2_etaMax0.005_stoppingTime86400.00,1885267.0,910.0,7201.683855295181
2,ails2_etaMax0.005_stoppingTime86400.00,1885267.0,ails2_eoh_acc_large,1885112.0,155.0,10804.18163895607
3,ails2_eoh_acc_large,1885112.0,ails2_eoh_acc_large,1885083.0,29.0,14405.83020401001
4,ails2_eoh_acc_large,1885083.0,ails2_eoh_acc_large,1884995.0,88.0,18007.852802038193
5,ails2_eoh_acc_large,1884995.0,ails2_eoh_acc_large,1884967.0,28.0,21609.232928276062
6,ails2_eoh_acc_large,1884967.0,ails2_eoh_omega2,1884647.0,320.0,25210.39298582077
7,ails2_eoh_omega2,1884647.0,ails2_eoh_omega2,1884305.0,342.0,28812.84504199028
8,ails2_eoh_omega2,1884305.0,ails2_eoh_omega2,1884256.0,49.0,32415.38511943817
9,ails2_eoh_omega2,1884256.0,ails2_etaMax1.000_stoppingTime86400.00,1883275.0,981.0,36017.19444537163
10,ails2_etaMax1.000_stoppingTime86400.00,1883275.0,ails2_eoh_acc_large,1882056.0,1219.0,39618.76572084427
11,ails2_eoh_acc_large,1882056.0,ails2_eoh_acc_large,1881850.0,206.0,43220.665340185165
12,ails2_eoh_acc_large,1881850.0,ails2_eoh_acc_large,1881792.0,58.0,46822.89295363426
13,ails2_eoh_acc_large,1881792.0,ails2_etaMax1.000_stoppingTime86400.00,1881749.0,43.0,50425.50120806694
14,ails2_etaMax1.000_stoppingTime86400.00,1881749.0,ails2_etaMax1.000_stoppingTime86400.00,1881488.0,261.0,54028.70901751518
15,ails2_etaMax1.000_stoppingTime86400.00,1881488.0,ails2_etaMax1.000_stoppingTime86400.00,1881400.0,88.0,57631.14504170418
16,ails2_etaMax1.000_stoppingTime86400.00,1881400.0,ails2_etaMax1.000_stoppingTime86400.00,1881295.0,105.0,61232.46806573868
17,ails2_etaMax1.000_stoppingTime86400.00,1881295.0,HGS-TV,1880970.0,325.0,64833.68362903595
18,HGS-TV,1880970.0,ails2_eoh_acc_large,1880865.0,105.0,68434.84100556374
19,ails2_eoh_acc_large,1880865.0,ails2_eoh_acc_large,1880847.0,18.0,72035.8688158989
20,ails2_eoh_acc_large,1880847.0,ails2_eoh_acc_large,1880838.0,9.0,75636.73386025429
21,ails2_eoh_acc_large,1880838.0,ails2_eoh_acc_large,1880830.0,8.0,79237.67911100388
