id,algo_name,score,runningtime
1,ails2_eoh_omega2,814887.0,70.81860229492187
2,ails2_etaMax0.020_stoppingTime86400.00,820358.0,69.66160229492188
3,ails2_etaMax1.000_stoppingTime86400.00,815288.0,71.85060229492187
4,ails2_etaMax1.000_stoppingTime864000.00,818289.0,72.85460229492188
5,ails2_etaMax1.000_stoppingTime432000.00,814921.0,72.42960229492188
6,ails2_eoh_acc_large,816340.0,72.82160229492187
7,ails2_etaMax0.005_stoppingTime86400.00,817296.0,72.83460229492188
8,ails2_eoh_acc,819665.0,72.86060229492188
9,ails2_etaMax0.010_stoppingTime432000.00,812051.0,73.35060229492187
10,ails2_etaMax1.000_stoppingTime1728000.00,815523.0,74.47860229492187
11,ails2_etaMax0.020_stoppingTime86400.00,806643.0,131.62360229492188
12,ails2_eoh_omega2,807570.0,131.61160229492188
13,ails2_etaMax1.000_stoppingTime86400.00,811403.0,98.44560229492187
14,ails2_eoh_acc,805952.0,133.64760229492188
15,ails2_eoh_acc_large,806128.0,133.42660229492188
16,ails2_etaMax1.000_stoppingTime864000.00,810689.0,116.32460229492187
17,ails2_etaMax0.005_stoppingTime86400.00,806786.0,132.9046022949219
18,ails2_etaMax1.000_stoppingTime432000.00,811276.0,99.94460229492188
19,ails2_etaMax0.010_stoppingTime432000.00,805311.0,134.45460229492187
20,ails2_etaMax1.000_stoppingTime1728000.00,811606.0,104.68160229492187
21,ails2_etaMax0.020_stoppingTime86400.00,805192.0,192.27860229492188
22,ails2_eoh_omega2,806141.0,192.13360229492187
23,ails2_etaMax1.000_stoppingTime86400.00,810971.0,151.9106022949219
24,ails2_etaMax1.000_stoppingTime432000.00,810646.0,190.86560229492187
25,ails2_eoh_acc_large,804628.0,194.55460229492186
26,ails2_etaMax0.005_stoppingTime86400.00,804984.0,194.0296022949219
27,ails2_eoh_acc,804820.0,192.7146022949219
28,ails2_etaMax0.010_stoppingTime432000.00,804024.0,194.66860229492187
29,ails2_etaMax1.000_stoppingTime1728000.00,810918.0,196.22360229492188
30,ails2_eoh_omega2,805589.0,248.18560229492186
31,ails2_etaMax0.020_stoppingTime86400.00,804106.0,253.68260229492188
32,ails2_eoh_acc,804328.0,254.5176022949219
33,ails2_etaMax0.005_stoppingTime86400.00,804513.0,255.70960229492186
34,ails2_eoh_acc_large,804098.0,254.48960229492187
35,ails2_etaMax1.000_stoppingTime432000.00,810472.0,203.90660229492187
36,ails2_etaMax0.010_stoppingTime432000.00,803331.0,256.1386022949219
37,ails2_etaMax0.020_stoppingTime86400.00,803573.0,312.2376022949219
38,ails2_eoh_omega2,805190.0,313.83960229492186
39,ails2_eoh_acc,803973.0,316.3186022949219
40,ails2_eoh_acc_large,803692.0,313.5816022949219
41,ails2_etaMax0.005_stoppingTime86400.00,804081.0,314.54860229492186
42,ails2_etaMax0.010_stoppingTime432000.00,803033.0,312.47460229492185
43,ails2_etaMax1.000_stoppingTime86400.00,810970.0,347.21960229492186
44,ails2_etaMax0.020_stoppingTime86400.00,802992.0,372.00760229492187
45,ails2_eoh_omega2,804928.0,374.59660229492187
46,ails2_eoh_acc,803687.0,377.1756022949219
47,ails2_eoh_acc_large,803301.0,377.7326022949219
