id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.010_stoppingTime432000.00,221923.0,ails2_etaMax0.020_stoppingTime86400.00,221770.0,153.0,7201.201367139816
2,ails2_etaMax0.020_stoppingTime86400.00,221770.0,ails2_eoh_acc,221703.0,67.0,10801.986688137054
3,ails2_eoh_acc,221703.0,ails2_eoh_acc,221698.0,5.0,14402.705560207367
4,ails2_eoh_acc,221698.0,ails2_eoh_acc_large,221697.0,1.0,18003.398799180984
5,ails2_eoh_acc_large,221697.0,ails2_etaMax0.005_stoppingTime86400.00,221685.0,12.0,28804.312930107117
6,ails2_etaMax0.005_stoppingTime86400.00,221685.0,ails2_eoh_acc_large,221659.0,26.0,32405.23155117035
7,ails2_eoh_acc_large,221659.0,ails2_eoh_acc,221655.0,4.0,36005.95754694939
8,ails2_eoh_acc,221655.0,ails2_eoh_acc_large,221651.0,4.0,39606.61885261536
9,ails2_eoh_acc_large,221651.0,HGS-TV,221649.0,2.0,43207.329951524734
10,HGS-TV,221649.0,ails2_eoh_acc_large,221646.0,3.0,46808.03919649124
11,ails2_eoh_acc_large,221646.0,ails2_etaMax1.000_stoppingTime86400.00,221578.0,68.0,50408.6327586174
12,ails2_etaMax1.000_stoppingTime86400.00,221578.0,ails2_eoh_acc_large,221389.0,189.0,54009.50691127777
13,ails2_eoh_acc_large,221389.0,ails2_eoh_acc_large,221380.0,9.0,57610.15784192085
14,ails2_eoh_acc_large,221380.0,ails2_eoh_acc,221374.0,6.0,61210.820252895355
15,ails2_eoh_acc,221374.0,ails2_eoh_acc_large,221373.0,1.0,64811.46670103073
16,ails2_eoh_acc_large,221373.0,ails2_eoh_acc_large,221371.0,2.0,68412.60158491135
17,ails2_eoh_acc_large,221371.0,ails2_eoh_acc_large,221368.0,3.0,72013.27370214462
18,ails2_eoh_acc_large,221368.0,ails2_etaMax1.000_stoppingTime86400.00,221350.0,18.0,75614.00045442581
19,ails2_etaMax1.000_stoppingTime86400.00,221350.0,HGS-TV,221337.0,13.0,79214.75880551338
20,HGS-TV,221337.0,HGS-TV,221334.0,3.0,82815.54744815826
21,HGS-TV,221334.0,ails2_etaMax1.000_stoppingTime86400.00,221327.0,7.0,86416.34466385841
22,ails2_etaMax1.000_stoppingTime86400.00,221327.0,ails2_etaMax0.005_stoppingTime86400.00,221326.0,1.0,118817.47999715805
23,ails2_etaMax0.005_stoppingTime86400.00,221326.0,HGS-TV,221318.0,8.0,122417.93292665482
24,HGS-TV,221318.0,ails2_etaMax0.020_stoppingTime86400.00,221315.0,3.0,183619.54686450958
25,ails2_etaMax0.020_stoppingTime86400.00,221315.0,ails2_etaMax1.000_stoppingTime432000.00,221313.0,2.0,349223.6555221081
26,ails2_etaMax1.000_stoppingTime432000.00,221313.0,HGS-TV,221309.0,4.0,352823.8351931572
27,HGS-TV,221309.0,ails2_etaMax1.000_stoppingTime432000.00,221303.0,6.0,360024.33531451225
28,ails2_etaMax1.000_stoppingTime432000.00,221303.0,HGS-TV,221299.0,4.0,363624.77949523926
29,HGS-TV,221299.0,HGS-TV,221296.0,3.0,367225.22070479393
30,HGS-TV,221296.0,HGS-TV,221295.0,1.0,370825.5772380829
31,HGS-TV,221295.0,HGS-TV,221294.0,1.0,374425.9719545841
32,HGS-TV,221294.0,HGS-TV,221293.0,1.0,378026.4064707756
33,HGS-TV,221293.0,ails2_etaMax1.000_stoppingTime432000.00,221291.0,2.0,388826.9567582607
34,ails2_etaMax1.000_stoppingTime432000.00,221291.0,ails2_etaMax1.000_stoppingTime432000.00,221290.0,1.0,406827.782351017
35,ails2_etaMax1.000_stoppingTime432000.00,221290.0,ails2_etaMax1.000_stoppingTime432000.00,221288.0,2.0,421228.45132112503
36,ails2_etaMax1.000_stoppingTime432000.00,221288.0,warm_start,221284.0,4.0,943298.069265604
37,warm_start,221284.0,HGS-TV,221281.0,3.0,968501.6507248878
38,HGS-TV,221281.0,ails2_etaMax0.010_stoppingTime432000.00,221279.0,2.0,1080118.696418047
