6.1659;247013.0000;1.0000
6.2181;246783.0000;1.0000
6.2474;246716.0000;1.0000
6.2784;246634.0000;1.0000
6.2936;246379.0000;1.0000
6.2997;246366.0000;1.0000
6.3590;245826.0000;1.0000
6.3816;245825.0000;1.0000
6.4455;245575.0000;1.0000
6.4717;245522.0000;1.0000
6.5753;245500.0000;1.0000
6.6153;245432.0000;1.0000
6.6393;245319.0000;1.0000
6.7659;245136.0000;1.0000
6.7823;245077.0000;1.0000
6.8035;245055.0000;1.0000
6.8423;244990.0000;1.0000
6.8731;244840.0000;1.0000
6.8928;244773.0000;1.0000
6.9091;244702.0000;1.0000
6.9327;244648.0000;1.0000
7.1288;244603.0000;0.9996
7.1760;244477.0000;0.9995
7.2000;244440.0000;0.9994
7.4209;244225.0000;0.9992
7.4834;244109.0000;0.9992
7.8007;244103.0000;0.9974
7.8623;244071.0000;0.9962
7.8660;244064.0000;0.9962
7.8696;244063.0000;0.9961
7.8759;244048.0000;0.9960
7.8791;244045.0000;0.9959
7.8828;244043.0000;0.9959
7.8877;244023.0000;0.9959
7.8909;244019.0000;0.9958
7.8944;244018.0000;0.9958
7.8973;244017.0000;0.9957
7.9017;244006.0000;0.9957
7.9070;243986.0000;0.9957
7.9091;243985.0000;0.9957
7.9186;243979.0000;0.9956
7.9224;243976.0000;0.9956
7.9368;243961.0000;0.9954
7.9518;243960.0000;0.9953
7.9618;243391.0000;0.9952
7.9638;243389.0000;0.9952
7.9654;243385.0000;0.9952
8.0666;243379.0000;0.9943
8.1909;243352.0000;0.9941
8.1955;243341.0000;0.9941
8.2039;243317.0000;0.9941
8.2397;243287.0000;0.9940
8.2759;243284.0000;0.9939
8.2816;243271.0000;0.9939
8.2873;243254.0000;0.9939
8.2906;243239.0000;0.9939
8.2931;243236.0000;0.9939
8.3057;243147.0000;0.9939
8.3095;243130.0000;0.9939
8.3168;243125.0000;0.9939
8.3244;243060.0000;0.9939
8.3277;243057.0000;0.9939
8.3980;243025.0000;0.9937
8.4205;243013.0000;0.9936
8.4355;242986.0000;0.9936
8.4430;242928.0000;0.9936
8.4634;242927.0000;0.9935
8.4663;242926.0000;0.9935
8.4700;242921.0000;0.9934
8.4709;242917.0000;0.9934
8.4812;242871.0000;0.9934
8.4826;242870.0000;0.9934
8.5029;242646.0000;0.9934
8.5053;242645.0000;0.9934
8.5083;242622.0000;0.9933
8.5124;242621.0000;0.9933
8.5509;242586.0000;0.9933
8.5639;242570.0000;0.9933
8.5671;242561.0000;0.9933
8.6148;242497.0000;0.9931
8.6925;242496.0000;0.9929
8.6985;242487.0000;0.9929
8.7032;242382.0000;0.9929
8.7052;242380.0000;0.9929
8.7061;242376.0000;0.9929
8.8463;242375.0000;0.9925
8.8961;242369.0000;0.9924
8.9132;242338.0000;0.9924
8.9194;242334.0000;0.9924
8.9381;242325.0000;0.9923
8.9412;242304.0000;0.9923
8.9453;242278.0000;0.9923
8.9535;242238.0000;0.9923
8.9699;242234.0000;0.9923
8.9812;242218.0000;0.9923
9.0140;242205.0000;0.9923
9.0173;242190.0000;0.9923
9.0208;242188.0000;0.9922
9.0241;242170.0000;0.9922
9.0275;242105.0000;0.9922
9.0425;242078.0000;0.9922
9.0480;242044.0000;0.9922
9.0606;242014.0000;0.9922
9.0647;241996.0000;0.9922
9.1446;241968.0000;0.9921
9.1511;241961.0000;0.9920
9.1574;241958.0000;0.9920
9.1596;241942.0000;0.9920
9.1618;241939.0000;0.9920
9.1736;241937.0000;0.9920
9.1844;241887.0000;0.9920
9.2162;241886.0000;0.9919
9.2176;241885.0000;0.9919
9.2267;241883.0000;0.9919
9.2329;241834.0000;0.9919
9.3337;241801.0000;0.9916
9.3391;241799.0000;0.9916
9.3556;241796.0000;0.9915
9.3571;241795.0000;0.9915
9.3588;241794.0000;0.9915
9.3724;241778.0000;0.9915
9.3819;241731.0000;0.9915
9.3851;241728.0000;0.9915
9.4627;241726.0000;0.9912
9.4676;241722.0000;0.9912
9.4730;241711.0000;0.9912
9.4757;241702.0000;0.9912
9.4797;241698.0000;0.9912
9.5234;241695.0000;0.9912
9.5264;241678.0000;0.9912
9.5314;241672.0000;0.9912
9.5335;241671.0000;0.9911
9.5359;241663.0000;0.9911
9.5384;241642.0000;0.9911
9.5432;241637.0000;0.9911
9.5467;241622.0000;0.9911
9.6068;241594.0000;0.9909
9.6099;241586.0000;0.9909
9.6130;241584.0000;0.9909
9.6157;241577.0000;0.9909
9.6197;241572.0000;0.9909
9.6223;241571.0000;0.9909
9.6294;241553.0000;0.9908
9.7119;241549.0000;0.9906
9.7165;241534.0000;0.9906
9.7187;241532.0000;0.9906
9.7326;241506.0000;0.9906
9.7355;241486.0000;0.9906
9.7427;241483.0000;0.9906
9.7497;241480.0000;0.9905
9.7514;241473.0000;0.9905
9.7628;241470.0000;0.9905
9.7687;241454.0000;0.9905
9.7992;241431.0000;0.9904
9.8070;241374.0000;0.9904
9.8125;241360.0000;0.9904
9.8519;241351.0000;0.9904
9.8569;241346.0000;0.9904
9.8621;241305.0000;0.9904
9.8658;241296.0000;0.9903
9.8706;241277.0000;0.9903
9.8754;241251.0000;0.9903
9.8772;241250.0000;0.9903
10.0474;241245.0000;0.9901
10.0529;241205.0000;0.9901
10.0617;241145.0000;0.9901
10.0805;241133.0000;0.9901
10.0846;241125.0000;0.9901
10.2364;241123.0000;0.9898
10.2418;241119.0000;0.9898
10.2496;241093.0000;0.9898
10.2542;241092.0000;0.9898
10.2584;241089.0000;0.9898
10.2622;241085.0000;0.9898
10.2650;241078.0000;0.9898
10.2689;241070.0000;0.9898
10.3009;241062.0000;0.9897
10.3036;241060.0000;0.9897
10.3715;241033.0000;0.9895
10.3756;241028.0000;0.9895
10.3780;241025.0000;0.9895
10.3835;241013.0000;0.9895
10.3914;241010.0000;0.9895
10.3947;241009.0000;0.9895
10.4234;240984.0000;0.9894
10.4421;240971.0000;0.9894
10.4548;240968.0000;0.9893
10.4574;240966.0000;0.9893
10.4604;240956.0000;0.9893
10.4621;240951.0000;0.9893
10.4693;240931.0000;0.9893
10.4731;240917.0000;0.9893
10.4820;240879.0000;0.9893
10.4884;240845.0000;0.9893
10.4912;240843.0000;0.9893
10.4935;240827.0000;0.9893
10.5986;240802.0000;0.9890
10.6139;240775.0000;0.9890
10.6177;240729.0000;0.9890
10.6236;240700.0000;0.9890
10.6266;240694.0000;0.9890
10.6294;240681.0000;0.9889
10.6568;240679.0000;0.9889
10.6609;240651.0000;0.9889
10.8743;240623.0000;0.9886
10.8779;240621.0000;0.9886
10.8913;240580.0000;0.9885
10.8978;240573.0000;0.9885
10.9001;240572.0000;0.9885
10.9432;240570.0000;0.9885
10.9477;240557.0000;0.9885
10.9536;240553.0000;0.9884
10.9605;240540.0000;0.9884
11.0518;240536.0000;0.9883
11.0713;240535.0000;0.9882
11.0808;240530.0000;0.9882
11.0827;240529.0000;0.9882
11.1023;240526.0000;0.9882
11.1097;240468.0000;0.9882
11.1122;240467.0000;0.9881
11.1175;240464.0000;0.9881
11.1219;240449.0000;0.9881
11.1263;240437.0000;0.9881
11.1296;240434.0000;0.9881
11.1489;240433.0000;0.9881
11.1822;240425.0000;0.9880
11.1904;240421.0000;0.9880
11.2206;240398.0000;0.9879
11.2234;240390.0000;0.9879
11.2257;240388.0000;0.9879
11.2289;240365.0000;0.9879
11.2364;240362.0000;0.9879
11.3350;240252.0000;0.9876
11.3367;240245.0000;0.9876
11.6172;240237.0000;0.9871
11.6195;240208.0000;0.9871
11.6372;240159.0000;0.9871
11.6473;240149.0000;0.9871
11.6514;240133.0000;0.9871
11.6550;240104.0000;0.9871
11.6864;240102.0000;0.9870
11.6919;240097.0000;0.9870
11.6932;240095.0000;0.9870
11.7285;240091.0000;0.9870
11.7380;240063.0000;0.9869
11.7431;240057.0000;0.9869
11.7474;240054.0000;0.9869
11.7489;240053.0000;0.9869
11.7560;240021.0000;0.9869
11.8948;240008.0000;0.9867
11.9359;240003.0000;0.9867
11.9453;239981.0000;0.9867
11.9573;239932.0000;0.9867
11.9636;239926.0000;0.9867
11.9676;239911.0000;0.9866
11.9718;239910.0000;0.9866
11.9745;239908.0000;0.9866
12.1756;239896.0000;0.9862
12.1822;239870.0000;0.9862
12.2030;239868.0000;0.9861
12.2063;239865.0000;0.9861
12.2103;239855.0000;0.9861
12.3315;239827.0000;0.9859
12.3348;239826.0000;0.9859
12.3408;239804.0000;0.9859
12.3427;239801.0000;0.9859
12.4478;239798.0000;0.9857
12.4546;239730.0000;0.9857
12.4621;239723.0000;0.9857
12.4703;239721.0000;0.9856
12.4948;239700.0000;0.9856
12.5059;239667.0000;0.9856
12.5096;239665.0000;0.9856
12.5130;239637.0000;0.9856
12.5191;239625.0000;0.9856
12.5469;239609.0000;0.9855
12.5498;239603.0000;0.9855
12.5553;239600.0000;0.9855
12.5627;239597.0000;0.9855
12.5667;239595.0000;0.9855
12.6074;239591.0000;0.9854
12.6094;239586.0000;0.9854
12.6120;239582.0000;0.9854
12.6221;239569.0000;0.9854
