id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_eoh_acc,70870.0,ails2_eoh_acc,70858.0,12.0,7200.916002750397
2,ails2_eoh_acc,70858.0,ails2_eoh_acc_large,70848.0,10.0,10801.89084482193
3,ails2_eoh_acc_large,70848.0,ails2_eoh_acc,70844.0,4.0,14402.789078950882
4,ails2_eoh_acc,70844.0,ails2_eoh_acc,70843.0,1.0,18003.75051164627
5,ails2_eoh_acc,70843.0,ails2_eoh_acc_large,70835.0,8.0,32405.029307842255
6,ails2_eoh_acc_large,70835.0,ails2_eoh_acc_large,70834.0,1.0,36006.15000152588
7,ails2_eoh_acc_large,70834.0,ails2_eoh_acc,70832.0,2.0,39607.10678935051
8,ails2_eoh_acc,70832.0,ails2_eoh_acc_large,70830.0,2.0,43208.10169291496
9,ails2_eoh_acc_large,70830.0,ails2_eoh_acc_large,70829.0,1.0,46809.15424108505
10,ails2_eoh_acc_large,70829.0,ails2_eoh_acc,70828.0,1.0,50410.202810525894
11,ails2_eoh_acc,70828.0,ails2_eoh_acc,70825.0,3.0,54011.238787174225
12,ails2_eoh_acc,70825.0,ails2_etaMax1.000_stoppingTime86400.00,70823.0,2.0,61212.21842312813
13,ails2_etaMax1.000_stoppingTime86400.00,70823.0,ails2_eoh_acc_large,70808.0,15.0,64813.59275817871
14,ails2_eoh_acc_large,70808.0,ails2_eoh_acc_large,70807.0,1.0,68414.5508685112
15,ails2_eoh_acc_large,70807.0,ails2_eoh_acc,70806.0,1.0,79215.64913129807
16,ails2_eoh_acc,70806.0,HGS-TV,70805.0,1.0,90016.96736335754
17,HGS-TV,70805.0,ails2_eoh_omega2,70804.0,1.0,129618.34817242622
18,ails2_eoh_omega2,70804.0,ails2_eoh_omega2,70801.0,3.0,140419.36369252205
19,ails2_eoh_omega2,70801.0,ails2_eoh_omega2,70800.0,1.0,144020.1242210865
20,ails2_eoh_omega2,70800.0,ails2_eoh_omega2,70798.0,2.0,147620.90030789375
