timestamp_sec,score
0.0,545419.0
0.0,545419.0
0.0,545419.0
0.0,545419.0
45.93405395507813,545418.0
48.96405395507813,545391.0
60.31705395507812,545378.0
60.859053955078124,545376.0
72.34505395507813,545370.0
81.62605395507812,545368.0
89.169,545414.0
91.916,545393.0
92.20605395507812,545319.0
