id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_eoh_acc,574441.0,ails2_eoh_acc,574295.0,146.0,7201.573978662491
2,ails2_eoh_acc,574295.0,ails2_eoh_acc,574258.0,37.0,10803.12806725502
3,ails2_eoh_acc,574258.0,ails2_etaMax0.010_stoppingTime172800.00,574207.0,51.0,14404.596436977386
4,ails2_etaMax0.010_stoppingTime172800.00,574207.0,ails2_eoh_acc,574014.0,193.0,18006.549277305603
5,ails2_eoh_acc,574014.0,ails2_eoh_acc,573994.0,20.0,21608.171985387802
6,ails2_eoh_acc,573994.0,ails2_eoh_acc_large,573959.0,35.0,25209.912867069244
7,ails2_eoh_acc_large,573959.0,ails2_eoh_acc_large,573946.0,13.0,28811.53504729271
8,ails2_eoh_acc_large,573946.0,ails2_eoh_acc_large,573939.0,7.0,32413.158221006393
9,ails2_eoh_acc_large,573939.0,ails2_eoh_acc_large,573931.0,8.0,36014.68014001846
10,ails2_eoh_acc_large,573931.0,ails2_eoh_acc_large,573930.0,1.0,39616.14043045044
11,ails2_eoh_acc_large,573930.0,ails2_eoh_acc_large,573926.0,4.0,43217.70403218269
12,ails2_eoh_acc_large,573926.0,ails2_eoh_acc_large,573923.0,3.0,46819.49201083183
13,ails2_eoh_acc_large,573923.0,ails2_eoh_acc_large,573922.0,1.0,50420.95767879486
14,ails2_eoh_acc_large,573922.0,ails2_etaMax0.010_stoppingTime172800.00,573915.0,7.0,54022.55138421059
15,ails2_etaMax0.010_stoppingTime172800.00,573915.0,ails2_eoh_acc_large,573782.0,133.0,57624.81201505661
16,ails2_eoh_acc_large,573782.0,ails2_eoh_acc_large,573775.0,7.0,61226.36757850647
17,ails2_eoh_acc_large,573775.0,ails2_eoh_acc_large,573759.0,16.0,64827.9283618927
18,ails2_eoh_acc_large,573759.0,ails2_eoh_acc_large,573753.0,6.0,68429.30880022049
19,ails2_eoh_acc_large,573753.0,ails2_eoh_acc_large,573745.0,8.0,72030.71089458466
20,ails2_eoh_acc_large,573745.0,ails2_etaMax1.000_stoppingTime86400.00,573707.0,38.0,75632.21261644363
21,ails2_etaMax1.000_stoppingTime86400.00,573707.0,ails2_eoh_acc_large,573550.0,157.0,79234.21612644196
22,ails2_eoh_acc_large,573550.0,ails2_eoh_acc_large,573542.0,8.0,82835.8907983303
23,ails2_eoh_acc_large,573542.0,ails2_eoh_acc_large,573525.0,17.0,86437.53715896606
24,ails2_eoh_acc_large,573525.0,ails2_etaMax0.020_stoppingTime86400.00,573519.0,6.0,144039.9587907791
25,ails2_etaMax0.020_stoppingTime86400.00,573519.0,HGS-TV,573493.0,26.0,147641.10596203804
26,HGS-TV,573493.0,filo2,573492.0,1.0,151242.0469303131
27,filo2,573492.0,HGS-TV,573481.0,11.0,165643.40992116928
28,HGS-TV,573481.0,HGS-TV,573480.0,1.0,169244.4906270504
29,HGS-TV,573480.0,HGS-TV,573477.0,3.0,172845.33115768433
30,HGS-TV,573477.0,filo2,573472.0,5.0,176446.08490657806
31,filo2,573472.0,ails2_etaMax0.005_stoppingTime86400.00,573471.0,1.0,216057.48944616318
32,ails2_etaMax0.005_stoppingTime86400.00,573471.0,HGS-TV,573470.0,1.0,223259.64915895462
33,HGS-TV,573470.0,ails2_etaMax0.010_stoppingTime172800.00,573453.0,17.0,226860.4450583458
34,ails2_etaMax0.010_stoppingTime172800.00,573453.0,ails2_etaMax0.010_stoppingTime172800.00,573447.0,6.0,234062.50335001945
35,ails2_etaMax0.010_stoppingTime172800.00,573447.0,HGS-TV,573399.0,48.0,237663.56944561005
36,HGS-TV,573399.0,HGS-TV,573393.0,6.0,241264.42060661316
37,HGS-TV,573393.0,HGS-TV,573388.0,5.0,244865.32860207558
38,HGS-TV,573388.0,HGS-TV,573384.0,4.0,248466.13731455803
39,HGS-TV,573384.0,HGS-TV,573378.0,6.0,252067.00469708443
40,HGS-TV,573378.0,HGS-TV,573374.0,4.0,255667.785353899
41,HGS-TV,573374.0,HGS-TV,573371.0,3.0,259268.66333723068
42,HGS-TV,573371.0,HGS-TV,573370.0,1.0,262869.51576662064
