id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_eoh_acc,334338.0,ails2_eoh_acc_large,334300.0,38.0,7201.352769136429
2,ails2_eoh_acc_large,334300.0,ails2_eoh_acc_large,334289.0,11.0,10802.381890296936
3,ails2_eoh_acc_large,334289.0,ails2_eoh_acc_large,334288.0,1.0,14403.686987161636
4,ails2_eoh_acc_large,334288.0,ails2_etaMax0.010_stoppingTime172800.00,334283.0,5.0,18005.055723905563
5,ails2_etaMax0.010_stoppingTime172800.00,334283.0,ails2_eoh_acc_large,334141.0,142.0,21606.687999010086
6,ails2_eoh_acc_large,334141.0,ails2_eoh_acc,334129.0,12.0,25208.27553486824
7,ails2_eoh_acc,334129.0,ails2_eoh_acc_large,334116.0,13.0,28809.79226899147
8,ails2_eoh_acc_large,334116.0,ails2_eoh_acc,334110.0,6.0,32411.32302713394
9,ails2_eoh_acc,334110.0,ails2_eoh_acc,334106.0,4.0,36012.618955135345
10,ails2_eoh_acc,334106.0,ails2_eoh_acc,334105.0,1.0,39613.97144198418
11,ails2_eoh_acc,334105.0,ails2_eoh_acc,334101.0,4.0,43215.0993411541
12,ails2_eoh_acc,334101.0,ails2_eoh_acc,334097.0,4.0,46816.69136071205
13,ails2_eoh_acc,334097.0,ails2_eoh_acc_large,334096.0,1.0,61218.27999210358
14,ails2_eoh_acc_large,334096.0,ails2_etaMax0.010_stoppingTime172800.00,334091.0,5.0,68419.61143755913
15,ails2_etaMax0.010_stoppingTime172800.00,334091.0,ails2_eoh_acc_large,334050.0,41.0,72021.3116619587
16,ails2_eoh_acc_large,334050.0,ails2_eoh_acc_large,334045.0,5.0,75622.64394307137
17,ails2_eoh_acc_large,334045.0,ails2_etaMax1.000_stoppingTime86400.00,334029.0,16.0,79224.10358572006
18,ails2_etaMax1.000_stoppingTime86400.00,334029.0,ails2_etaMax1.000_stoppingTime86400.00,334009.0,20.0,82825.83206796646
19,ails2_etaMax1.000_stoppingTime86400.00,334009.0,ails2_eoh_acc,334004.0,5.0,86427.40682077408
20,ails2_eoh_acc,334004.0,ails2_etaMax0.020_stoppingTime86400.00,334002.0,2.0,154829.8684258461
21,ails2_etaMax0.020_stoppingTime86400.00,334002.0,HGS-TV,334000.0,2.0,162030.7427880764
22,HGS-TV,334000.0,HGS-TV,333998.0,2.0,172831.55139398575
