id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.010_stoppingTime172800.00,3362282.0,ails2_etaMax0.010_stoppingTime172800.00,3360876.0,1406.0,7202.9535892009735
2,ails2_etaMax0.010_stoppingTime172800.00,3360876.0,ails2_etaMax0.010_stoppingTime172800.00,3359955.0,921.0,10805.513227462769
3,ails2_etaMax0.010_stoppingTime172800.00,3359955.0,ails2_etaMax0.010_stoppingTime172800.00,3359373.0,582.0,14407.832924604416
4,ails2_etaMax0.010_stoppingTime172800.00,3359373.0,ails2_etaMax0.010_stoppingTime172800.00,3358885.0,488.0,18010.36426258087
5,ails2_etaMax0.010_stoppingTime172800.00,3358885.0,ails2_etaMax0.010_stoppingTime172800.00,3358721.0,164.0,21612.762472629547
6,ails2_etaMax0.010_stoppingTime172800.00,3358721.0,ails2_eoh_acc_large,3357771.0,950.0,25215.08736181259
7,ails2_eoh_acc_large,3357771.0,ails2_eoh_acc_large,3357650.0,121.0,28817.00158762932
8,ails2_eoh_acc_large,3357650.0,ails2_eoh_acc_large,3357585.0,65.0,32418.8412630558
9,ails2_eoh_acc_large,3357585.0,ails2_eoh_acc_large,3357453.0,132.0,36020.576761484146
10,ails2_eoh_acc_large,3357453.0,ails2_eoh_acc_large,3357437.0,16.0,39622.46194767952
11,ails2_eoh_acc_large,3357437.0,ails2_eoh_acc_large,3357407.0,30.0,43224.47149157524
12,ails2_eoh_acc_large,3357407.0,ails2_eoh_acc_large,3357399.0,8.0,46826.511490345
13,ails2_eoh_acc_large,3357399.0,ails2_eoh_acc_large,3357357.0,42.0,50428.55713677406
14,ails2_eoh_acc_large,3357357.0,ails2_eoh_omega2,3357274.0,83.0,54030.74180459976
15,ails2_eoh_omega2,3357274.0,ails2_eoh_omega2,3357233.0,41.0,57633.40086245537
16,ails2_eoh_omega2,3357233.0,ails2_eoh_acc,3357029.0,204.0,61235.84538412094
17,ails2_eoh_acc,3357029.0,ails2_eoh_acc,3356870.0,159.0,64837.921182870865
18,ails2_eoh_acc,3356870.0,ails2_eoh_acc,3356778.0,92.0,68439.81428527832
19,ails2_eoh_acc,3356778.0,ails2_eoh_acc,3356719.0,59.0,72041.78536891937
20,ails2_eoh_acc,3356719.0,ails2_eoh_omega2,3356625.0,94.0,75643.84509563446
21,ails2_eoh_omega2,3356625.0,filo2,3356587.0,38.0,79246.74613022804
22,filo2,3356587.0,ails2_etaMax1.000_stoppingTime86400.00,3356582.0,5.0,82849.66207385063
23,ails2_etaMax1.000_stoppingTime86400.00,3356582.0,ails2_etaMax1.000_stoppingTime86400.00,3356220.0,362.0,86452.35511946678
24,ails2_etaMax1.000_stoppingTime86400.00,3356220.0,HGS-TV,3356103.0,117.0,108054.49739909172
25,HGS-TV,3356103.0,ails2_eoh_omega2,3356049.0,54.0,115256.03260612488
26,ails2_eoh_omega2,3356049.0,filo2,3356031.0,18.0,118857.46263742447
27,filo2,3356031.0,ails2_eoh_omega2,3355905.0,126.0,122458.9246726036
28,ails2_eoh_omega2,3355905.0,ails2_eoh_omega2,3355774.0,131.0,126060.24969291687
29,ails2_eoh_omega2,3355774.0,ails2_eoh_omega2,3355764.0,10.0,129661.7625465393
30,ails2_eoh_omega2,3355764.0,ails2_eoh_omega2,3355724.0,40.0,133263.1999874115
31,ails2_eoh_omega2,3355724.0,ails2_eoh_omega2,3355679.0,45.0,136864.4014892578
32,ails2_eoh_omega2,3355679.0,ails2_eoh_omega2,3355592.0,87.0,140465.69533634186
33,ails2_eoh_omega2,3355592.0,ails2_eoh_omega2,3355537.0,55.0,144067.04997897148
34,ails2_eoh_omega2,3355537.0,ails2_eoh_omega2,3355496.0,41.0,147668.55322146416
35,ails2_eoh_omega2,3355496.0,ails2_eoh_omega2,3355445.0,51.0,151269.8741595745
36,ails2_eoh_omega2,3355445.0,filo2,3355415.0,30.0,154871.30573415756
37,filo2,3355415.0,HGS-TV,3355345.0,70.0,162072.61556243896
38,HGS-TV,3355345.0,HGS-TV,3355335.0,10.0,165673.8163101673
39,HGS-TV,3355335.0,HGS-TV,3355333.0,2.0,169274.79047966003
40,HGS-TV,3355333.0,ails2_eoh_omega2,3355316.0,17.0,172875.85346508026
41,ails2_eoh_omega2,3355316.0,HGS-TV,3355182.0,134.0,262909.35806179047
