id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_eoh_acc_large,205699.0,ails2_eoh_acc_large,205652.0,47.0,7201.173800230026
2,ails2_eoh_acc_large,205652.0,ails2_eoh_acc_large,205633.0,19.0,10802.241715669632
3,ails2_eoh_acc_large,205633.0,ails2_eoh_acc,205621.0,12.0,14403.52960562706
4,ails2_eoh_acc,205621.0,ails2_eoh_acc,205617.0,4.0,18004.73452615738
5,ails2_eoh_acc,205617.0,ails2_eoh_acc,205615.0,2.0,21605.972285032272
6,ails2_eoh_acc,205615.0,ails2_eoh_acc,205612.0,3.0,25207.01092195511
7,ails2_eoh_acc,205612.0,ails2_eoh_acc,205611.0,1.0,28808.119161605835
8,ails2_eoh_acc,205611.0,ails2_eoh_acc,205606.0,5.0,32409.189573049545
9,ails2_eoh_acc,205606.0,ails2_eoh_acc,205605.0,1.0,36010.314057826996
10,ails2_eoh_acc,205605.0,ails2_eoh_acc,205603.0,2.0,39611.40558099747
11,ails2_eoh_acc,205603.0,ails2_eoh_acc_large,205602.0,1.0,43212.665773153305
12,ails2_eoh_acc_large,205602.0,ails2_eoh_acc_large,205601.0,1.0,46813.786442279816
13,ails2_eoh_acc_large,205601.0,ails2_eoh_acc,205599.0,2.0,54015.18947482109
14,ails2_eoh_acc,205599.0,ails2_eoh_omega2,205590.0,9.0,57616.411519765854
15,ails2_eoh_omega2,205590.0,ails2_eoh_acc,205575.0,15.0,61217.78943514824
16,ails2_eoh_acc,205575.0,ails2_eoh_acc_large,205569.0,6.0,64818.920171260834
17,ails2_eoh_acc_large,205569.0,ails2_eoh_acc,205567.0,2.0,68419.99231410027
18,ails2_eoh_acc,205567.0,ails2_eoh_acc_large,205564.0,3.0,72021.04627561569
19,ails2_eoh_acc_large,205564.0,ails2_eoh_acc_large,205563.0,1.0,75622.10767412186
20,ails2_eoh_acc_large,205563.0,ails2_eoh_acc,205562.0,1.0,79223.1287343502
21,ails2_eoh_acc,205562.0,ails2_etaMax0.010_stoppingTime172800.00,205557.0,5.0,86424.31916761398
22,ails2_etaMax0.010_stoppingTime172800.00,205557.0,ails2_etaMax0.010_stoppingTime172800.00,205553.0,4.0,90025.14253306389
23,ails2_etaMax0.010_stoppingTime172800.00,205553.0,ails2_etaMax0.010_stoppingTime172800.00,205548.0,5.0,93625.95084619522
24,ails2_etaMax0.010_stoppingTime172800.00,205548.0,HGS-TV,205547.0,1.0,100826.93790555
25,HGS-TV,205547.0,ails2_etaMax0.010_stoppingTime172800.00,205546.0,1.0,104427.5249774456
26,ails2_etaMax0.010_stoppingTime172800.00,205546.0,ails2_etaMax0.010_stoppingTime172800.00,205539.0,7.0,111628.26414251328
27,ails2_etaMax0.010_stoppingTime172800.00,205539.0,ails2_etaMax0.010_stoppingTime172800.00,205538.0,1.0,115229.08445739746
28,ails2_etaMax0.010_stoppingTime172800.00,205538.0,ails2_etaMax0.010_stoppingTime172800.00,205536.0,2.0,118829.77936172485
29,ails2_etaMax0.010_stoppingTime172800.00,205536.0,ails2_etaMax0.010_stoppingTime172800.00,205534.0,2.0,151231.1957464218
30,ails2_etaMax0.010_stoppingTime172800.00,205534.0,ails2_etaMax0.010_stoppingTime172800.00,205533.0,1.0,158432.20282244682
31,ails2_etaMax0.010_stoppingTime172800.00,205533.0,ails2_etaMax0.010_stoppingTime172800.00,205521.0,12.0,255650.10819125175
32,ails2_etaMax0.010_stoppingTime172800.00,205521.0,ails2_etaMax0.010_stoppingTime172800.00,205519.0,2.0,259250.84029722214
33,ails2_etaMax0.010_stoppingTime172800.00,205519.0,ails2_etaMax0.010_stoppingTime172800.00,205514.0,5.0,262851.64894247055
