id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.020_stoppingTime86400.00,162293.0,ails2_etaMax0.005_stoppingTime86400.00,162197.0,96.0,7203.754678010941
2,ails2_etaMax0.005_stoppingTime86400.00,162197.0,ails2_eoh_acc_large,162148.0,49.0,10807.117169857025
3,ails2_eoh_acc_large,162148.0,ails2_eoh_acc,162121.0,27.0,14409.3108959198
4,ails2_eoh_acc,162121.0,ails2_eoh_acc_large,162113.0,8.0,18012.29352235794
5,ails2_eoh_acc_large,162113.0,ails2_eoh_acc,162112.0,1.0,21614.882654190063
6,ails2_eoh_acc,162112.0,ails2_eoh_acc_large,162111.0,1.0,25217.110909223557
7,ails2_eoh_acc_large,162111.0,ails2_eoh_acc,162109.0,2.0,32419.64002418518
8,ails2_eoh_acc,162109.0,ails2_eoh_acc,162100.0,9.0,36022.1094148159
9,ails2_eoh_acc,162100.0,ails2_etaMax1.000_stoppingTime86400.00,162005.0,95.0,39624.60473489761
10,ails2_etaMax1.000_stoppingTime86400.00,162005.0,ails2_eoh_acc_large,161780.0,225.0,43227.32823395729
11,ails2_eoh_acc_large,161780.0,ails2_eoh_acc_large,161767.0,13.0,46830.25486946106
12,ails2_eoh_acc_large,161767.0,ails2_eoh_acc_large,161760.0,7.0,50432.438811302185
13,ails2_eoh_acc_large,161760.0,ails2_eoh_acc_large,161759.0,1.0,54034.71507191658
14,ails2_eoh_acc_large,161759.0,ails2_etaMax1.000_stoppingTime86400.00,161753.0,6.0,57636.57541799545
15,ails2_etaMax1.000_stoppingTime86400.00,161753.0,ails2_eoh_acc_large,161718.0,35.0,61239.44710421562
16,ails2_eoh_acc_large,161718.0,ails2_eoh_acc,161711.0,7.0,64840.61101603508
17,ails2_eoh_acc,161711.0,ails2_etaMax1.000_stoppingTime86400.00,161701.0,10.0,68441.91239452362
18,ails2_etaMax1.000_stoppingTime86400.00,161701.0,ails2_eoh_acc_large,161700.0,1.0,72043.53477859497
19,ails2_eoh_acc_large,161700.0,ails2_etaMax1.000_stoppingTime86400.00,161699.0,1.0,86445.11090993881
20,ails2_etaMax1.000_stoppingTime86400.00,161699.0,HGS-TV,161698.0,1.0,97246.10297083855
21,HGS-TV,161698.0,ails2_etaMax0.005_stoppingTime86400.00,161697.0,1.0,162048.36323833466
22,ails2_etaMax0.005_stoppingTime86400.00,161697.0,HGS-TV,161696.0,1.0,176449.59397220612
23,HGS-TV,161696.0,ails2_etaMax1.000_stoppingTime432000.00,161689.0,7.0,208851.03627824783
24,ails2_etaMax1.000_stoppingTime432000.00,161689.0,ails2_etaMax0.005_stoppingTime86400.00,161610.0,79.0,212451.77161955833
25,ails2_etaMax0.005_stoppingTime86400.00,161610.0,HGS-TV,161605.0,5.0,216052.46871447563
26,HGS-TV,161605.0,HGS-TV,161604.0,1.0,219653.0667848587
27,HGS-TV,161604.0,HGS-TV,161601.0,3.0,223253.67189145088
28,HGS-TV,161601.0,HGS-TV,161598.0,3.0,226854.23114418983
29,HGS-TV,161598.0,HGS-TV,161596.0,2.0,230454.84683275223
30,HGS-TV,161596.0,HGS-TV,161595.0,1.0,241255.644156456
31,HGS-TV,161595.0,ails2_etaMax1.000_stoppingTime432000.00,161590.0,5.0,252056.51886940002
32,ails2_etaMax1.000_stoppingTime432000.00,161590.0,HGS-TV,161582.0,8.0,255657.2229232788
33,HGS-TV,161582.0,HGS-TV,161580.0,2.0,259258.03066968918
34,HGS-TV,161580.0,HGS-TV,161577.0,3.0,262858.6388015747
35,HGS-TV,161577.0,HGS-TV,161573.0,4.0,266459.23046803474
36,HGS-TV,161573.0,ails2_etaMax1.000_stoppingTime432000.00,161570.0,3.0,270059.8707668781
37,ails2_etaMax1.000_stoppingTime432000.00,161570.0,HGS-TV,161566.0,4.0,273660.5866484642
38,HGS-TV,161566.0,HGS-TV,161565.0,1.0,277261.2550098896
39,HGS-TV,161565.0,HGS-TV,161562.0,3.0,280861.8546926975
40,HGS-TV,161562.0,HGS-TV,161561.0,1.0,284462.45240855217
41,HGS-TV,161561.0,ails2_etaMax1.000_stoppingTime432000.00,161559.0,2.0,288063.11867952347
42,ails2_etaMax1.000_stoppingTime432000.00,161559.0,HGS-TV,161555.0,4.0,291663.96713900566
43,HGS-TV,161555.0,HGS-TV,161554.0,1.0,295264.6148047447
44,HGS-TV,161554.0,ails2_etaMax1.000_stoppingTime432000.00,161552.0,2.0,309665.5600988865
45,ails2_etaMax1.000_stoppingTime432000.00,161552.0,ails2_etaMax1.000_stoppingTime432000.00,161550.0,2.0,313266.2831540108
46,ails2_etaMax1.000_stoppingTime432000.00,161550.0,ails2_etaMax1.000_stoppingTime432000.00,161549.0,1.0,316867.0427174568
47,ails2_etaMax1.000_stoppingTime432000.00,161549.0,ails2_etaMax1.000_stoppingTime432000.00,161548.0,1.0,406870.1586072445
48,ails2_etaMax1.000_stoppingTime432000.00,161548.0,HGS-TV,161547.0,1.0,417670.60280537605
