id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.020_stoppingTime86400.00,941434.0,ails2_eoh_acc,941318.0,116.0,7201.173100471497
2,ails2_eoh_acc,941318.0,ails2_eoh_acc,941307.0,11.0,10802.016169309616
3,ails2_eoh_acc,941307.0,ails2_eoh_acc_large,941305.0,2.0,21603.084448814392
4,ails2_eoh_acc_large,941305.0,ails2_etaMax0.005_stoppingTime86400.00,941299.0,6.0,32403.95161652565
5,ails2_etaMax0.005_stoppingTime86400.00,941299.0,ails2_eoh_acc_large,941232.0,67.0,36004.75503849983
6,ails2_eoh_acc_large,941232.0,ails2_etaMax0.020_stoppingTime86400.00,941214.0,18.0,50405.68494915962
7,ails2_etaMax0.020_stoppingTime86400.00,941214.0,ails2_etaMax1.000_stoppingTime86400.00,941129.0,85.0,54006.493449926376
8,ails2_etaMax1.000_stoppingTime86400.00,941129.0,ails2_eoh_acc_large,940846.0,283.0,57607.33246541023
9,ails2_eoh_acc_large,940846.0,ails2_eoh_acc_large,940840.0,6.0,64808.11639595032
10,ails2_eoh_acc_large,940840.0,ails2_eoh_acc_large,940834.0,6.0,68408.89135670662
11,ails2_eoh_acc_large,940834.0,ails2_etaMax1.000_stoppingTime86400.00,940814.0,20.0,82809.81752705574
12,ails2_etaMax1.000_stoppingTime86400.00,940814.0,ails2_eoh_acc_large,940809.0,5.0,86410.684186697
13,ails2_eoh_acc_large,940809.0,ails2_etaMax0.020_stoppingTime86400.00,940807.0,2.0,115211.79552197456
14,ails2_etaMax0.020_stoppingTime86400.00,940807.0,HGS-TV,940794.0,13.0,118812.3896844387
15,HGS-TV,940794.0,HGS-TV,940790.0,4.0,122412.9190325737
16,HGS-TV,940790.0,HGS-TV,940788.0,2.0,126013.39142727852
17,HGS-TV,940788.0,HGS-TV,940782.0,6.0,129613.84524822235
18,HGS-TV,940782.0,HGS-TV,940780.0,2.0,133214.34481739998
19,HGS-TV,940780.0,HGS-TV,940773.0,7.0,136814.85057115555
20,HGS-TV,940773.0,HGS-TV,940769.0,4.0,140415.34911203384
21,HGS-TV,940769.0,HGS-TV,940766.0,3.0,144015.8573448658
22,HGS-TV,940766.0,HGS-TV,940762.0,4.0,147616.34936976433
