8.9182;346266.0000
9.1129;345549.0000
9.2977;344687.0000
9.4898;344096.0000
9.8376;342394.0000
10.0100;340911.0000
10.0549;340735.0000
10.2426;339366.0000
10.3077;339206.0000
10.3529;339150.0000
10.3858;339119.0000
10.4054;339083.0000
10.4408;339034.0000
10.5570;338524.0000
10.6441;338491.0000
10.8355;338201.0000
10.8844;338017.0000
10.9156;337972.0000
11.1451;337824.0000
11.1719;337710.0000
11.2057;337597.0000
11.4147;337528.0000
11.4285;337520.0000
11.4527;337511.0000
11.4633;337505.0000
11.4701;337486.0000
11.4751;337483.0000
11.4819;337476.0000
11.4846;337470.0000
11.4963;337436.0000
11.5071;337363.0000
11.5102;337362.0000
11.5143;337316.0000
11.5243;337294.0000
11.5518;337201.0000
11.5720;337065.0000
11.5782;337061.0000
11.5816;337054.0000
11.5924;337015.0000
11.6022;336970.0000
11.6108;336952.0000
11.6152;336951.0000
11.6262;336937.0000
11.6314;336876.0000
11.6408;336754.0000
11.6459;336741.0000
11.6551;336730.0000
11.6650;336710.0000
11.6702;336707.0000
11.6788;336687.0000
11.6916;336622.0000
11.7028;336613.0000
11.7264;336361.0000
11.7672;336281.0000
11.7772;336235.0000
11.7830;336170.0000
11.8044;335963.0000
11.8140;335935.0000
11.8233;335850.0000
11.8359;335758.0000
11.8397;335757.0000
11.8533;335727.0000
11.9702;335476.0000
11.9783;335453.0000
11.9818;335435.0000
11.9955;335393.0000
12.0031;335372.0000
12.0052;335363.0000
12.0173;335334.0000
12.0211;335325.0000
12.0622;335291.0000
12.0938;335255.0000
12.1009;335241.0000
12.1054;335237.0000
12.1176;335234.0000
12.1421;335208.0000
12.1659;335116.0000
12.1727;335114.0000
12.2023;335075.0000
12.2148;335028.0000
12.2214;335000.0000
12.3202;334998.0000
12.3382;334932.0000
12.3424;334928.0000
12.3501;334876.0000
12.3558;334836.0000
12.3593;334821.0000
12.3675;334820.0000
12.3771;334809.0000
12.3843;334756.0000
12.3947;334738.0000
12.4134;334686.0000
12.4192;334667.0000
12.4222;334664.0000
12.4322;334606.0000
12.4360;334604.0000
12.4412;334596.0000
12.4440;334595.0000
12.4500;334589.0000
12.4579;334564.0000
12.4618;334563.0000
12.4660;334557.0000
12.5797;334546.0000
12.6167;334499.0000
12.6230;334471.0000
12.6311;334470.0000
12.6428;334452.0000
12.6493;334421.0000
12.6569;334323.0000
12.8873;334299.0000
12.8918;334298.0000
12.9087;334197.0000
12.9260;334192.0000
12.9324;334174.0000
13.0567;334165.0000
13.1386;334144.0000
13.1490;334100.0000
13.1547;334087.0000
13.1575;334076.0000
13.1762;334001.0000
13.1848;333907.0000
13.1891;333894.0000
13.2153;333885.0000
13.2210;333814.0000
13.2292;333808.0000
13.2967;333590.0000
13.3129;333555.0000
13.3247;333496.0000
