id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_eoh_omega2,32073.0,ails2_etaMax0.020_stoppingTime86400.00,31972.0,101.0,7201.778075695038
2,ails2_etaMax0.020_stoppingTime86400.00,31972.0,ails2_eoh_acc,31922.0,50.0,10803.034059524536
3,ails2_eoh_acc,31922.0,ails2_eoh_acc,31913.0,9.0,14404.165111541748
4,ails2_eoh_acc,31913.0,ails2_eoh_acc,31907.0,6.0,18004.93359875679
5,ails2_eoh_acc,31907.0,ails2_etaMax0.005_stoppingTime86400.00,31904.0,3.0,36005.84939813614
6,ails2_etaMax0.005_stoppingTime86400.00,31904.0,ails2_eoh_acc,31877.0,27.0,39607.19313573837
7,ails2_eoh_acc,31877.0,ails2_eoh_acc_large,31875.0,2.0,43208.225083351135
8,ails2_eoh_acc_large,31875.0,ails2_etaMax1.000_stoppingTime86400.00,31872.0,3.0,46808.742070913315
9,ails2_etaMax1.000_stoppingTime86400.00,31872.0,ails2_eoh_acc_large,31851.0,21.0,50409.35803413391
10,ails2_eoh_acc_large,31851.0,ails2_eoh_acc_large,31848.0,3.0,57610.62898468971
11,ails2_eoh_acc_large,31848.0,ails2_eoh_acc,31844.0,4.0,61211.77408480644
12,ails2_eoh_acc,31844.0,ails2_etaMax1.000_stoppingTime86400.00,31842.0,2.0,64813.028841257095
13,ails2_etaMax1.000_stoppingTime86400.00,31842.0,ails2_etaMax0.005_stoppingTime86400.00,31836.0,6.0,100814.66608929634
14,ails2_etaMax0.005_stoppingTime86400.00,31836.0,HGS-TV,31835.0,1.0,115216.00094532967
15,HGS-TV,31835.0,HGS-TV,31834.0,1.0,118816.41566586494
16,HGS-TV,31834.0,HGS-TV,31833.0,1.0,122416.79009079933
17,HGS-TV,31833.0,HGS-TV,31832.0,1.0,126017.61010479927
18,HGS-TV,31832.0,ails2_etaMax0.005_stoppingTime86400.00,31830.0,2.0,158419.19301319122
19,ails2_etaMax0.005_stoppingTime86400.00,31830.0,HGS-TV,31827.0,3.0,169220.48207235336
20,HGS-TV,31827.0,HGS-TV,31826.0,1.0,172821.34206795692
21,HGS-TV,31826.0,HGS-TV,31825.0,1.0,183622.28916096687
22,HGS-TV,31825.0,HGS-TV,31824.0,1.0,201623.17406201363
23,HGS-TV,31824.0,ails2_etaMax1.000_stoppingTime432000.00,31819.0,5.0,230424.86124658585
24,ails2_etaMax1.000_stoppingTime432000.00,31819.0,ails2_etaMax1.000_stoppingTime432000.00,31801.0,18.0,234025.73114347458
25,ails2_etaMax1.000_stoppingTime432000.00,31801.0,HGS-TV,31800.0,1.0,237626.1839375496
26,HGS-TV,31800.0,HGS-TV,31795.0,5.0,241226.56206464767
27,HGS-TV,31795.0,HGS-TV,31794.0,1.0,244827.28203082085
28,HGS-TV,31794.0,HGS-TV,31790.0,4.0,248427.99403238297
29,HGS-TV,31790.0,HGS-TV,31788.0,2.0,252028.88603806496
30,HGS-TV,31788.0,HGS-TV,31787.0,1.0,255629.78899621964
31,HGS-TV,31787.0,HGS-TV,31786.0,1.0,262830.30420160294
32,HGS-TV,31786.0,HGS-TV,31784.0,2.0,266430.674087286
33,HGS-TV,31784.0,HGS-TV,31783.0,1.0,270031.5381119251
34,HGS-TV,31783.0,HGS-TV,31782.0,1.0,288032.7529358864
35,HGS-TV,31782.0,ails2_etaMax1.000_stoppingTime432000.00,31781.0,1.0,331234.1967778206
36,ails2_etaMax1.000_stoppingTime432000.00,31781.0,ails2_etaMax0.020_stoppingTime86400.00,31771.0,10.0,363635.75008153915
37,ails2_etaMax0.020_stoppingTime86400.00,31771.0,HGS-TV,31769.0,2.0,378037.1009938717
38,HGS-TV,31769.0,HGS-TV,31768.0,1.0,381637.5767800808
39,HGS-TV,31768.0,HGS-TV,31767.0,1.0,385237.96606588364
40,HGS-TV,31767.0,HGS-TV,31765.0,2.0,388838.7180387974
41,HGS-TV,31765.0,HGS-TV,31764.0,1.0,392439.47407341003
42,HGS-TV,31764.0,HGS-TV,31762.0,2.0,396040.1820449829
43,HGS-TV,31762.0,HGS-TV,31761.0,1.0,399640.9589829445
44,HGS-TV,31761.0,ails2_etaMax1.000_stoppingTime864000.00,31758.0,3.0,561663.2739884853
45,ails2_etaMax1.000_stoppingTime864000.00,31758.0,ails2_etaMax1.000_stoppingTime864000.00,31755.0,3.0,565264.146020174
46,ails2_etaMax1.000_stoppingTime864000.00,31755.0,ails2_etaMax1.000_stoppingTime864000.00,31754.0,1.0,604870.7134552002
47,ails2_etaMax1.000_stoppingTime864000.00,31754.0,ails2_etaMax1.000_stoppingTime1728000.00,31738.0,16.0,633673.7543833256
48,ails2_etaMax1.000_stoppingTime1728000.00,31738.0,ails2_etaMax0.020_stoppingTime86400.00,31705.0,33.0,637274.1007232666
49,ails2_etaMax0.020_stoppingTime86400.00,31705.0,HGS-TV,31699.0,6.0,640874.5253105164
50,HGS-TV,31699.0,ails2_etaMax0.020_stoppingTime86400.00,31691.0,8.0,644474.8903825283
51,ails2_etaMax0.020_stoppingTime86400.00,31691.0,HGS-TV,31689.0,2.0,655276.0408158302
52,HGS-TV,31689.0,HGS-TV,31685.0,4.0,658876.4128301144
53,HGS-TV,31685.0,HGS-TV,31682.0,3.0,666077.1471345425
54,HGS-TV,31682.0,HGS-TV,31680.0,2.0,669677.5439097881
55,HGS-TV,31680.0,HGS-TV,31678.0,2.0,673277.9196310043
56,HGS-TV,31678.0,HGS-TV,31674.0,4.0,676878.2496778965
57,HGS-TV,31674.0,HGS-TV,31671.0,3.0,680478.6259109974
58,HGS-TV,31671.0,HGS-TV,31670.0,1.0,684078.9773352146
59,HGS-TV,31670.0,HGS-TV,31668.0,2.0,687679.3734912872
60,HGS-TV,31668.0,HGS-TV,31667.0,1.0,691279.7866466045
61,HGS-TV,31667.0,HGS-TV,31666.0,1.0,698480.4351577759
62,HGS-TV,31666.0,HGS-TV,31664.0,2.0,702080.8213148117
63,HGS-TV,31664.0,HGS-TV,31661.0,3.0,705681.2108850479
64,HGS-TV,31661.0,HGS-TV,31660.0,1.0,716482.3074274063
65,HGS-TV,31660.0,HGS-TV,31659.0,1.0,748885.3834013939
66,HGS-TV,31659.0,HGS-TV,31658.0,1.0,763286.8761267662
67,HGS-TV,31658.0,ails2_etaMax1.000_stoppingTime1728000.00,31657.0,1.0,907300.8377625942
68,ails2_etaMax1.000_stoppingTime1728000.00,31657.0,ails2_etaMax1.000_stoppingTime1728000.00,31656.0,1.0,914501.6998817921
69,ails2_etaMax1.000_stoppingTime1728000.00,31656.0,HGS-TV,31655.0,1.0,932503.7239522934
70,HGS-TV,31655.0,HGS-TV,31654.0,1.0,936104.1116023064
71,HGS-TV,31654.0,ails2_etaMax1.000_stoppingTime1728000.00,31648.0,6.0,946905.1882567406
72,ails2_etaMax1.000_stoppingTime1728000.00,31648.0,HGS-TV,31647.0,1.0,950505.6468482018
73,HGS-TV,31647.0,HGS-TV,31646.0,1.0,961306.7457697392
74,HGS-TV,31646.0,HGS-TV,31645.0,1.0,968507.4258496761
