id,algo_name,score,runningtime
1,filo2,36102.0,64.67518305778503
2,ails2_etaMax1.000_stoppingTime864000.00,33639.0,69.77974926757813
3,ails2_etaMax1.000_stoppingTime86400.00,33349.0,58.80274926757812
4,ails2_etaMax1.000_stoppingTime1728000.00,33198.0,69.55274926757812
5,ails2_etaMax0.010_stoppingTime432000.00,33340.0,71.32674926757812
6,ails2_eoh_acc,33342.0,71.81774926757812
7,ails2_etaMax1.000_stoppingTime432000.00,33487.0,71.67274926757813
8,ails2_eoh_acc_large,33266.0,72.03074926757813
9,ails2_etaMax0.005_stoppingTime86400.00,33245.0,69.93874926757813
10,ails2_etaMax0.020_stoppingTime86400.00,33054.0,72.53174926757812
11,ails2_eoh_omega2,33318.0,72.19674926757813
12,filo2,35814.0,125.60901260375977
13,ails2_etaMax1.000_stoppingTime86400.00,33021.0,116.46474926757813
14,ails2_etaMax1.000_stoppingTime864000.00,33316.0,124.20774926757812
15,ails2_etaMax1.000_stoppingTime1728000.00,32982.0,125.60474926757813
16,ails2_eoh_acc,33114.0,130.98574926757811
17,ails2_etaMax0.010_stoppingTime432000.00,32985.0,128.7237492675781
18,ails2_etaMax1.000_stoppingTime432000.00,33222.0,117.54474926757813
19,ails2_eoh_acc_large,32963.0,133.29274926757813
20,ails2_etaMax0.005_stoppingTime86400.00,32847.0,131.2057492675781
21,ails2_etaMax0.020_stoppingTime86400.00,32865.0,132.72774926757813
22,ails2_eoh_omega2,32702.0,132.35174926757813
23,filo2,35637.0,185.7137589454651
24,ails2_etaMax1.000_stoppingTime864000.00,33125.0,176.87574926757813
25,ails2_etaMax1.000_stoppingTime1728000.00,32900.0,161.27274926757812
26,ails2_etaMax0.010_stoppingTime432000.00,32758.0,189.65274926757812
27,ails2_etaMax1.000_stoppingTime432000.00,32909.0,182.50974926757812
28,ails2_eoh_acc,33003.0,192.65474926757813
29,ails2_eoh_acc_large,32841.0,180.46474926757813
30,ails2_etaMax0.005_stoppingTime86400.00,32746.0,194.36274926757812
31,ails2_etaMax0.020_stoppingTime86400.00,32739.0,195.23674926757812
32,ails2_eoh_omega2,32414.0,195.89374926757813
33,filo2,35552.0,245.80054211616516
34,ails2_etaMax1.000_stoppingTime86400.00,33019.0,248.71374926757812
35,ails2_etaMax1.000_stoppingTime864000.00,33050.0,250.61174926757812
36,ails2_etaMax0.010_stoppingTime432000.00,32660.0,246.47274926757814
37,ails2_eoh_acc,32910.0,254.48774926757812
38,ails2_etaMax1.000_stoppingTime432000.00,32877.0,234.91474926757812
39,ails2_eoh_acc_large,32775.0,254.32774926757813
40,ails2_etaMax0.005_stoppingTime86400.00,32702.0,252.5747492675781
41,ails2_etaMax0.020_stoppingTime86400.00,32642.0,256.07374926757814
42,ails2_eoh_omega2,32329.0,257.1997492675781
43,filo2,35459.0,306.2559850215912
44,ails2_etaMax1.000_stoppingTime864000.00,32940.0,313.85674926757815
45,ails2_etaMax0.010_stoppingTime432000.00,32574.0,314.38874926757813
46,ails2_etaMax1.000_stoppingTime432000.00,32867.0,308.9877492675781
47,ails2_eoh_acc,32764.0,315.48274926757813
48,ails2_eoh_acc_large,32764.0,316.6207492675781
49,ails2_etaMax0.005_stoppingTime86400.00,32677.0,307.4517492675781
50,ails2_etaMax0.020_stoppingTime86400.00,32615.0,307.9307492675781
51,ails2_eoh_omega2,32251.0,309.5777492675781
52,ails2_etaMax1.000_stoppingTime86400.00,33005.0,357.65074926757814
53,filo2,35362.0,366.34977316856384
54,ails2_etaMax1.000_stoppingTime864000.00,32822.0,338.2667492675781
