id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.020_stoppingTime86400.00,2336562.0,ails2_etaMax0.020_stoppingTime86400.00,2335154.0,1408.0,7201.785696029663
2,ails2_etaMax0.020_stoppingTime86400.00,2335154.0,ails2_eoh_acc_large,2334276.0,878.0,10803.273240327835
3,ails2_eoh_acc_large,2334276.0,ails2_eoh_acc_large,2333962.0,314.0,14404.481559753418
4,ails2_eoh_acc_large,2333962.0,ails2_eoh_acc_large,2333855.0,107.0,18005.655032157898
5,ails2_eoh_acc_large,2333855.0,ails2_eoh_acc_large,2333801.0,54.0,21606.665745973587
6,ails2_eoh_acc_large,2333801.0,ails2_eoh_acc_large,2333764.0,37.0,25207.988847255707
7,ails2_eoh_acc_large,2333764.0,ails2_etaMax0.010_stoppingTime432000.00,2333633.0,131.0,28809.189269542694
8,ails2_etaMax0.010_stoppingTime432000.00,2333633.0,ails2_etaMax0.010_stoppingTime432000.00,2333616.0,17.0,32410.88502907753
9,ails2_etaMax0.010_stoppingTime432000.00,2333616.0,ails2_eoh_acc_large,2333238.0,378.0,36012.64500951767
10,ails2_eoh_acc_large,2333238.0,ails2_eoh_acc_large,2333185.0,53.0,39613.75372958183
11,ails2_eoh_acc_large,2333185.0,ails2_eoh_acc_large,2333176.0,9.0,43214.80156183243
12,ails2_eoh_acc_large,2333176.0,ails2_eoh_acc_large,2333149.0,27.0,46816.024958610535
13,ails2_eoh_acc_large,2333149.0,ails2_eoh_acc_large,2333130.0,19.0,50417.30510187149
14,ails2_eoh_acc_large,2333130.0,ails2_eoh_acc_large,2333114.0,16.0,54018.43013238907
15,ails2_eoh_acc_large,2333114.0,ails2_eoh_acc_large,2333097.0,17.0,57619.661608457565
16,ails2_eoh_acc_large,2333097.0,ails2_eoh_acc_large,2333079.0,18.0,61220.760946273804
17,ails2_eoh_acc_large,2333079.0,ails2_eoh_acc_large,2333070.0,9.0,64822.44989013672
18,ails2_eoh_acc_large,2333070.0,ails2_eoh_acc_large,2333049.0,21.0,68423.63713932037
19,ails2_eoh_acc_large,2333049.0,ails2_eoh_acc_large,2333048.0,1.0,72024.74918603897
20,ails2_eoh_acc_large,2333048.0,ails2_eoh_acc_large,2333045.0,3.0,75625.93358254433
21,ails2_eoh_acc_large,2333045.0,ails2_etaMax0.010_stoppingTime432000.00,2332993.0,52.0,79227.12574577332
22,ails2_etaMax0.010_stoppingTime432000.00,2332993.0,ails2_eoh_acc_large,2332884.0,109.0,82828.59319233894
23,ails2_eoh_acc_large,2332884.0,ails2_eoh_acc_large,2332802.0,82.0,86429.90576934814
24,ails2_eoh_acc_large,2332802.0,ails2_eoh_omega2,2332701.0,101.0,90030.78566503525
25,ails2_eoh_omega2,2332701.0,ails2_eoh_omega2,2332651.0,50.0,93631.71010112762
26,ails2_eoh_omega2,2332651.0,ails2_etaMax0.005_stoppingTime86400.00,2332536.0,115.0,97232.72202515602
27,ails2_etaMax0.005_stoppingTime86400.00,2332536.0,HGS-TV,2332457.0,79.0,100833.67792320251
28,HGS-TV,2332457.0,ails2_eoh_omega2,2332453.0,4.0,118834.85378336906
29,ails2_eoh_omega2,2332453.0,filo2,2332445.0,8.0,122435.94107580185
30,filo2,2332445.0,HGS-TV,2332343.0,102.0,126036.88599658012
31,HGS-TV,2332343.0,HGS-TV,2332339.0,4.0,129637.6374502182
32,HGS-TV,2332339.0,ails2_eoh_omega2,2332310.0,29.0,140438.60736179352
33,ails2_eoh_omega2,2332310.0,ails2_etaMax0.005_stoppingTime86400.00,2332254.0,56.0,144039.4736289978
34,ails2_etaMax0.005_stoppingTime86400.00,2332254.0,ails2_eoh_omega2,2332232.0,22.0,147640.4214348793
35,ails2_eoh_omega2,2332232.0,filo2,2332229.0,3.0,151241.53530049324
36,filo2,2332229.0,ails2_eoh_omega2,2332221.0,8.0,154842.49293136597
37,ails2_eoh_omega2,2332221.0,ails2_eoh_omega2,2332140.0,81.0,158443.34628367424
38,ails2_eoh_omega2,2332140.0,HGS-TV,2332051.0,89.0,162044.20460557938
39,HGS-TV,2332051.0,filo2,2332050.0,1.0,165644.99419236183
40,filo2,2332050.0,ails2_eoh_omega2,2332046.0,4.0,183646.33869957924
41,ails2_eoh_omega2,2332046.0,ails2_eoh_omega2,2331994.0,52.0,187247.39349651337
42,ails2_eoh_omega2,2331994.0,ails2_eoh_omega2,2331957.0,37.0,190848.36164736748
43,ails2_eoh_omega2,2331957.0,HGS-TV,2331893.0,64.0,205249.4208304882
44,HGS-TV,2331893.0,ails2_eoh_omega2,2331886.0,7.0,230450.6096174717
45,ails2_eoh_omega2,2331886.0,HGS-TV,2331846.0,40.0,248451.89366602898
46,HGS-TV,2331846.0,ails2_eoh_omega2,2331784.0,62.0,295253.37972068787
47,ails2_eoh_omega2,2331784.0,ails2_eoh_omega2,2331767.0,17.0,306054.39754986763
48,ails2_eoh_omega2,2331767.0,HGS-TV,2331706.0,61.0,309655.4096722603
49,HGS-TV,2331706.0,ails2_eoh_omega2,2331698.0,8.0,349256.86725997925
50,ails2_eoh_omega2,2331698.0,filo2,2331693.0,5.0,352857.8998146057
51,filo2,2331693.0,ails2_eoh_omega2,2331667.0,26.0,385259.59832406044
52,ails2_eoh_omega2,2331667.0,ails2_eoh_omega2,2331663.0,4.0,388860.4395813942
53,ails2_eoh_omega2,2331663.0,ails2_eoh_omega2,2331661.0,2.0,392461.24482584
54,ails2_eoh_omega2,2331661.0,filo2,2331656.0,5.0,396062.2697672844
55,filo2,2331656.0,ails2_eoh_omega2,2331642.0,14.0,399663.2747478485
56,ails2_eoh_omega2,2331642.0,ails2_etaMax1.000_stoppingTime432000.00,2331619.0,23.0,410464.25369787216
57,ails2_etaMax1.000_stoppingTime432000.00,2331619.0,ails2_etaMax1.000_stoppingTime432000.00,2331618.0,1.0,417665.37237000465
58,ails2_etaMax1.000_stoppingTime432000.00,2331618.0,ails2_etaMax1.000_stoppingTime432000.00,2331569.0,49.0,421266.21713638306
59,ails2_etaMax1.000_stoppingTime432000.00,2331569.0,ails2_etaMax1.000_stoppingTime432000.00,2331563.0,6.0,424867.14551115036
60,ails2_etaMax1.000_stoppingTime432000.00,2331563.0,ails2_etaMax1.000_stoppingTime432000.00,2331551.0,12.0,428468.28883838654
61,ails2_etaMax1.000_stoppingTime432000.00,2331551.0,HGS-TV,2331502.0,49.0,432069.2408041954
62,HGS-TV,2331502.0,filo2,2331501.0,1.0,435669.9778189659
63,filo2,2331501.0,HGS-TV,2331500.0,1.0,460875.7056262493
64,HGS-TV,2331500.0,HGS-TV,2331498.0,2.0,489681.2718446255
65,HGS-TV,2331498.0,HGS-TV,2331497.0,1.0,496882.67075514793
66,HGS-TV,2331497.0,HGS-TV,2331496.0,1.0,511285.3034594059
67,HGS-TV,2331496.0,HGS-TV,2331495.0,1.0,522087.46131157875
68,HGS-TV,2331495.0,HGS-TV,2331494.0,1.0,540090.9346532822
69,HGS-TV,2331494.0,HGS-TV,2331492.0,2.0,554493.8042850494
70,HGS-TV,2331492.0,HGS-TV,2331490.0,2.0,558094.4401462078
71,HGS-TV,2331490.0,HGS-TV,2331487.0,3.0,561695.1995329857
72,HGS-TV,2331487.0,HGS-TV,2331484.0,3.0,619306.5051481724
73,HGS-TV,2331484.0,HGS-TV,2331481.0,3.0,630108.5472080708
74,HGS-TV,2331481.0,ails2_etaMax0.010_stoppingTime432000.00,2331473.0,8.0,644511.3615486622
75,ails2_etaMax0.010_stoppingTime432000.00,2331473.0,ails2_etaMax0.010_stoppingTime432000.00,2331456.0,17.0,666116.452296257
76,ails2_etaMax0.010_stoppingTime432000.00,2331456.0,ails2_etaMax0.010_stoppingTime432000.00,2331448.0,8.0,669717.219214201
77,ails2_etaMax0.010_stoppingTime432000.00,2331448.0,ails2_etaMax0.010_stoppingTime432000.00,2331392.0,56.0,680519.8289446831
78,ails2_etaMax0.010_stoppingTime432000.00,2331392.0,filo2,2331378.0,14.0,684120.717849493
79,filo2,2331378.0,filo2,2331377.0,1.0,687721.5716106892
80,filo2,2331377.0,filo2,2331376.0,1.0,691322.494099617
81,filo2,2331376.0,ails2_etaMax0.010_stoppingTime432000.00,2331364.0,12.0,716528.6109640598
82,ails2_etaMax0.010_stoppingTime432000.00,2331364.0,ails2_etaMax0.010_stoppingTime432000.00,2331361.0,3.0,720129.5108764172
83,ails2_etaMax0.010_stoppingTime432000.00,2331361.0,ails2_etaMax0.010_stoppingTime432000.00,2331332.0,29.0,723730.4230315685
84,ails2_etaMax0.010_stoppingTime432000.00,2331332.0,filo2,2331331.0,1.0,727331.3707773685
85,filo2,2331331.0,filo2,2331330.0,1.0,730932.3899998665
86,filo2,2331330.0,ails2_etaMax0.010_stoppingTime432000.00,2331317.0,13.0,752537.6621453762
87,ails2_etaMax0.010_stoppingTime432000.00,2331317.0,ails2_etaMax0.010_stoppingTime432000.00,2331315.0,2.0,756138.6190862656
88,ails2_etaMax0.010_stoppingTime432000.00,2331315.0,ails2_etaMax0.010_stoppingTime432000.00,2331308.0,7.0,759739.4835026264
89,ails2_etaMax0.010_stoppingTime432000.00,2331308.0,filo2,2331307.0,1.0,763340.383128643
90,filo2,2331307.0,ails2_etaMax0.010_stoppingTime432000.00,2331273.0,34.0,766941.2111701965
91,ails2_etaMax0.010_stoppingTime432000.00,2331273.0,filo2,2331270.0,3.0,770542.2193152905
92,filo2,2331270.0,filo2,2331266.0,4.0,774143.1872010231
93,filo2,2331266.0,filo2,2331262.0,4.0,777744.1338515282
94,filo2,2331262.0,filo2,2331260.0,2.0,781345.0593957901
95,filo2,2331260.0,ails2_etaMax0.010_stoppingTime432000.00,2331258.0,2.0,806551.522544384
96,ails2_etaMax0.010_stoppingTime432000.00,2331258.0,filo2,2331257.0,1.0,810152.3372921944
97,filo2,2331257.0,ails2_etaMax0.010_stoppingTime432000.00,2331248.0,9.0,817354.2352807522
98,ails2_etaMax0.010_stoppingTime432000.00,2331248.0,filo2,2331237.0,11.0,820955.114718914
99,filo2,2331237.0,ails2_etaMax0.010_stoppingTime432000.00,2331231.0,6.0,828156.7339663506
100,ails2_etaMax0.010_stoppingTime432000.00,2331231.0,ails2_etaMax0.010_stoppingTime432000.00,2331208.0,23.0,835358.6026713848
101,ails2_etaMax0.010_stoppingTime432000.00,2331208.0,ails2_etaMax0.010_stoppingTime432000.00,2331202.0,6.0,842560.4708089828
102,ails2_etaMax0.010_stoppingTime432000.00,2331202.0,filo2,2331201.0,1.0,846161.387606144
103,filo2,2331201.0,HGS-TV,2331167.0,34.0,918179.8903255463
104,HGS-TV,2331167.0,HGS-TV,2331164.0,3.0,921780.6405260563
