id,algo_name,score,runningtime
1,ails2_eoh_acc_large,2451033.0,492.3535390625
2,ails2_etaMax1.000_stoppingTime432000.00,2447968.0,493.1365390625
3,ails2_etaMax1.000_stoppingTime86400.00,2440842.0,504.1615390625
4,ails2_etaMax1.000_stoppingTime1728000.00,2439615.0,508.5865390625
5,ails2_etaMax0.010_stoppingTime432000.00,2435547.0,514.8295390625
6,ails2_etaMax0.005_stoppingTime86400.00,2434214.0,539.0295390625
7,ails2_etaMax0.020_stoppingTime86400.00,2426743.0,539.9425390625
8,ails2_etaMax1.000_stoppingTime864000.00,2425493.0,542.6555390625
9,ails2_eoh_omega2,2425271.0,545.4975390625
10,ails2_eoh_acc,2424883.0,548.4985390625
11,ails2_eoh_acc_large,2362031.0,553.1105390625
12,ails2_etaMax1.000_stoppingTime432000.00,2363957.0,553.2535390625
13,ails2_etaMax1.000_stoppingTime86400.00,2367618.0,563.9925390625
14,ails2_etaMax1.000_stoppingTime1728000.00,2366356.0,568.9995390625
15,ails2_etaMax0.010_stoppingTime432000.00,2359949.0,575.1005390625
16,ails2_etaMax0.005_stoppingTime86400.00,2363135.0,599.0395390625
17,ails2_etaMax0.020_stoppingTime86400.00,2364785.0,600.0095390625
18,ails2_etaMax1.000_stoppingTime864000.00,2367620.0,599.5765390625
19,ails2_eoh_omega2,2371205.0,606.1115390625
20,ails2_eoh_acc,2363721.0,609.1005390625
21,ails2_eoh_acc_large,2353255.0,614.0135390625
22,ails2_etaMax1.000_stoppingTime432000.00,2363240.0,571.0575390625
23,ails2_etaMax1.000_stoppingTime86400.00,2363187.0,623.6105390625
24,ails2_etaMax1.000_stoppingTime1728000.00,2364125.0,609.5325390625
25,ails2_etaMax0.010_stoppingTime432000.00,2352114.0,636.1035390625
26,ails2_etaMax0.005_stoppingTime86400.00,2354606.0,660.0555390625
27,ails2_etaMax0.020_stoppingTime86400.00,2353488.0,661.0975390625
28,ails2_etaMax1.000_stoppingTime864000.00,2364812.0,651.7965390625
29,ails2_eoh_omega2,2361492.0,667.0825390625
30,ails2_eoh_acc,2355169.0,670.1045390625
31,ails2_eoh_acc_large,2349220.0,675.0885390625
32,ails2_etaMax1.000_stoppingTime432000.00,2360605.0,673.6005390625
33,ails2_etaMax1.000_stoppingTime86400.00,2362721.0,683.9125390625
34,ails2_etaMax1.000_stoppingTime1728000.00,2362970.0,688.1975390625
35,ails2_etaMax0.010_stoppingTime432000.00,2348625.0,697.0265390625
36,ails2_etaMax0.005_stoppingTime86400.00,2349959.0,720.6885390625
37,ails2_etaMax0.020_stoppingTime86400.00,2349788.0,722.0445390625
38,ails2_etaMax1.000_stoppingTime864000.00,2362574.0,721.9015390625
39,ails2_eoh_omega2,2358548.0,728.1065390625
40,ails2_eoh_acc,2351158.0,730.9805390625
41,ails2_eoh_acc_large,2347529.0,735.8885390625
42,ails2_etaMax1.000_stoppingTime432000.00,2360322.0,678.3275390625
43,ails2_etaMax1.000_stoppingTime86400.00,2361695.0,728.5165390625
44,ails2_etaMax1.000_stoppingTime1728000.00,2361107.0,745.2855390625
45,ails2_etaMax0.010_stoppingTime432000.00,2346453.0,758.1195390625
46,ails2_etaMax0.005_stoppingTime86400.00,2347415.0,780.3755390625
47,ails2_etaMax0.020_stoppingTime86400.00,2347123.0,782.8125390625
48,ails2_etaMax1.000_stoppingTime864000.00,2361674.0,783.4505390625
49,ails2_eoh_omega2,2356406.0,789.0925390625
50,ails2_eoh_acc,2348553.0,792.0985390625
51,ails2_eoh_acc_large,2346416.0,796.9045390625
52,ails2_etaMax1.000_stoppingTime86400.00,2361490.0,807.4715390625
53,ails2_etaMax0.010_stoppingTime432000.00,2344963.0,818.9465390625
54,ails2_etaMax0.005_stoppingTime86400.00,2345829.0,843.0885390625
55,ails2_etaMax0.020_stoppingTime86400.00,2345528.0,844.0615390625
56,ails2_etaMax1.000_stoppingTime864000.00,2361068.0,787.7795390625
57,ails2_eoh_omega2,2353706.0,850.0075390625
58,ails2_eoh_acc,2346969.0,852.0935390625
59,ails2_eoh_acc_large,2345398.0,857.7005390625
60,ails2_etaMax1.000_stoppingTime86400.00,2361399.0,810.1345390625
61,ails2_etaMax0.010_stoppingTime432000.00,2343955.0,879.7555390625
62,ails2_etaMax0.005_stoppingTime86400.00,2344689.0,903.9735390625
63,ails2_etaMax0.020_stoppingTime86400.00,2344338.0,904.6425390625
64,ails2_etaMax1.000_stoppingTime864000.00,2361060.0,878.0475390625
65,ails2_eoh_omega2,2351816.0,911.1165390625
66,ails2_eoh_acc,2345527.0,914.1125390625
67,ails2_eoh_acc_large,2344421.0,918.6995390625
68,filo2,2415902.0,938.6176342964172
69,ails2_etaMax0.010_stoppingTime432000.00,2343207.0,938.1355390625
70,ails2_etaMax0.005_stoppingTime86400.00,2344006.0,963.1515390625
71,ails2_etaMax0.020_stoppingTime86400.00,2343480.0,964.5245390625
72,ails2_eoh_omega2,2350857.0,971.4825390625
73,ails2_eoh_acc,2344731.0,974.3195390625
74,ails2_eoh_acc_large,2343772.0,979.6555390625
75,filo2,2415492.0,999.5548806190491
76,ails2_etaMax0.010_stoppingTime432000.00,2342698.0,1001.1055390625
77,ails2_etaMax0.005_stoppingTime86400.00,2342992.0,1025.1405390625
78,ails2_etaMax0.020_stoppingTime86400.00,2342715.0,1026.9065390625
79,ails2_eoh_omega2,2349363.0,1030.6675390625
80,ails2_eoh_acc,2343821.0,1035.2215390625
81,ails2_etaMax1.000_stoppingTime86400.00,2361342.0,1038.0295390625
82,ails2_eoh_acc_large,2343389.0,1041.0515390625
83,filo2,2415210.0,1059.921061515808
84,ails2_etaMax0.010_stoppingTime432000.00,2341967.0,1063.0125390625
85,ails2_etaMax0.005_stoppingTime86400.00,2342374.0,1086.8945390625
86,ails2_etaMax0.020_stoppingTime86400.00,2342068.0,1088.0445390625
87,ails2_eoh_omega2,2348660.0,1093.5205390625
88,ails2_etaMax1.000_stoppingTime864000.00,2360929.0,1094.9165390625
89,ails2_eoh_acc,2343189.0,1096.8025390625
90,ails2_etaMax1.000_stoppingTime86400.00,2361268.0,1038.1285390625
91,ails2_eoh_acc_large,2343101.0,1100.9435390625
92,filo2,2414940.0,1122.9635548591614
93,ails2_etaMax0.010_stoppingTime432000.00,2341570.0,1122.8995390625
94,ails2_etaMax0.005_stoppingTime86400.00,2341695.0,1146.0505390625
95,ails2_etaMax0.020_stoppingTime86400.00,2341069.0,1149.0585390625
96,ails2_eoh_omega2,2348178.0,1154.5055390625
97,ails2_etaMax1.000_stoppingTime864000.00,2360919.0,1094.9795390625
98,ails2_eoh_acc,2342741.0,1156.6285390625
99,ails2_eoh_acc_large,2342799.0,1163.0345390625
100,filo2,2414512.0,1184.4334769248962
101,ails2_etaMax0.010_stoppingTime432000.00,2341383.0,1180.1825390625
102,ails2_etaMax0.005_stoppingTime86400.00,2341454.0,1208.8925390625
103,ails2_etaMax0.020_stoppingTime86400.00,2340694.0,1209.2825390625
104,ails2_eoh_omega2,2347764.0,1215.7735390625
105,ails2_eoh_acc,2342360.0,1218.2115390625
106,ails2_eoh_acc_large,2342524.0,1223.1075390625
107,ails2_etaMax1.000_stoppingTime1728000.00,2361029.0,1229.7015390625
108,ails2_etaMax0.010_stoppingTime432000.00,2341067.0,1244.2075390625
109,filo2,2414190.0,1248.908427476883
110,ails2_etaMax0.005_stoppingTime86400.00,2341242.0,1261.3945390625
111,ails2_etaMax0.020_stoppingTime86400.00,2340196.0,1271.0265390625
112,ails2_eoh_omega2,2347211.0,1277.0675390625
113,ails2_eoh_acc,2342028.0,1280.0575390625
114,ails2_eoh_acc_large,2342234.0,1285.1135390625
115,ails2_etaMax1.000_stoppingTime1728000.00,2360992.0,1230.4585390625
116,ails2_etaMax0.010_stoppingTime432000.00,2340703.0,1306.9435390625
117,filo2,2413940.0,1309.312991142273
118,ails2_etaMax0.005_stoppingTime86400.00,2340874.0,1330.7355390625
119,ails2_etaMax0.020_stoppingTime86400.00,2339934.0,1332.0665390625
120,ails2_eoh_omega2,2346848.0,1335.5275390625
121,ails2_eoh_acc,2341813.0,1340.4285390625
122,ails2_eoh_acc_large,2342102.0,1345.9125390625
123,ails2_etaMax0.010_stoppingTime432000.00,2340534.0,1367.8785390625
124,filo2,2412748.0,1370.4830458164215
125,ails2_etaMax0.005_stoppingTime86400.00,2340577.0,1391.2655390625
126,ails2_etaMax0.020_stoppingTime86400.00,2339863.0,1390.5285390625
127,ails2_eoh_omega2,2346358.0,1398.5305390625
128,ails2_eoh_acc,2341542.0,1400.9765390625
129,ails2_eoh_acc_large,2341871.0,1406.1245390625
130,ails2_etaMax0.010_stoppingTime432000.00,2340211.0,1428.9935390625
131,filo2,2412272.0,1431.8019804954529
132,ails2_etaMax0.005_stoppingTime86400.00,2340326.0,1450.0305390625
133,ails2_etaMax0.020_stoppingTime86400.00,2339660.0,1448.7085390625
134,ails2_eoh_omega2,2345877.0,1459.2955390625
135,ails2_eoh_acc,2341348.0,1462.1415390625
136,ails2_eoh_acc_large,2341672.0,1465.3365390625
137,ails2_etaMax0.010_stoppingTime432000.00,2339956.0,1489.9225390625
138,filo2,2411805.0,1494.5317726135254
139,ails2_etaMax1.000_stoppingTime864000.00,2360844.0,1503.7915390625
140,ails2_etaMax0.005_stoppingTime86400.00,2340057.0,1511.9625390625
141,ails2_etaMax0.020_stoppingTime86400.00,2339492.0,1499.8485390625
142,ails2_eoh_omega2,2345535.0,1511.0365390625
143,ails2_eoh_acc,2341103.0,1523.1385390625
144,ails2_eoh_acc_large,2341510.0,1528.6245390625
145,ails2_etaMax0.010_stoppingTime432000.00,2339842.0,1550.9535390625
146,filo2,2411598.0,1557.9509510993958
147,ails2_etaMax1.000_stoppingTime864000.00,2360660.0,1516.4625390625
148,ails2_etaMax0.005_stoppingTime86400.00,2339861.0,1570.8345390625
149,ails2_etaMax0.020_stoppingTime86400.00,2339229.0,1575.9285390625
150,ails2_eoh_omega2,2345229.0,1581.6915390625
151,ails2_eoh_acc,2340808.0,1584.7625390625
152,ails2_eoh_acc_large,2341199.0,1588.1175390625
153,ails2_etaMax0.010_stoppingTime432000.00,2339672.0,1611.2775390625
154,filo2,2411425.0,1618.0724823474884
155,ails2_etaMax1.000_stoppingTime86400.00,2361128.0,1618.7785390625
156,ails2_etaMax0.005_stoppingTime86400.00,2339686.0,1635.0005390625
157,ails2_etaMax0.020_stoppingTime86400.00,2339054.0,1637.0325390625
158,ails2_eoh_omega2,2345012.0,1642.0995390625
159,ails2_eoh_acc,2340534.0,1645.5385390625
160,ails2_eoh_acc_large,2341018.0,1648.8925390625
161,ails2_etaMax0.010_stoppingTime432000.00,2339514.0,1665.4065390625
162,ails2_etaMax1.000_stoppingTime86400.00,2361068.0,1669.2075390625
163,filo2,2411112.0,1679.8617489337921
164,ails2_etaMax0.005_stoppingTime86400.00,2339515.0,1693.3905390625
165,ails2_etaMax0.020_stoppingTime86400.00,2338914.0,1690.0135390625
166,ails2_eoh_omega2,2344725.0,1704.0065390625
167,ails2_eoh_acc,2340351.0,1706.5545390625
168,ails2_eoh_acc_large,2340897.0,1711.5605390625
169,ails2_etaMax0.010_stoppingTime432000.00,2339338.0,1729.3535390625
170,filo2,2410537.0,1742.1521127223969
171,ails2_etaMax0.005_stoppingTime86400.00,2339326.0,1756.7615390625
172,ails2_etaMax0.020_stoppingTime86400.00,2338634.0,1755.0775390625
173,ails2_eoh_omega2,2344626.0,1764.6065390625
174,ails2_eoh_acc,2340233.0,1767.8985390625
175,ails2_eoh_acc_large,2340680.0,1771.7085390625
176,ails2_etaMax0.010_stoppingTime432000.00,2339235.0,1791.7135390625
177,filo2,2410204.0,1805.2196424007416
178,ails2_etaMax0.005_stoppingTime86400.00,2339133.0,1812.0345390625
179,ails2_eoh_omega2,2344432.0,1816.7815390625
180,ails2_eoh_acc,2340133.0,1826.1655390625
181,ails2_eoh_acc_large,2340536.0,1833.4305390625
182,ails2_etaMax0.010_stoppingTime432000.00,2339163.0,1855.2015390625
183,filo2,2409857.0,1868.5851917266846
184,ails2_etaMax0.005_stoppingTime86400.00,2339027.0,1879.8185390625
185,ails2_eoh_omega2,2344074.0,1882.7655390625
186,ails2_eoh_acc,2339982.0,1888.3005390625
187,ails2_etaMax0.020_stoppingTime86400.00,2338632.0,1894.3835390625
188,ails2_eoh_acc_large,2340416.0,1892.2385390625
189,ails2_etaMax0.010_stoppingTime432000.00,2339074.0,1887.5975390625
190,filo2,2409566.0,1928.6331832408905
191,ails2_etaMax0.005_stoppingTime86400.00,2338892.0,1936.7515390625
192,ails2_eoh_omega2,2343806.0,1946.4365390625
193,ails2_eoh_acc,2339840.0,1950.7245390625
194,ails2_etaMax0.020_stoppingTime86400.00,2338486.0,1932.7275390625
195,ails2_eoh_acc_large,2340314.0,1952.7875390625
196,ails2_etaMax0.010_stoppingTime432000.00,2338998.0,1978.0145390625
197,filo2,2409334.0,1989.328770160675
198,ails2_etaMax0.005_stoppingTime86400.00,2338805.0,2001.9815390625
199,ails2_eoh_omega2,2343449.0,1999.9705390625
200,ails2_eoh_acc,2339716.0,2009.9525390625
201,ails2_etaMax0.020_stoppingTime86400.00,2338475.0,1960.9375390625
202,ails2_eoh_acc_large,2340237.0,2016.6355390625
203,ails2_etaMax0.010_stoppingTime432000.00,2338963.0,2018.9235390625
204,filo2,2409146.0,2049.517659187317
205,ails2_etaMax0.005_stoppingTime86400.00,2338718.0,2051.6905390625
206,ails2_eoh_omega2,2343296.0,2070.0935390625
207,ails2_eoh_acc,2339589.0,2072.8845390625
208,ails2_etaMax0.020_stoppingTime86400.00,2338405.0,2077.0895390625
209,ails2_eoh_acc_large,2340138.0,2077.2955390625
210,ails2_etaMax0.010_stoppingTime432000.00,2338815.0,2099.1305390625
211,filo2,2408882.0,2110.0380017757416
212,ails2_etaMax0.005_stoppingTime86400.00,2338658.0,2097.5105390625
213,ails2_eoh_omega2,2343059.0,2108.7465390625
214,ails2_eoh_acc,2339540.0,2131.8065390625
215,ails2_etaMax0.020_stoppingTime86400.00,2338223.0,2130.0645390625
216,ails2_eoh_acc_large,2340058.0,2136.2825390625
217,ails2_etaMax0.010_stoppingTime432000.00,2338669.0,2161.0235390625
218,filo2,2408754.0,2170.5849680900574
219,ails2_etaMax0.005_stoppingTime86400.00,2338621.0,2182.3635390625
220,ails2_eoh_omega2,2342886.0,2190.4995390625
221,ails2_eoh_acc,2339487.0,2193.9335390625
222,ails2_etaMax0.020_stoppingTime86400.00,2338212.0,2195.2875390625
223,ails2_eoh_acc_large,2340010.0,2199.1555390625
224,ails2_etaMax0.010_stoppingTime432000.00,2338599.0,2205.7665390625
225,filo2,2408097.0,2231.171972513199
226,ails2_etaMax0.005_stoppingTime86400.00,2338554.0,2242.2285390625
227,ails2_eoh_omega2,2342806.0,2231.9575390625
228,ails2_eoh_acc,2339383.0,2254.9175390625
229,ails2_etaMax0.020_stoppingTime86400.00,2338020.0,2260.1035390625
230,ails2_eoh_acc_large,2339920.0,2259.6095390625
231,ails2_etaMax0.010_stoppingTime432000.00,2338549.0,2261.7395390625
232,filo2,2407587.0,2292.5033168792725
233,ails2_etaMax0.005_stoppingTime86400.00,2338486.0,2302.9355390625
234,ails2_eoh_omega2,2342764.0,2311.9005390625
235,ails2_eoh_acc,2339284.0,2315.7715390625
236,ails2_etaMax0.020_stoppingTime86400.00,2337896.0,2315.1415390625
237,ails2_eoh_acc_large,2339831.0,2319.1745390625
238,ails2_etaMax0.010_stoppingTime432000.00,2338426.0,2342.0255390625
239,ails2_etaMax1.000_stoppingTime86400.00,2361063.0,2345.0465390625
240,filo2,2407540.0,2352.6336607933044
241,ails2_etaMax0.005_stoppingTime86400.00,2338434.0,2368.0465390625
242,ails2_eoh_omega2,2342580.0,2374.4015390625
243,ails2_eoh_acc,2339184.0,2378.1115390625
244,ails2_etaMax0.020_stoppingTime86400.00,2337859.0,2347.1275390625
245,ails2_eoh_acc_large,2339708.0,2381.6605390625
246,ails2_etaMax1.000_stoppingTime86400.00,2360664.0,2345.9115390625
247,ails2_etaMax0.010_stoppingTime432000.00,2338366.0,2402.6645390625
248,ails2_etaMax0.005_stoppingTime86400.00,2338281.0,2429.1225390625
249,ails2_eoh_omega2,2342324.0,2435.9065390625
250,ails2_eoh_acc,2339070.0,2436.9385390625
251,ails2_etaMax0.020_stoppingTime86400.00,2337814.0,2441.7465390625
252,ails2_eoh_acc_large,2339650.0,2433.0775390625
253,ails2_etaMax0.010_stoppingTime432000.00,2338331.0,2451.5405390625
254,ails2_etaMax0.005_stoppingTime86400.00,2338196.0,2478.5665390625
255,ails2_eoh_omega2,2342147.0,2488.8545390625
256,ails2_eoh_acc,2338996.0,2495.5815390625
257,ails2_etaMax0.020_stoppingTime86400.00,2337813.0,2447.2935390625
258,ails2_etaMax1.000_stoppingTime86400.00,2360634.0,2504.5485390625
259,ails2_eoh_acc_large,2339594.0,2492.5615390625
260,ails2_etaMax0.010_stoppingTime432000.00,2338287.0,2491.0355390625
261,ails2_etaMax0.005_stoppingTime86400.00,2338105.0,2546.4515390625
262,ails2_eoh_omega2,2341997.0,2557.2095390625
263,ails2_eoh_acc,2338897.0,2558.3315390625
264,ails2_etaMax1.000_stoppingTime86400.00,2360177.0,2536.6925390625
265,ails2_etaMax0.020_stoppingTime86400.00,2337754.0,2554.2595390625
266,ails2_eoh_acc_large,2339545.0,2566.0005390625
267,ails2_etaMax0.010_stoppingTime432000.00,2338239.0,2585.6515390625
268,ails2_etaMax0.005_stoppingTime86400.00,2337915.0,2611.9755390625
269,ails2_eoh_omega2,2341952.0,2601.8035390625
270,ails2_eoh_acc,2338775.0,2619.6195390625
271,ails2_etaMax0.020_stoppingTime86400.00,2337663.0,2574.6565390625
272,ails2_eoh_acc_large,2339499.0,2625.4125390625
273,ails2_etaMax0.010_stoppingTime432000.00,2338186.0,2647.9505390625
274,ails2_etaMax0.005_stoppingTime86400.00,2337857.0,2641.9805390625
275,ails2_eoh_omega2,2341803.0,2679.4385390625
276,ails2_eoh_acc,2338744.0,2675.0075390625
277,ails2_etaMax0.020_stoppingTime86400.00,2337469.0,2682.5835390625
278,ails2_eoh_acc_large,2339456.0,2680.8335390625
279,ails2_etaMax0.010_stoppingTime432000.00,2338094.0,2702.9745390625
280,ails2_etaMax0.005_stoppingTime86400.00,2337764.0,2733.4925390625
281,ails2_eoh_omega2,2341630.0,2739.9935390625
282,ails2_eoh_acc,2338645.0,2743.7515390625
283,ails2_etaMax0.020_stoppingTime86400.00,2337429.0,2739.9045390625
284,ails2_eoh_acc_large,2339383.0,2745.5975390625
285,ails2_etaMax0.010_stoppingTime432000.00,2337996.0,2768.8395390625
286,ails2_etaMax0.005_stoppingTime86400.00,2337752.0,2745.4535390625
287,ails2_eoh_omega2,2341552.0,2749.5315390625
288,ails2_eoh_acc,2338557.0,2803.1355390625
289,ails2_etaMax0.020_stoppingTime86400.00,2337375.0,2807.3855390625
290,ails2_eoh_acc_large,2339331.0,2807.7035390625
291,ails2_etaMax0.010_stoppingTime432000.00,2337866.0,2826.1305390625
292,ails2_etaMax0.005_stoppingTime86400.00,2337687.0,2856.0915390625
293,ails2_eoh_omega2,2341350.0,2861.3905390625
294,ails2_eoh_acc,2338455.0,2863.9785390625
295,ails2_etaMax0.020_stoppingTime86400.00,2337314.0,2845.0235390625
296,ails2_eoh_acc_large,2339303.0,2864.7795390625
297,ails2_etaMax0.010_stoppingTime432000.00,2337828.0,2892.1525390625
298,ails2_etaMax0.005_stoppingTime86400.00,2337571.0,2914.6345390625
299,ails2_eoh_omega2,2341224.0,2921.7435390625
300,ails2_eoh_acc,2338364.0,2926.6495390625
301,ails2_eoh_acc_large,2339274.0,2926.8815390625
302,ails2_etaMax0.010_stoppingTime432000.00,2337778.0,2954.0195390625
303,ails2_etaMax0.005_stoppingTime86400.00,2337502.0,2977.2505390625
304,ails2_eoh_omega2,2341160.0,2984.6545390625
305,ails2_eoh_acc,2338291.0,2986.4925390625
306,ails2_eoh_acc_large,2339235.0,2988.9165390625
307,ails2_etaMax0.020_stoppingTime86400.00,2337302.0,3014.7095390625
308,ails2_etaMax0.010_stoppingTime432000.00,2337759.0,3015.1245390625
309,ails2_etaMax0.005_stoppingTime86400.00,2337451.0,3038.6525390625
310,ails2_eoh_omega2,2341069.0,3042.3905390625
311,ails2_eoh_acc,2338206.0,3047.9505390625
312,ails2_eoh_acc_large,2339191.0,3051.8265390625
313,ails2_etaMax0.020_stoppingTime86400.00,2337096.0,3073.1515390625
314,ails2_etaMax0.010_stoppingTime432000.00,2337644.0,3072.6945390625
315,ails2_etaMax0.005_stoppingTime86400.00,2337423.0,3098.4265390625
316,ails2_eoh_omega2,2341015.0,3104.6475390625
317,ails2_eoh_acc,2338181.0,3109.4065390625
318,ails2_eoh_acc_large,2339158.0,3110.0635390625
319,ails2_etaMax0.020_stoppingTime86400.00,2337039.0,3135.9475390625
320,ails2_etaMax0.010_stoppingTime432000.00,2337605.0,3133.1585390625
321,ails2_etaMax0.005_stoppingTime86400.00,2337351.0,3122.6145390625
322,ails2_eoh_omega2,2340898.0,3164.7125390625
323,ails2_eoh_acc,2338157.0,3169.0535390625
324,ails2_eoh_acc_large,2339117.0,3174.7125390625
325,ails2_etaMax0.020_stoppingTime86400.00,2336896.0,3165.7295390625
326,ails2_etaMax0.010_stoppingTime432000.00,2337544.0,3191.7115390625
327,ails2_etaMax0.005_stoppingTime86400.00,2337342.0,3221.6845390625
328,ails2_eoh_omega2,2340821.0,3224.5545390625
329,ails2_eoh_acc,2338142.0,3219.9635390625
330,ails2_eoh_acc_large,2339071.0,3226.0845390625
331,ails2_etaMax1.000_stoppingTime86400.00,2360157.0,3241.2695390625
332,ails2_etaMax0.020_stoppingTime86400.00,2336821.0,3248.1465390625
333,ails2_etaMax0.010_stoppingTime432000.00,2337485.0,3256.8905390625
334,ails2_etaMax0.005_stoppingTime86400.00,2337256.0,3281.4045390625
335,ails2_eoh_omega2,2340733.0,3290.0925390625
336,ails2_eoh_acc,2338103.0,3291.2535390625
337,ails2_eoh_acc_large,2339053.0,3294.1785390625
338,ails2_etaMax1.000_stoppingTime86400.00,2358572.0,3272.1535390625
339,ails2_etaMax0.020_stoppingTime86400.00,2336748.0,3306.7715390625
340,ails2_etaMax0.010_stoppingTime432000.00,2337456.0,3276.7775390625
341,ails2_etaMax0.005_stoppingTime86400.00,2337220.0,3334.3005390625
342,ails2_etaMax1.000_stoppingTime1728000.00,2360898.0,3349.0495390625
343,ails2_eoh_omega2,2340653.0,3329.8145390625
344,ails2_eoh_acc,2338053.0,3352.6875390625
345,ails2_eoh_acc_large,2339037.0,3344.4565390625
346,ails2_etaMax0.020_stoppingTime86400.00,2336678.0,3369.3215390625
347,ails2_etaMax0.010_stoppingTime432000.00,2337415.0,3362.5205390625
348,ails2_etaMax0.005_stoppingTime86400.00,2337125.0,3401.9895390625
349,ails2_etaMax1.000_stoppingTime1728000.00,2360863.0,3349.0995390625
350,ails2_eoh_omega2,2340604.0,3408.1705390625
351,ails2_eoh_acc,2338017.0,3412.3215390625
352,ails2_eoh_acc_large,2339027.0,3419.2265390625
353,ails2_etaMax0.010_stoppingTime432000.00,2337381.0,3433.7955390625
354,ails2_etaMax0.005_stoppingTime86400.00,2337066.0,3465.8355390625
355,ails2_eoh_omega2,2340474.0,3471.7805390625
356,ails2_eoh_acc,2337997.0,3458.2495390625
357,ails2_eoh_acc_large,2338977.0,3468.2125390625
358,ails2_etaMax0.020_stoppingTime86400.00,2336677.0,3482.1415390625
359,ails2_etaMax0.010_stoppingTime432000.00,2337309.0,3502.1385390625
360,ails2_etaMax0.005_stoppingTime86400.00,2337054.0,3523.3115390625
361,ails2_eoh_omega2,2340440.0,3533.0865390625
362,ails2_eoh_acc,2337954.0,3536.8845390625
363,ails2_eoh_acc_large,2338940.0,3526.8105390625
364,ails2_etaMax0.020_stoppingTime86400.00,2336562.0,3514.4635390625
365,ails2_etaMax0.010_stoppingTime432000.00,2337163.0,3563.3235390625
366,ails2_etaMax0.005_stoppingTime86400.00,2337003.0,3581.6025390625
367,ails2_eoh_omega2,2340312.0,3594.6485390625
368,ails2_eoh_acc,2337951.0,3564.8555390625
369,ails2_etaMax0.010_stoppingTime432000.00,2337125.0,3609.3565390625
370,ails2_eoh_omega2,2340066.0,3654.6975390625
371,filo2,2336561.0,3664.6828801631927
372,ails2_eoh_omega2,2340057.0,3669.9185390625
373,ails2_etaMax0.010_stoppingTime432000.00,2337122.0,3727.7705390625
374,ails2_etaMax0.010_stoppingTime432000.00,2337096.0,3736.1965390625
375,ails2_eoh_omega2,2340047.0,3827.4055390625
376,ails2_etaMax0.010_stoppingTime432000.00,2337087.0,3807.7765390625
377,ails2_eoh_omega2,2339998.0,3849.4495390625
378,ails2_etaMax1.000_stoppingTime1728000.00,2360832.0,3906.0755390625
379,ails2_etaMax0.010_stoppingTime432000.00,2337075.0,3908.0425390625
380,ails2_eoh_omega2,2339933.0,3941.4065390625
381,ails2_etaMax1.000_stoppingTime1728000.00,2360521.0,3909.6605390625
382,ails2_etaMax0.010_stoppingTime432000.00,2337073.0,3981.6415390625
383,ails2_eoh_omega2,2339852.0,4002.4005390625
384,ails2_etaMax0.010_stoppingTime432000.00,2337003.0,4037.7295390625
385,ails2_eoh_omega2,2339682.0,4066.2695390625
386,ails2_etaMax0.010_stoppingTime432000.00,2336942.0,4102.7395390625
387,ails2_eoh_omega2,2339614.0,4113.0725390625
388,ails2_etaMax0.010_stoppingTime432000.00,2336891.0,4123.5195390625
389,ails2_eoh_acc_large,2336560.0,4223.9705390625
390,ails2_etaMax0.010_stoppingTime432000.00,2336850.0,4197.2025390625
391,ails2_eoh_omega2,2339612.0,4260.0405390625
392,ails2_eoh_acc_large,2336383.0,4283.0245390625
393,ails2_etaMax0.010_stoppingTime432000.00,2336806.0,4273.9225390625
394,ails2_etaMax0.020_stoppingTime86400.00,2336559.0,4290.0415390625
395,ails2_eoh_omega2,2339502.0,4317.7515390625
396,ails2_eoh_acc_large,2336272.0,4343.1555390625
397,ails2_etaMax0.010_stoppingTime432000.00,2336738.0,4346.5825390625
398,ails2_etaMax0.020_stoppingTime86400.00,2336480.0,4345.7535390625
399,ails2_eoh_omega2,2339427.0,4350.1905390625
400,ails2_eoh_acc,2336559.0,4401.6785390625
401,ails2_eoh_acc_large,2336137.0,4405.2515390625
402,ails2_etaMax0.010_stoppingTime432000.00,2336688.0,4349.7455390625
403,ails2_etaMax0.020_stoppingTime86400.00,2336451.0,4409.3125390625
404,ails2_eoh_omega2,2339414.0,4435.5465390625
405,ails2_eoh_acc,2336430.0,4459.8785390625
406,ails2_eoh_acc_large,2336029.0,4465.2295390625
407,ails2_etaMax0.010_stoppingTime432000.00,2336639.0,4448.6405390625
408,ails2_etaMax0.020_stoppingTime86400.00,2336437.0,4425.6845390625
409,ails2_eoh_omega2,2339331.0,4500.5665390625
410,ails2_eoh_acc,2336300.0,4521.6195390625
411,ails2_eoh_acc_large,2335976.0,4527.4845390625
412,ails2_etaMax0.010_stoppingTime432000.00,2336585.0,4489.4735390625
413,ails2_eoh_omega2,2339317.0,4511.7265390625
414,ails2_etaMax1.000_stoppingTime86400.00,2358554.0,4583.4595390625
415,ails2_eoh_acc,2336177.0,4583.3475390625
416,ails2_eoh_acc_large,2335911.0,4588.4975390625
417,ails2_etaMax0.010_stoppingTime432000.00,2336583.0,4603.1825390625
418,ails2_eoh_omega2,2339265.0,4620.5635390625
419,ails2_etaMax1.000_stoppingTime1728000.00,2360520.0,4628.6975390625
420,ails2_etaMax1.000_stoppingTime86400.00,2357996.0,4586.9465390625
