id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_eoh_omega2,246688.0,ails2_eoh_acc_large,246588.0,100.0,7201.346882343292
2,ails2_eoh_acc_large,246588.0,ails2_eoh_acc,246529.0,59.0,10801.992843389511
3,ails2_eoh_acc,246529.0,HGS-TV,246525.0,4.0,14402.719855070114
4,HGS-TV,246525.0,ails2_eoh_acc_large,246523.0,2.0,18003.720865249634
5,ails2_eoh_acc_large,246523.0,ails2_eoh_acc,246519.0,4.0,21604.45330142975
6,ails2_eoh_acc,246519.0,ails2_eoh_acc_large,246515.0,4.0,25205.099594593048
7,ails2_eoh_acc_large,246515.0,ails2_eoh_acc,246514.0,1.0,32405.963211536407
8,ails2_eoh_acc,246514.0,HGS-TV,246513.0,1.0,36006.789823293686
9,HGS-TV,246513.0,ails2_eoh_acc,246509.0,4.0,39607.74391794205
10,ails2_eoh_acc,246509.0,ails2_etaMax1.000_stoppingTime86400.00,246394.0,115.0,43208.549635887146
11,ails2_etaMax1.000_stoppingTime86400.00,246394.0,ails2_eoh_acc_large,246073.0,321.0,46809.5199906826
12,ails2_eoh_acc_large,246073.0,ails2_eoh_acc,246066.0,7.0,50410.191200494766
13,ails2_eoh_acc,246066.0,ails2_eoh_acc,246063.0,3.0,54010.95533633232
14,ails2_eoh_acc,246063.0,ails2_eoh_acc,246060.0,3.0,61211.85316777229
15,ails2_eoh_acc,246060.0,ails2_eoh_acc_large,246059.0,1.0,64812.49177098274
16,ails2_eoh_acc_large,246059.0,ails2_etaMax1.000_stoppingTime86400.00,246041.0,18.0,68413.5446562767
17,ails2_etaMax1.000_stoppingTime86400.00,246041.0,ails2_eoh_acc_large,246001.0,40.0,72014.52907586098
18,ails2_eoh_acc_large,246001.0,ails2_eoh_acc_large,245998.0,3.0,75615.27067780495
19,ails2_eoh_acc_large,245998.0,ails2_etaMax1.000_stoppingTime86400.00,245990.0,8.0,79215.89927887917
20,ails2_etaMax1.000_stoppingTime86400.00,245990.0,ails2_eoh_acc_large,245987.0,3.0,82817.03709769249
21,ails2_eoh_acc_large,245987.0,ails2_eoh_acc,245985.0,2.0,86417.84780597687
22,ails2_eoh_acc,245985.0,ails2_etaMax0.020_stoppingTime86400.00,245983.0,2.0,165620.1505830288
23,ails2_etaMax0.020_stoppingTime86400.00,245983.0,HGS-TV,245979.0,4.0,169220.59753108025
24,HGS-TV,245979.0,ails2_etaMax1.000_stoppingTime432000.00,245967.0,12.0,313223.9709537029
25,ails2_etaMax1.000_stoppingTime432000.00,245967.0,HGS-TV,245944.0,23.0,316824.15049886703
26,HGS-TV,245944.0,HGS-TV,245937.0,7.0,320424.5874092579
27,HGS-TV,245937.0,HGS-TV,245936.0,1.0,324025.04402661324
28,HGS-TV,245936.0,ails2_etaMax1.000_stoppingTime432000.00,245934.0,2.0,338425.7279267311
29,ails2_etaMax1.000_stoppingTime432000.00,245934.0,HGS-TV,245920.0,14.0,342026.1783902645
30,HGS-TV,245920.0,HGS-TV,245917.0,3.0,345626.5328631401
31,HGS-TV,245917.0,ails2_etaMax1.000_stoppingTime432000.00,245915.0,2.0,363627.4170410633
32,ails2_etaMax1.000_stoppingTime432000.00,245915.0,HGS-TV,245910.0,5.0,367227.907020092
33,HGS-TV,245910.0,HGS-TV,245909.0,1.0,370828.4589688778
34,HGS-TV,245909.0,ails2_etaMax1.000_stoppingTime432000.00,245907.0,2.0,388829.2093229294
35,ails2_etaMax1.000_stoppingTime432000.00,245907.0,HGS-TV,245902.0,5.0,392429.7308101654
36,HGS-TV,245902.0,HGS-TV,245900.0,2.0,396030.0718135834
37,HGS-TV,245900.0,ails2_etaMax1.000_stoppingTime864000.00,245890.0,10.0,612054.8436319828
38,ails2_etaMax1.000_stoppingTime864000.00,245890.0,HGS-TV,245859.0,31.0,615655.3251240253
39,HGS-TV,245859.0,HGS-TV,245856.0,3.0,619255.7759428024
40,HGS-TV,245856.0,HGS-TV,245855.0,1.0,622856.1650266647
41,HGS-TV,245855.0,HGS-TV,245852.0,3.0,626456.5706524849
42,HGS-TV,245852.0,ails2_etaMax1.000_stoppingTime864000.00,245850.0,2.0,698465.8658671379
43,ails2_etaMax1.000_stoppingTime864000.00,245850.0,HGS-TV,245840.0,10.0,702066.3820371628
44,HGS-TV,245840.0,HGS-TV,245839.0,1.0,705666.8647630215
45,HGS-TV,245839.0,ails2_etaMax1.000_stoppingTime864000.00,245836.0,3.0,730870.1196689606
46,ails2_etaMax1.000_stoppingTime864000.00,245836.0,HGS-TV,245832.0,4.0,734470.6074273586
47,HGS-TV,245832.0,ails2_etaMax1.000_stoppingTime864000.00,245829.0,3.0,738071.0270371437
48,ails2_etaMax1.000_stoppingTime864000.00,245829.0,HGS-TV,245824.0,5.0,741671.5018832684
49,HGS-TV,245824.0,ails2_etaMax1.000_stoppingTime864000.00,245822.0,2.0,759673.8546772003
50,ails2_etaMax1.000_stoppingTime864000.00,245822.0,HGS-TV,245818.0,4.0,763274.2657973766
