id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.020_stoppingTime86400.00,406833.0,ails2_eoh_acc,406485.0,348.0,7205.006831169128
2,ails2_eoh_acc,406485.0,ails2_eoh_acc_large,406398.0,87.0,10807.788449525833
3,ails2_eoh_acc_large,406398.0,ails2_eoh_acc_large,406337.0,61.0,14410.158791303635
4,ails2_eoh_acc_large,406337.0,ails2_eoh_acc_large,406303.0,34.0,18012.415370941162
5,ails2_eoh_acc_large,406303.0,ails2_eoh_acc_large,406288.0,15.0,21614.87042784691
6,ails2_eoh_acc_large,406288.0,ails2_eoh_acc,406261.0,27.0,25217.134527683258
7,ails2_eoh_acc,406261.0,ails2_eoh_acc,406247.0,14.0,28819.33853840828
8,ails2_eoh_acc,406247.0,ails2_etaMax1.000_stoppingTime86400.00,406094.0,153.0,32421.559126138687
9,ails2_etaMax1.000_stoppingTime86400.00,406094.0,ails2_eoh_acc,404934.0,1160.0,36024.03668951988
10,ails2_eoh_acc,404934.0,ails2_eoh_acc,404892.0,42.0,39626.154813051224
11,ails2_eoh_acc,404892.0,ails2_eoh_acc,404879.0,13.0,43227.92063117027
12,ails2_eoh_acc,404879.0,ails2_eoh_acc,404868.0,11.0,46829.83446931839
13,ails2_eoh_acc,404868.0,ails2_eoh_acc,404849.0,19.0,50432.15988111496
14,ails2_eoh_acc,404849.0,ails2_eoh_acc_large,404846.0,3.0,54034.201162576675
15,ails2_eoh_acc_large,404846.0,ails2_eoh_acc_large,404844.0,2.0,57636.25491952896
16,ails2_eoh_acc_large,404844.0,ails2_eoh_acc_large,404841.0,3.0,61239.098361968994
17,ails2_eoh_acc_large,404841.0,ails2_etaMax1.000_stoppingTime86400.00,404745.0,96.0,64840.25464105606
18,ails2_etaMax1.000_stoppingTime86400.00,404745.0,ails2_eoh_acc,404672.0,73.0,68441.698802948
19,ails2_eoh_acc,404672.0,ails2_eoh_acc,404661.0,11.0,72042.97065639496
20,ails2_eoh_acc,404661.0,ails2_eoh_acc,404644.0,17.0,75644.34856152534
21,ails2_eoh_acc,404644.0,ails2_eoh_acc_large,404640.0,4.0,79245.8011264801
22,ails2_eoh_acc_large,404640.0,ails2_eoh_acc_large,404638.0,2.0,82846.918405056
23,ails2_eoh_acc_large,404638.0,ails2_eoh_acc_large,404636.0,2.0,86448.16500759125
24,ails2_eoh_acc_large,404636.0,ails2_etaMax1.000_stoppingTime432000.00,404609.0,27.0,266453.55837726593
25,ails2_etaMax1.000_stoppingTime432000.00,404609.0,HGS-TV,404580.0,29.0,270053.8462226391
26,HGS-TV,404580.0,ails2_etaMax0.005_stoppingTime86400.00,404571.0,9.0,273654.373871088
27,ails2_etaMax0.005_stoppingTime86400.00,404571.0,HGS-TV,404558.0,13.0,277255.15066051483
28,HGS-TV,404558.0,HGS-TV,404554.0,4.0,280855.7768919468
29,HGS-TV,404554.0,HGS-TV,404543.0,11.0,284456.4106707573
30,HGS-TV,404543.0,HGS-TV,404538.0,5.0,288057.09472489357
31,HGS-TV,404538.0,HGS-TV,404535.0,3.0,291657.7468473911
32,HGS-TV,404535.0,HGS-TV,404534.0,1.0,295258.5607111454
33,HGS-TV,404534.0,HGS-TV,404531.0,3.0,302459.29306459427
34,HGS-TV,404531.0,ails2_etaMax1.000_stoppingTime432000.00,404517.0,14.0,306059.94649744034
35,ails2_etaMax1.000_stoppingTime432000.00,404517.0,HGS-TV,404506.0,11.0,309660.6544492245
36,HGS-TV,404506.0,ails2_etaMax1.000_stoppingTime432000.00,404502.0,4.0,313261.2713525295
37,ails2_etaMax1.000_stoppingTime432000.00,404502.0,HGS-TV,404500.0,2.0,316861.9944205284
38,HGS-TV,404500.0,HGS-TV,404494.0,6.0,320462.6958665848
39,HGS-TV,404494.0,HGS-TV,404491.0,3.0,324063.3065545559
40,HGS-TV,404491.0,HGS-TV,404490.0,1.0,327663.8102583885
41,HGS-TV,404490.0,ails2_etaMax1.000_stoppingTime432000.00,404487.0,3.0,334864.51080942154
42,ails2_etaMax1.000_stoppingTime432000.00,404487.0,HGS-TV,404481.0,6.0,338465.2306690216
43,HGS-TV,404481.0,filo2,404480.0,1.0,342065.91451883316
44,filo2,404480.0,ails2_etaMax1.000_stoppingTime432000.00,404478.0,2.0,352866.8788356781
45,ails2_etaMax1.000_stoppingTime432000.00,404478.0,HGS-TV,404477.0,1.0,360067.69006705284
46,HGS-TV,404477.0,HGS-TV,404475.0,2.0,367268.52648472786
47,HGS-TV,404475.0,HGS-TV,404473.0,2.0,370869.1743814945
48,HGS-TV,404473.0,HGS-TV,404472.0,1.0,374469.8143963814
49,HGS-TV,404472.0,ails2_etaMax0.010_stoppingTime432000.00,404471.0,1.0,680516.7271335125
50,ails2_etaMax0.010_stoppingTime432000.00,404471.0,HGS-TV,404465.0,6.0,684117.5358889103
51,HGS-TV,404465.0,ails2_etaMax0.010_stoppingTime432000.00,404462.0,3.0,687718.3377058506
52,ails2_etaMax0.010_stoppingTime432000.00,404462.0,HGS-TV,404461.0,1.0,694920.0502870083
53,HGS-TV,404461.0,HGS-TV,404456.0,5.0,698520.8466711044
54,HGS-TV,404456.0,HGS-TV,404455.0,1.0,709322.8036165237
55,HGS-TV,404455.0,HGS-TV,404454.0,1.0,716524.0965428352
56,HGS-TV,404454.0,ails2_etaMax0.010_stoppingTime432000.00,404452.0,2.0,777735.6194477081
57,ails2_etaMax0.010_stoppingTime432000.00,404452.0,HGS-TV,404450.0,2.0,784937.3356072903
58,HGS-TV,404450.0,HGS-TV,404448.0,2.0,792138.4998540878
59,HGS-TV,404448.0,HGS-TV,404446.0,2.0,795739.0503964424
60,HGS-TV,404446.0,HGS-TV,404445.0,1.0,799339.8812065125
61,HGS-TV,404445.0,HGS-TV,404444.0,1.0,810141.9108083248
