id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.020_stoppingTime86400.00,62053.0,ails2_etaMax0.020_stoppingTime86400.00,61919.0,134.0,7204.016581535339
2,ails2_etaMax0.020_stoppingTime86400.00,61919.0,ails2_eoh_acc,61896.0,23.0,10807.480877876282
3,ails2_eoh_acc,61896.0,ails2_etaMax0.005_stoppingTime86400.00,61885.0,11.0,14410.020361423492
4,ails2_etaMax0.005_stoppingTime86400.00,61885.0,ails2_eoh_acc,61849.0,36.0,18012.5958006382
5,ails2_eoh_acc,61849.0,ails2_eoh_acc_large,61838.0,11.0,21614.632964372635
6,ails2_eoh_acc_large,61838.0,ails2_etaMax1.000_stoppingTime86400.00,61804.0,34.0,25216.635136127472
7,ails2_etaMax1.000_stoppingTime86400.00,61804.0,ails2_etaMax0.005_stoppingTime86400.00,61565.0,239.0,28818.804748296738
8,ails2_etaMax0.005_stoppingTime86400.00,61565.0,ails2_eoh_acc,61541.0,24.0,32421.564838409424
9,ails2_eoh_acc,61541.0,ails2_eoh_acc,61539.0,2.0,36023.56501841545
10,ails2_eoh_acc,61539.0,ails2_eoh_acc,61538.0,1.0,39625.71484184265
11,ails2_eoh_acc,61538.0,ails2_eoh_acc,61536.0,2.0,43227.51671528816
12,ails2_eoh_acc,61536.0,ails2_eoh_acc,61533.0,3.0,46829.48490214348
13,ails2_eoh_acc,61533.0,ails2_eoh_acc_large,61527.0,6.0,50431.04908800125
14,ails2_eoh_acc_large,61527.0,ails2_etaMax1.000_stoppingTime86400.00,61523.0,4.0,54032.70672035217
15,ails2_etaMax1.000_stoppingTime86400.00,61523.0,ails2_eoh_acc_large,61509.0,14.0,57635.621020555496
16,ails2_eoh_acc_large,61509.0,ails2_eoh_acc_large,61508.0,1.0,61237.4742000103
17,ails2_eoh_acc_large,61508.0,ails2_etaMax1.000_stoppingTime86400.00,61507.0,1.0,64838.66905093193
18,ails2_etaMax1.000_stoppingTime86400.00,61507.0,ails2_eoh_acc_large,61506.0,1.0,68440.01967668533
19,ails2_eoh_acc_large,61506.0,ails2_etaMax0.005_stoppingTime86400.00,61505.0,1.0,104441.9047999382
20,ails2_etaMax0.005_stoppingTime86400.00,61505.0,HGS-TV,61504.0,1.0,133243.30565428734
21,HGS-TV,61504.0,ails2_etaMax1.000_stoppingTime432000.00,61497.0,7.0,172844.88759088516
22,ails2_etaMax1.000_stoppingTime432000.00,61497.0,ails2_etaMax1.000_stoppingTime432000.00,61493.0,4.0,176445.6583981514
23,ails2_etaMax1.000_stoppingTime432000.00,61493.0,HGS-TV,61484.0,9.0,180046.3410820961
24,HGS-TV,61484.0,HGS-TV,61483.0,1.0,183646.89275813103
25,HGS-TV,61483.0,ails2_etaMax1.000_stoppingTime432000.00,61478.0,5.0,187247.5288283825
26,ails2_etaMax1.000_stoppingTime432000.00,61478.0,HGS-TV,61474.0,4.0,190848.24578881264
27,HGS-TV,61474.0,HGS-TV,61472.0,2.0,201648.9906256199
28,HGS-TV,61472.0,HGS-TV,61471.0,1.0,208849.68073368073
29,HGS-TV,61471.0,HGS-TV,61469.0,2.0,212450.3452539444
30,HGS-TV,61469.0,HGS-TV,61466.0,3.0,216050.93715429306
31,HGS-TV,61466.0,ails2_etaMax1.000_stoppingTime432000.00,61465.0,1.0,219651.49291610718
32,ails2_etaMax1.000_stoppingTime432000.00,61465.0,ails2_etaMax1.000_stoppingTime432000.00,61464.0,1.0,223252.40331339836
33,ails2_etaMax1.000_stoppingTime432000.00,61464.0,HGS-TV,61463.0,1.0,226853.0942747593
34,HGS-TV,61463.0,ails2_etaMax1.000_stoppingTime432000.00,61461.0,2.0,230453.680434227
35,ails2_etaMax1.000_stoppingTime432000.00,61461.0,ails2_etaMax1.000_stoppingTime432000.00,61460.0,1.0,234054.33095383644
36,ails2_etaMax1.000_stoppingTime432000.00,61460.0,ails2_etaMax1.000_stoppingTime432000.00,61459.0,1.0,259255.573015213
37,ails2_etaMax1.000_stoppingTime432000.00,61459.0,ails2_etaMax1.000_stoppingTime432000.00,61458.0,1.0,291657.0729250908
38,ails2_etaMax1.000_stoppingTime432000.00,61458.0,ails2_etaMax1.000_stoppingTime432000.00,61457.0,1.0,338458.9611275196
39,ails2_etaMax1.000_stoppingTime432000.00,61457.0,ails2_etaMax1.000_stoppingTime432000.00,61456.0,1.0,342059.668964386
40,ails2_etaMax1.000_stoppingTime432000.00,61456.0,ails2_etaMax1.000_stoppingTime1728000.00,61455.0,1.0,1054986.6302556992
41,ails2_etaMax1.000_stoppingTime1728000.00,61455.0,HGS-TV,61454.0,1.0,1058587.44141078
42,HGS-TV,61454.0,HGS-TV,61453.0,1.0,1062188.0368266106
43,HGS-TV,61453.0,HGS-TV,61452.0,1.0,1076590.5900933743
