id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.020_stoppingTime86400.00,99636.0,ails2_etaMax0.010_stoppingTime432000.00,99543.0,93.0,7200.869975328445
2,ails2_etaMax0.010_stoppingTime432000.00,99543.0,ails2_eoh_acc_large,99482.0,61.0,10801.541420221329
3,ails2_eoh_acc_large,99482.0,ails2_etaMax0.005_stoppingTime86400.00,99457.0,25.0,14402.141347169876
4,ails2_etaMax0.005_stoppingTime86400.00,99457.0,HGS-TV,99438.0,19.0,18002.833332777023
5,HGS-TV,99438.0,HGS-TV,99421.0,17.0,21603.410177469254
6,HGS-TV,99421.0,ails2_etaMax0.010_stoppingTime432000.00,99397.0,24.0,25204.225351572037
7,ails2_etaMax0.010_stoppingTime432000.00,99397.0,ails2_eoh_acc,99385.0,12.0,28804.937163114548
8,ails2_eoh_acc,99385.0,ails2_etaMax1.000_stoppingTime86400.00,99303.0,82.0,32405.52338027954
9,ails2_etaMax1.000_stoppingTime86400.00,99303.0,ails2_etaMax0.005_stoppingTime86400.00,98996.0,307.0,36006.26147484779
10,ails2_etaMax0.005_stoppingTime86400.00,98996.0,ails2_eoh_acc,98973.0,23.0,39606.978138923645
11,ails2_eoh_acc,98973.0,ails2_eoh_acc,98970.0,3.0,43207.60927963257
12,ails2_eoh_acc,98970.0,ails2_eoh_acc,98968.0,2.0,46808.171515226364
13,ails2_eoh_acc,98968.0,ails2_etaMax1.000_stoppingTime86400.00,98931.0,37.0,54008.80537605286
14,ails2_etaMax1.000_stoppingTime86400.00,98931.0,ails2_eoh_acc,98893.0,38.0,57609.62950897217
15,ails2_eoh_acc,98893.0,ails2_eoh_acc,98892.0,1.0,61210.14202332497
16,ails2_eoh_acc,98892.0,ails2_etaMax1.000_stoppingTime86400.00,98889.0,3.0,75610.92133975029
17,ails2_etaMax1.000_stoppingTime86400.00,98889.0,ails2_eoh_acc,98886.0,3.0,79211.75342345238
18,ails2_eoh_acc,98886.0,ails2_etaMax0.005_stoppingTime86400.00,98877.0,9.0,111613.03406047821
19,ails2_etaMax0.005_stoppingTime86400.00,98877.0,HGS-TV,98874.0,3.0,115213.57738804817
20,HGS-TV,98874.0,ails2_etaMax0.020_stoppingTime86400.00,98872.0,2.0,172815.13928723335
21,ails2_etaMax0.020_stoppingTime86400.00,98872.0,HGS-TV,98871.0,1.0,180015.72261095047
22,HGS-TV,98871.0,ails2_etaMax0.020_stoppingTime86400.00,98865.0,6.0,208816.79928088188
23,ails2_etaMax0.020_stoppingTime86400.00,98865.0,HGS-TV,98862.0,3.0,212417.37622332573
24,HGS-TV,98862.0,HGS-TV,98856.0,6.0,216017.77009534836
