6.7242;247893.0000;1.0000
6.8519;247225.0000;1.0000
7.0431;247076.0000;1.0000
7.1198;247064.0000;1.0000
7.2236;247063.0000;1.0000
7.2348;247037.0000;1.0000
7.2637;246164.0000;1.0000
7.2955;245987.0000;1.0000
7.3607;245731.0000;1.0000
7.3850;245723.0000;1.0000
7.3983;245571.0000;1.0000
7.4150;245539.0000;1.0000
7.8136;245495.0000;0.9994
7.8350;245323.0000;0.9994
7.8910;245173.0000;0.9993
7.9403;245034.0000;0.9992
7.9878;244959.0000;0.9990
8.1627;244880.0000;0.9988
8.1920;244628.0000;0.9987
8.2316;244539.0000;0.9987
8.3998;244530.0000;0.9981
8.4048;244494.0000;0.9980
8.4134;244482.0000;0.9975
8.4982;244450.0000;0.9957
8.5023;244436.0000;0.9957
8.5093;244424.0000;0.9956
8.5106;244406.0000;0.9955
8.5129;244404.0000;0.9953
8.5212;244399.0000;0.9953
8.5280;244394.0000;0.9952
8.6012;244352.0000;0.9926
8.6060;244345.0000;0.9924
8.6081;244344.0000;0.9924
8.6089;244343.0000;0.9924
8.6107;244342.0000;0.9924
8.6165;244321.0000;0.9923
8.6251;244283.0000;0.9923
8.6291;244248.0000;0.9923
8.6314;244244.0000;0.9922
8.6389;244193.0000;0.9922
8.6416;244191.0000;0.9921
8.6447;244190.0000;0.9920
8.6481;244183.0000;0.9920
8.6500;244126.0000;0.9920
8.6514;244124.0000;0.9919
8.6563;244112.0000;0.9918
8.6618;244109.0000;0.9917
8.6639;244108.0000;0.9917
8.6796;244055.0000;0.9915
8.6861;244038.0000;0.9914
8.6887;244037.0000;0.9914
8.6960;244031.0000;0.9914
8.7061;243948.0000;0.9913
8.7141;243943.0000;0.9912
8.7326;243777.0000;0.9912
8.7349;243754.0000;0.9912
8.7390;243749.0000;0.9911
8.7405;243746.0000;0.9911
8.7432;243741.0000;0.9911
8.7484;243736.0000;0.9911
8.7531;243726.0000;0.9910
8.7565;243720.0000;0.9910
8.7805;243655.0000;0.9908
8.7830;243653.0000;0.9908
8.7871;243643.0000;0.9908
8.7928;243629.0000;0.9908
8.7953;243628.0000;0.9908
8.8020;243625.0000;0.9908
8.8060;243606.0000;0.9907
8.8085;243599.0000;0.9907
8.8122;243590.0000;0.9907
8.8170;243569.0000;0.9907
8.8238;243557.0000;0.9906
8.8356;243472.0000;0.9906
8.8410;243433.0000;0.9906
8.8441;243421.0000;0.9906
8.8647;243413.0000;0.9905
8.8694;243366.0000;0.9905
8.8848;243295.0000;0.9905
8.8871;243293.0000;0.9905
8.8938;243211.0000;0.9905
8.9607;243125.0000;0.9903
9.0470;243036.0000;0.9901
9.0536;242991.0000;0.9901
9.0668;242971.0000;0.9901
9.0701;242964.0000;0.9901
9.0792;242938.0000;0.9901
9.0826;242936.0000;0.9901
9.0871;242920.0000;0.9901
9.0954;242758.0000;0.9901
9.1982;242725.0000;0.9897
9.2141;242688.0000;0.9896
9.2229;242659.0000;0.9895
9.2265;242649.0000;0.9895
9.2330;242648.0000;0.9895
9.2376;242548.0000;0.9895
9.3157;242525.0000;0.9893
9.3246;242406.0000;0.9892
9.3278;242401.0000;0.9892
9.3342;242387.0000;0.9892
9.3378;242378.0000;0.9892
9.3409;242373.0000;0.9891
9.3450;242358.0000;0.9891
9.3520;242346.0000;0.9891
9.3542;242342.0000;0.9891
9.3556;242341.0000;0.9891
9.3607;242188.0000;0.9890
9.3621;242186.0000;0.9890
9.3686;242181.0000;0.9890
9.3753;242159.0000;0.9890
9.3838;242136.0000;0.9890
9.3874;242130.0000;0.9889
9.4038;242033.0000;0.9888
9.4271;242015.0000;0.9887
9.4326;241972.0000;0.9887
9.4365;241970.0000;0.9887
9.4388;241968.0000;0.9887
9.4434;241963.0000;0.9887
9.4471;241961.0000;0.9887
9.4816;241956.0000;0.9885
9.5414;241954.0000;0.9882
9.5438;241949.0000;0.9882
9.5474;241920.0000;0.9882
9.5494;241911.0000;0.9881
9.5712;241841.0000;0.9881
9.5780;241809.0000;0.9881
9.5850;241796.0000;0.9881
9.5892;241789.0000;0.9880
9.5979;241787.0000;0.9880
9.6848;241763.0000;0.9876
9.6903;241758.0000;0.9875
9.7263;241708.0000;0.9874
9.7312;241690.0000;0.9874
9.8166;241672.0000;0.9872
9.8185;241670.0000;0.9872
9.8245;241661.0000;0.9872
9.8264;241660.0000;0.9872
9.8421;241652.0000;0.9871
9.8439;241650.0000;0.9871
9.8466;241638.0000;0.9871
