id,algo_name,score,runningtime
1,ails2_etaMax0.005_stoppingTime86400.00,53749.0,60.760419677734376
2,ails2_eoh_omega2,53842.0,65.29941967773438
3,ails2_eoh_acc_large,53903.0,64.68241967773437
4,ails2_etaMax0.020_stoppingTime86400.00,53671.0,64.75541967773438
5,ails2_etaMax1.000_stoppingTime864000.00,54297.0,61.90641967773438
6,ails2_etaMax1.000_stoppingTime432000.00,54216.0,39.30241967773438
7,ails2_etaMax1.000_stoppingTime86400.00,54027.0,59.41241967773438
8,ails2_etaMax0.010_stoppingTime432000.00,54559.0,65.91741967773437
9,ails2_etaMax1.000_stoppingTime1728000.00,54275.0,66.30841967773438
10,ails2_eoh_acc,53963.0,65.81841967773437
11,ails2_etaMax0.005_stoppingTime86400.00,53600.0,114.68941967773438
12,ails2_eoh_omega2,53530.0,125.65741967773438
13,ails2_eoh_acc_large,53764.0,126.01541967773437
14,ails2_etaMax0.020_stoppingTime86400.00,53640.0,124.49641967773438
15,ails2_etaMax1.000_stoppingTime864000.00,54062.0,126.90941967773438
16,ails2_etaMax0.010_stoppingTime432000.00,54352.0,127.05741967773437
17,ails2_eoh_acc,53828.0,127.13841967773438
18,ails2_etaMax1.000_stoppingTime1728000.00,54192.0,111.23441967773438
19,ails2_etaMax1.000_stoppingTime432000.00,54200.0,137.85641967773438
20,ails2_etaMax0.005_stoppingTime86400.00,53580.0,149.86441967773436
21,ails2_eoh_acc_large,53743.0,179.55141967773437
22,ails2_etaMax0.020_stoppingTime86400.00,53608.0,146.36241967773438
23,ails2_eoh_omega2,53371.0,182.24441967773438
24,ails2_etaMax0.010_stoppingTime432000.00,54336.0,179.83341967773438
25,ails2_etaMax1.000_stoppingTime1728000.00,54117.0,153.21741967773437
26,ails2_eoh_acc,53749.0,186.83341967773438
27,ails2_etaMax1.000_stoppingTime86400.00,54024.0,190.93241967773437
28,ails2_etaMax1.000_stoppingTime432000.00,54116.0,148.89141967773438
29,ails2_etaMax0.005_stoppingTime86400.00,53555.0,246.71241967773437
30,ails2_eoh_acc_large,53710.0,235.2334196777344
31,ails2_eoh_omega2,53341.0,244.37541967773439
