id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.020_stoppingTime86400.00,550728.0,ails2_etaMax0.020_stoppingTime86400.00,550306.0,422.0,7203.17452454567
2,ails2_etaMax0.020_stoppingTime86400.00,550306.0,ails2_eoh_acc,549978.0,328.0,10805.795082569122
3,ails2_eoh_acc,549978.0,ails2_eoh_acc_large,549874.0,104.0,14407.924070835114
4,ails2_eoh_acc_large,549874.0,ails2_eoh_acc_large,549850.0,24.0,18009.580376148224
5,ails2_eoh_acc_large,549850.0,ails2_eoh_acc_large,549848.0,2.0,21611.553688049316
6,ails2_eoh_acc_large,549848.0,ails2_etaMax0.005_stoppingTime86400.00,549745.0,103.0,32413.05745077133
7,ails2_etaMax0.005_stoppingTime86400.00,549745.0,ails2_eoh_acc,549651.0,94.0,36015.014169454575
8,ails2_eoh_acc,549651.0,ails2_eoh_acc,549633.0,18.0,39616.87496614456
9,ails2_eoh_acc,549633.0,ails2_eoh_acc,549623.0,10.0,43218.71777677536
10,ails2_eoh_acc,549623.0,ails2_eoh_acc,549588.0,35.0,46820.27801322937
11,ails2_eoh_acc,549588.0,ails2_eoh_acc_large,549579.0,9.0,50421.73165464401
12,ails2_eoh_acc_large,549579.0,ails2_etaMax1.000_stoppingTime86400.00,549482.0,97.0,57623.74468135834
13,ails2_etaMax1.000_stoppingTime86400.00,549482.0,ails2_eoh_acc_large,549122.0,360.0,61226.80013585091
14,ails2_eoh_acc_large,549122.0,ails2_eoh_acc_large,549100.0,22.0,64827.921798467636
15,ails2_eoh_acc_large,549100.0,ails2_etaMax1.000_stoppingTime86400.00,549056.0,44.0,68429.04578971863
16,ails2_etaMax1.000_stoppingTime86400.00,549056.0,ails2_eoh_acc_large,548914.0,142.0,72030.51381325722
17,ails2_eoh_acc_large,548914.0,ails2_eoh_acc_large,548895.0,19.0,75631.73799681664
18,ails2_eoh_acc_large,548895.0,ails2_eoh_acc,548894.0,1.0,86433.04770708084
19,ails2_eoh_acc,548894.0,HGS-TV,548893.0,1.0,93633.82160186768
20,HGS-TV,548893.0,ails2_etaMax0.005_stoppingTime86400.00,548892.0,1.0,122435.16284132004
21,ails2_etaMax0.005_stoppingTime86400.00,548892.0,HGS-TV,548878.0,14.0,126035.97385644913
22,HGS-TV,548878.0,HGS-TV,548876.0,2.0,129636.68562245369
23,HGS-TV,548876.0,HGS-TV,548867.0,9.0,133237.462369442
24,HGS-TV,548867.0,HGS-TV,548864.0,3.0,136838.02245903015
25,HGS-TV,548864.0,HGS-TV,548860.0,4.0,140438.6704404354
26,HGS-TV,548860.0,HGS-TV,548857.0,3.0,144039.3464229107
