id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
34,HGS-TV,610367.0,HGS-TV,610366.0,1.0,212466.88099193573
35,HGS-TV,610366.0,HGS-TV,610362.0,4.0,216067.53580737114
36,HGS-TV,610362.0,HGS-TV,610361.0,1.0,219668.2122695446
37,HGS-TV,610361.0,HGS-TV,610360.0,1.0,223269.0454466343
38,HGS-TV,610360.0,HGS-TV,610359.0,1.0,230469.82941412926
39,HGS-TV,610359.0,HGS-TV,610352.0,7.0,234070.51832437515
40,HGS-TV,610352.0,HGS-TV,610351.0,1.0,237671.24293971062
41,HGS-TV,610351.0,HGS-TV,610350.0,1.0,244872.0930261612
42,HGS-TV,610350.0,HGS-TV,610349.0,1.0,252073.1172337532
43,HGS-TV,610349.0,HGS-TV,610348.0,1.0,255673.7012374401
44,HGS-TV,610348.0,HGS-TV,610346.0,2.0,262874.49204969406
45,HGS-TV,610346.0,HGS-TV,610345.0,1.0,277275.4330332279
46,HGS-TV,610345.0,HGS-TV,610342.0,3.0,284476.2138836384
47,HGS-TV,610342.0,ails2_etaMax1.000_stoppingTime432000.00,610316.0,26.0,295277.1191086769
48,ails2_etaMax1.000_stoppingTime432000.00,610316.0,ails2_etaMax1.000_stoppingTime432000.00,610223.0,93.0,302478.1331241131
49,ails2_etaMax1.000_stoppingTime432000.00,610223.0,HGS-TV,610185.0,38.0,306078.9169847965
50,HGS-TV,610185.0,HGS-TV,610179.0,6.0,309679.6893212795
51,HGS-TV,610179.0,HGS-TV,610173.0,6.0,313280.37698817253
52,HGS-TV,610173.0,filo2,610171.0,2.0,316881.161349535
53,filo2,610171.0,ails2_etaMax1.000_stoppingTime432000.00,610160.0,11.0,320482.14823818207
54,ails2_etaMax1.000_stoppingTime432000.00,610160.0,HGS-TV,610125.0,35.0,324083.08129549026
55,HGS-TV,610125.0,ails2_etaMax1.000_stoppingTime432000.00,610123.0,2.0,334884.0862853527
56,ails2_etaMax1.000_stoppingTime432000.00,610123.0,ails2_etaMax1.000_stoppingTime432000.00,610117.0,6.0,338484.9170432091
57,ails2_etaMax1.000_stoppingTime432000.00,610117.0,HGS-TV,610083.0,34.0,345685.8806388378
58,HGS-TV,610083.0,filo2,610081.0,2.0,349286.57686400414
59,filo2,610081.0,HGS-TV,610078.0,3.0,367287.9811294079
60,HGS-TV,610078.0,ails2_etaMax1.000_stoppingTime432000.00,610073.0,5.0,370888.64972162247
61,ails2_etaMax1.000_stoppingTime432000.00,610073.0,HGS-TV,610056.0,17.0,374489.3932492733
62,HGS-TV,610056.0,HGS-TV,610055.0,1.0,392490.5051586628
63,HGS-TV,610055.0,HGS-TV,610052.0,3.0,396091.2098426819
64,HGS-TV,610052.0,HGS-TV,610049.0,3.0,406892.09286236763
65,HGS-TV,610049.0,HGS-TV,610048.0,1.0,417693.0296137333
66,HGS-TV,610048.0,HGS-TV,610047.0,1.0,432093.9661974907
67,HGS-TV,610047.0,ails2_etaMax0.010_stoppingTime432000.00,610036.0,11.0,529312.3819899559
68,ails2_etaMax0.010_stoppingTime432000.00,610036.0,HGS-TV,610006.0,30.0,532913.161803484
69,HGS-TV,610006.0,HGS-TV,610004.0,2.0,536513.8020613194
70,HGS-TV,610004.0,HGS-TV,610000.0,4.0,540114.4857451916
71,HGS-TV,610000.0,HGS-TV,609996.0,4.0,543715.214407444
72,HGS-TV,609996.0,HGS-TV,609995.0,1.0,547315.9337086678
73,HGS-TV,609995.0,HGS-TV,609990.0,5.0,550916.6136050224
74,HGS-TV,609990.0,ails2_etaMax0.010_stoppingTime432000.00,609984.0,6.0,590524.7580859661
75,ails2_etaMax0.010_stoppingTime432000.00,609984.0,HGS-TV,609969.0,15.0,594125.510055542
76,HGS-TV,609969.0,HGS-TV,609967.0,2.0,597726.2339468002
77,HGS-TV,609967.0,HGS-TV,609965.0,2.0,601327.005348444
78,HGS-TV,609965.0,HGS-TV,609955.0,10.0,604927.8862113953
79,HGS-TV,609955.0,HGS-TV,609951.0,4.0,608528.53109622
80,HGS-TV,609951.0,HGS-TV,609947.0,4.0,612129.2354574203
81,HGS-TV,609947.0,HGS-TV,609943.0,4.0,622931.3824427128
82,HGS-TV,609943.0,HGS-TV,609942.0,1.0,626531.9636101723
83,HGS-TV,609942.0,ails2_etaMax0.010_stoppingTime432000.00,609937.0,5.0,766959.368519783
84,ails2_etaMax0.010_stoppingTime432000.00,609937.0,HGS-TV,609927.0,10.0,770560.2289509773
85,HGS-TV,609927.0,HGS-TV,609923.0,4.0,784962.8782250881
86,HGS-TV,609923.0,HGS-TV,609922.0,1.0,792164.2174758911
87,HGS-TV,609922.0,filo2,609918.0,4.0,795764.9269902706
88,filo2,609918.0,HGS-TV,609917.0,1.0,943398.8823752403
89,HGS-TV,609917.0,HGS-TV,609916.0,1.0,946999.6585228443
90,HGS-TV,609916.0,filo2,609914.0,2.0,950600.3421199322
91,filo2,609914.0,warm_start,609888.0,26.0,1029817.3644275665
92,warm_start,609888.0,HGS-TV,609884.0,4.0,1037018.9116051197
93,HGS-TV,609884.0,HGS-TV,609876.0,8.0,1040619.5860362053
94,HGS-TV,609876.0,HGS-TV,609874.0,2.0,1044220.2305016518
95,HGS-TV,609874.0,HGS-TV,609873.0,1.0,1058622.986763239
96,HGS-TV,609873.0,HGS-TV,609871.0,2.0,1065824.2556164265
97,HGS-TV,609871.0,HGS-TV,609869.0,2.0,1073025.6979875565
98,HGS-TV,609869.0,HGS-TV,609868.0,1.0,1091029.1291041374
99,HGS-TV,609868.0,HGS-TV,609865.0,3.0,1094629.8216490746
100,HGS-TV,609865.0,HGS-TV,609864.0,1.0,1098230.4742012024
