id,algo_name,score,runningtime
1,ails2_etaMax0.010_stoppingTime432000.00,650549.0,88.50564306640625
2,ails2_etaMax1.000_stoppingTime86400.00,648170.0,89.71064306640625
3,ails2_eoh_acc,650260.0,90.77364306640625
4,ails2_eoh_omega2,646759.0,90.91664306640625
5,ails2_etaMax1.000_stoppingTime864000.00,645791.0,94.25064306640625
6,ails2_etaMax0.005_stoppingTime86400.00,644501.0,97.30564306640625
7,ails2_etaMax1.000_stoppingTime432000.00,644257.0,99.86664306640625
8,ails2_etaMax0.020_stoppingTime86400.00,644041.0,102.43464306640625
9,ails2_eoh_acc_large,642411.0,108.50264306640625
10,ails2_etaMax1.000_stoppingTime1728000.00,642327.0,132.51764306640624
11,ails2_etaMax0.010_stoppingTime432000.00,620476.0,148.84164306640625
12,ails2_etaMax1.000_stoppingTime86400.00,625309.0,147.78464306640626
13,ails2_eoh_omega2,621770.0,151.85464306640625
14,ails2_eoh_acc,619917.0,151.72964306640625
15,ails2_etaMax1.000_stoppingTime864000.00,625644.0,153.80164306640626
16,ails2_etaMax0.005_stoppingTime86400.00,620949.0,157.54664306640626
17,ails2_etaMax1.000_stoppingTime432000.00,624869.0,156.11364306640624
18,ails2_etaMax0.020_stoppingTime86400.00,620606.0,162.80964306640624
19,ails2_eoh_acc_large,620641.0,169.74964306640624
20,ails2_etaMax1.000_stoppingTime1728000.00,624856.0,190.19964306640625
21,ails2_etaMax0.010_stoppingTime432000.00,618491.0,209.75164306640625
22,ails2_etaMax1.000_stoppingTime86400.00,624212.0,194.39564306640625
23,ails2_eoh_acc,617449.0,212.24564306640625
24,ails2_eoh_omega2,619446.0,211.76164306640624
25,ails2_etaMax1.000_stoppingTime864000.00,624320.0,191.00964306640626
26,ails2_etaMax0.005_stoppingTime86400.00,618010.0,218.75764306640625
27,ails2_etaMax1.000_stoppingTime432000.00,624242.0,175.48664306640626
28,ails2_etaMax0.020_stoppingTime86400.00,618629.0,223.02264306640626
29,ails2_eoh_acc_large,618827.0,230.67864306640624
30,ails2_etaMax1.000_stoppingTime1728000.00,624443.0,217.31264306640625
31,ails2_etaMax0.010_stoppingTime432000.00,617472.0,270.56664306640624
32,ails2_etaMax1.000_stoppingTime86400.00,624188.0,273.6756430664062
33,ails2_eoh_omega2,617899.0,273.71464306640627
34,ails2_eoh_acc,616491.0,270.86964306640624
35,ails2_etaMax1.000_stoppingTime864000.00,624034.0,249.44464306640626
36,ails2_etaMax0.005_stoppingTime86400.00,617278.0,279.3896430664062
37,ails2_etaMax0.020_stoppingTime86400.00,617721.0,284.55664306640625
38,ails2_eoh_acc_large,617750.0,291.71564306640624
39,ails2_etaMax1.000_stoppingTime1728000.00,624201.0,280.30864306640626
40,ails2_etaMax0.010_stoppingTime432000.00,616838.0,331.83864306640623
41,ails2_etaMax1.000_stoppingTime86400.00,623949.0,275.63364306640625
42,ails2_eoh_omega2,616754.0,334.75364306640626
43,ails2_eoh_acc,616048.0,334.12164306640625
44,ails2_etaMax1.000_stoppingTime432000.00,624240.0,338.59264306640625
45,ails2_etaMax0.005_stoppingTime86400.00,616704.0,340.20864306640624
46,ails2_etaMax0.020_stoppingTime86400.00,617047.0,345.5316430664063
47,ails2_eoh_acc_large,617312.0,352.51164306640624
48,ails2_etaMax0.010_stoppingTime432000.00,616276.0,392.49164306640625
49,ails2_eoh_omega2,616287.0,394.68664306640625
50,ails2_eoh_acc,615834.0,394.71064306640625
51,ails2_etaMax1.000_stoppingTime432000.00,623690.0,340.30664306640625
52,ails2_etaMax1.000_stoppingTime1728000.00,624198.0,400.09364306640623
53,ails2_etaMax0.005_stoppingTime86400.00,616413.0,400.95064306640626
54,ails2_etaMax0.020_stoppingTime86400.00,616654.0,406.50164306640625
55,ails2_etaMax1.000_stoppingTime86400.00,623933.0,407.59964306640626
56,ails2_eoh_acc_large,616706.0,413.6156430664063
57,ails2_etaMax0.010_stoppingTime432000.00,615985.0,453.68264306640623
58,ails2_eoh_omega2,616030.0,456.1876430664062
59,ails2_eoh_acc,615725.0,456.05664306640625
60,ails2_etaMax1.000_stoppingTime1728000.00,623820.0,421.31664306640624
61,ails2_etaMax0.005_stoppingTime86400.00,616113.0,462.11664306640625
62,ails2_etaMax0.020_stoppingTime86400.00,616167.0,466.87464306640624
63,ails2_etaMax1.000_stoppingTime86400.00,623451.0,465.97664306640627
64,ails2_eoh_acc_large,616350.0,474.13764306640627
65,ails2_etaMax1.000_stoppingTime864000.00,623982.0,505.17864306640627
66,ails2_etaMax0.010_stoppingTime432000.00,615576.0,513.5416430664062
67,ails2_eoh_omega2,615698.0,515.8316430664063
68,ails2_eoh_acc,615540.0,516.7336430664062
69,ails2_etaMax0.005_stoppingTime86400.00,615650.0,523.6786430664063
70,ails2_etaMax1.000_stoppingTime86400.00,622674.0,483.53264306640625
71,ails2_etaMax0.020_stoppingTime86400.00,615617.0,528.6856430664062
72,ails2_etaMax1.000_stoppingTime1728000.00,623802.0,529.1736430664063
73,ails2_eoh_acc_large,616129.0,535.8146430664062
74,ails2_etaMax1.000_stoppingTime864000.00,623743.0,519.0536430664063
75,ails2_etaMax0.010_stoppingTime432000.00,615501.0,574.4696430664062
76,ails2_eoh_acc,615437.0,578.6096430664063
77,ails2_eoh_omega2,615552.0,577.5886430664062
78,ails2_etaMax0.005_stoppingTime86400.00,615297.0,584.8156430664062
79,ails2_etaMax0.020_stoppingTime86400.00,615028.0,589.7426430664062
80,ails2_etaMax1.000_stoppingTime1728000.00,623596.0,539.0956430664063
81,ails2_eoh_acc_large,615887.0,593.7866430664062
