id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.005_stoppingTime86400.00,53182.0,ails2_eoh_acc,53089.0,93.0,7201.342666625977
2,ails2_eoh_acc,53089.0,ails2_eoh_acc_large,53079.0,10.0,10802.20928144455
3,ails2_eoh_acc_large,53079.0,ails2_eoh_acc_large,53070.0,9.0,14403.08137011528
4,ails2_eoh_acc_large,53070.0,ails2_eoh_acc_large,53066.0,4.0,18003.913915395737
5,ails2_eoh_acc_large,53066.0,ails2_eoh_acc_large,53060.0,6.0,25204.7574031353
6,ails2_eoh_acc_large,53060.0,ails2_etaMax1.000_stoppingTime86400.00,53036.0,24.0,39605.99082040787
7,ails2_etaMax1.000_stoppingTime86400.00,53036.0,ails2_eoh_acc,52943.0,93.0,43207.31845545769
8,ails2_eoh_acc,52943.0,ails2_eoh_acc_large,52939.0,4.0,46808.34013295174
9,ails2_eoh_acc_large,52939.0,ails2_eoh_acc_large,52931.0,8.0,50409.29701447487
10,ails2_eoh_acc_large,52931.0,ails2_eoh_acc_large,52929.0,2.0,54010.066048145294
11,ails2_eoh_acc_large,52929.0,ails2_etaMax1.000_stoppingTime86400.00,52928.0,1.0,72011.11540794373
12,ails2_etaMax1.000_stoppingTime86400.00,52928.0,ails2_eoh_acc,52927.0,1.0,75612.18221902847
13,ails2_eoh_acc,52927.0,ails2_etaMax1.000_stoppingTime86400.00,52926.0,1.0,86413.19101047516
14,ails2_etaMax1.000_stoppingTime86400.00,52926.0,ails2_etaMax0.020_stoppingTime86400.00,52922.0,4.0,122414.6151008606
15,ails2_etaMax0.020_stoppingTime86400.00,52922.0,HGS-TV,52918.0,4.0,126015.18922019005
16,HGS-TV,52918.0,HGS-TV,52912.0,6.0,129615.76339435577
17,HGS-TV,52912.0,ails2_etaMax0.005_stoppingTime86400.00,52910.0,2.0,176417.23551368713
18,ails2_etaMax0.005_stoppingTime86400.00,52910.0,HGS-TV,52908.0,2.0,180017.80327105522
19,HGS-TV,52908.0,HGS-TV,52906.0,2.0,183618.20605754852
20,HGS-TV,52906.0,ails2_etaMax1.000_stoppingTime432000.00,52902.0,4.0,226819.44637989998
21,ails2_etaMax1.000_stoppingTime432000.00,52902.0,HGS-TV,52896.0,6.0,230420.00706648827
22,HGS-TV,52896.0,HGS-TV,52891.0,5.0,234020.53374552727
23,HGS-TV,52891.0,HGS-TV,52890.0,1.0,237620.96207237244
24,HGS-TV,52890.0,HGS-TV,52889.0,1.0,248421.3907225132
25,HGS-TV,52889.0,HGS-TV,52888.0,1.0,255621.98549294472
26,HGS-TV,52888.0,ails2_etaMax1.000_stoppingTime432000.00,52887.0,1.0,288022.96568346024
27,ails2_etaMax1.000_stoppingTime432000.00,52887.0,ails2_etaMax1.000_stoppingTime432000.00,52885.0,2.0,302423.74072790146
28,ails2_etaMax1.000_stoppingTime432000.00,52885.0,ails2_etaMax1.000_stoppingTime432000.00,52884.0,1.0,313224.34131503105
29,ails2_etaMax1.000_stoppingTime432000.00,52884.0,ails2_etaMax1.000_stoppingTime864000.00,52878.0,6.0,468030.8544714451
30,ails2_etaMax1.000_stoppingTime864000.00,52878.0,HGS-TV,52863.0,15.0,471631.38897514343
31,HGS-TV,52863.0,HGS-TV,52859.0,4.0,475231.7773284912
32,HGS-TV,52859.0,HGS-TV,52857.0,2.0,478832.15356087685
33,HGS-TV,52857.0,HGS-TV,52856.0,1.0,489633.3701848984
