id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
1,ails2_etaMax0.005_stoppingTime86400.00,647081.0,ails2_eoh_acc_large,646816.0,265.0,7204.77664065361
2,ails2_eoh_acc_large,646816.0,ails2_eoh_acc_large,646677.0,139.0,10808.359267950058
3,ails2_eoh_acc_large,646677.0,ails2_eoh_acc,646643.0,34.0,14411.209924697876
4,ails2_eoh_acc,646643.0,ails2_eoh_acc,646606.0,37.0,18014.709283590317
5,ails2_eoh_acc,646606.0,ails2_eoh_acc_large,646588.0,18.0,21617.444286108017
6,ails2_eoh_acc_large,646588.0,ails2_eoh_acc_large,646563.0,25.0,25220.446009397507
7,ails2_eoh_acc_large,646563.0,ails2_eoh_acc_large,646556.0,7.0,28823.36822962761
8,ails2_eoh_acc_large,646556.0,ails2_etaMax0.005_stoppingTime86400.00,646542.0,14.0,32425.629989862442
9,ails2_etaMax0.005_stoppingTime86400.00,646542.0,ails2_eoh_acc,646362.0,180.0,36028.79870939255
10,ails2_eoh_acc,646362.0,ails2_etaMax1.000_stoppingTime86400.00,646178.0,184.0,39631.33582997322
11,ails2_etaMax1.000_stoppingTime86400.00,646178.0,ails2_eoh_acc_large,645019.0,1159.0,43233.61464738846
12,ails2_eoh_acc_large,645019.0,ails2_eoh_acc_large,644980.0,39.0,46836.41533780098
13,ails2_eoh_acc_large,644980.0,ails2_eoh_acc_large,644960.0,20.0,50438.98599457741
14,ails2_eoh_acc_large,644960.0,ails2_eoh_acc_large,644949.0,11.0,54041.00193071365
15,ails2_eoh_acc_large,644949.0,ails2_eoh_acc_large,644941.0,8.0,57642.89387845993
16,ails2_eoh_acc_large,644941.0,ails2_eoh_acc_large,644937.0,4.0,61245.733907938
17,ails2_eoh_acc_large,644937.0,ails2_eoh_acc_large,644936.0,1.0,64847.0301156044
18,ails2_eoh_acc_large,644936.0,HGS-TV,644905.0,31.0,68448.41003537178
19,HGS-TV,644905.0,ails2_eoh_acc_large,644819.0,86.0,72049.8019630909
20,ails2_eoh_acc_large,644819.0,ails2_eoh_acc,644807.0,12.0,75651.16987586021
21,ails2_eoh_acc,644807.0,ails2_eoh_acc,644802.0,5.0,79252.5581407547
22,ails2_eoh_acc,644802.0,ails2_eoh_acc,644801.0,1.0,82853.90991091728
23,ails2_eoh_acc,644801.0,ails2_eoh_acc_large,644795.0,6.0,86455.52699613571
24,ails2_eoh_acc_large,644795.0,ails2_etaMax0.020_stoppingTime86400.00,644787.0,8.0,147657.938403368
25,ails2_etaMax0.020_stoppingTime86400.00,644787.0,HGS-TV,644774.0,13.0,151258.77762675285
26,HGS-TV,644774.0,HGS-TV,644770.0,4.0,162059.66335844994
27,HGS-TV,644770.0,HGS-TV,644768.0,2.0,165660.29981184006
28,HGS-TV,644768.0,HGS-TV,644766.0,2.0,169261.1289689541
29,HGS-TV,644766.0,HGS-TV,644764.0,2.0,172861.96693372726
30,HGS-TV,644764.0,HGS-TV,644763.0,1.0,176462.68243265152
31,HGS-TV,644763.0,HGS-TV,644762.0,1.0,180063.40546250343
32,HGS-TV,644762.0,HGS-TV,644761.0,1.0,183664.0659403801
33,HGS-TV,644761.0,HGS-TV,644760.0,1.0,187264.73261070251
34,HGS-TV,644760.0,HGS-TV,644759.0,1.0,190865.49768662453
35,HGS-TV,644759.0,HGS-TV,644758.0,1.0,194466.25805974007
36,HGS-TV,644758.0,HGS-TV,644757.0,1.0,219667.41607618332
37,HGS-TV,644757.0,HGS-TV,644756.0,1.0,241268.51678347588
38,HGS-TV,644756.0,HGS-TV,644755.0,1.0,248469.30177259445
39,HGS-TV,644755.0,HGS-TV,644754.0,1.0,252069.9820740223
40,HGS-TV,644754.0,HGS-TV,644753.0,1.0,255670.72289419174
41,HGS-TV,644753.0,ails2_etaMax0.020_stoppingTime86400.00,644748.0,5.0,316873.0222914219
42,ails2_etaMax0.020_stoppingTime86400.00,644748.0,HGS-TV,644738.0,10.0,320473.8658156395
43,HGS-TV,644738.0,filo2,644737.0,1.0,324074.6342179775
44,filo2,644737.0,HGS-TV,644736.0,1.0,342075.7941350937
45,HGS-TV,644736.0,HGS-TV,644734.0,2.0,345676.5526895523
46,HGS-TV,644734.0,HGS-TV,644733.0,1.0,349277.2262792587
47,HGS-TV,644733.0,HGS-TV,644732.0,1.0,360078.13807845116
48,HGS-TV,644732.0,HGS-TV,644731.0,1.0,363678.8179819584
49,HGS-TV,644731.0,HGS-TV,644729.0,2.0,374479.7542464733
50,HGS-TV,644729.0,ails2_etaMax1.000_stoppingTime864000.00,644726.0,3.0,691330.448476553
51,ails2_etaMax1.000_stoppingTime864000.00,644726.0,HGS-TV,644722.0,4.0,694931.2969508171
52,HGS-TV,644722.0,ails2_etaMax0.010_stoppingTime432000.00,644720.0,2.0,698532.1105480194
